Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ABCA2,ATP-binding cassette sub-family A member 2,19068,79,2.39 [1.61-3.54],1.4659197727910611e-05
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ACE2,Angiotensin-converting enzyme 2,22340,97,1.38 [1.03-1.84],0.0310999625197822
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ACRV1,Acrosomal protein SP-10,19157,80,1.23 [1.03-1.48],0.025844099758616
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ACTA2,"Actin, aortic smooth muscle",22340,97,1.36 [1.11-1.68],0.0029937590264281
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19068,79,1.64 [1.18-2.28],0.0034521616185255
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19157,80,2.26 [1.42-3.61],0.0006355536457866
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19672,84,2.02 [1.11-3.69],0.0216360128258848
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,23034,100,0.44 [0.22-0.88],0.0211271816209972
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ADAMTSL2,ADAMTS-like protein 2,19745,83,1.84 [1.10-3.09],0.0206551813029636
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ADH1B,All-trans-retinol dehydrogenase,19291,84,0.60 [0.49-0.74],2.6409611980944178e-06
Chapter IX Diseases of the circulatory system,Transient ischemic attack,AFM,Afamin,19761,84,0.33 [0.12-0.87],0.0250355495348709
Chapter IX Diseases of the circulatory system,Transient ischemic attack,AGT,Angiotensinogen,19764,85,0.99 [0.99-0.99],0.0
Chapter IX Diseases of the circulatory system,Transient ischemic attack,AHNAK,Neuroblast differentiation-associated protein AHNAK,19198,81,1.98 [1.13-3.46],0.0166691098555658
Chapter IX Diseases of the circulatory system,Transient ischemic attack,AHNAK2,Protein AHNAK2,19198,81,2.16 [1.30-3.58],0.0029233448109063
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ALDH2,"Aldehyde dehydrogenase, mitochondrial",19667,85,1.43 [1.12-1.82],0.0037351295910205
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",19696,84,1.25 [1.25-1.25],0.0
Chapter IX Diseases of the circulatory system,Transient ischemic attack,AMY1A_AMY1B_AMY1C,Alpha-amylase 1A_Alpha-amylase 1B_Alpha-amylase 1C,18529,77,1.32 [1.07-1.64],0.01124611346575
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ANKRA2,Ankyrin repeat family A protein 2,19043,80,1.64 [1.23-2.17],0.0006521629515026
Chapter IX Diseases of the circulatory system,Transient ischemic attack,APCS,Serum amyloid P-component,19581,84,0.34 [0.20-0.59],0.000129352803836
Chapter IX Diseases of the circulatory system,Transient ischemic attack,APOA2,Apolipoprotein A-II,19764,85,2.37 [1.63-3.44],5.967367197524238e-06
Chapter IX Diseases of the circulatory system,Transient ischemic attack,APOC1,Apolipoprotein C-I,19729,84,0.41 [0.24-0.71],0.00139461390126
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ARHGEF5,Rho guanine nucleotide exchange factor 5,19101,81,1.47 [1.20-1.80],0.0001883658714815
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ARTN,Artemin,22346,98,1.40 [1.08-1.81],0.0123414282303891
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ASGR2,Asialoglycoprotein receptor 2,19764,85,3.31 [1.69-6.49],0.0004865118433593
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ATP1B4,Protein ATP1B4,19043,80,1.50 [1.01-2.24],0.0454801277330594
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ATRAID,All-trans retinoic acid-induced differentiation factor,19672,84,1.65 [1.09-2.49],0.0181109156806941
Chapter IX Diseases of the circulatory system,Transient ischemic attack,ATRN,"Attractin, Isoform 2",19761,84,0.26 [0.08-0.89],0.0309929486338383
Chapter IX Diseases of the circulatory system,Transient ischemic attack,B2M,Beta-2-microglobulin,19761,84,1.66 [1.19-2.30],0.0027511901808193
Chapter IX Diseases of the circulatory system,Transient ischemic attack,B3GAT3,Galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3,19068,79,2.70 [1.28-5.67],0.0087483153904366
Chapter IX Diseases of the circulatory system,Transient ischemic attack,BAP18,Chromatin complexes subunit BAP18,19689,84,1.38 [1.12-1.71],0.0023773500675694
Chapter IX Diseases of the circulatory system,Transient ischemic attack,BCL2L15,Bcl-2-like protein 15,19157,80,1.40 [1.04-1.88],0.0245843015858245
Chapter IX Diseases of the circulatory system,Transient ischemic attack,BCL7B,B-cell CLL/lymphoma 7 protein family member B,19667,85,1.51 [1.10-2.07],0.0106925314117546
Chapter IX Diseases of the circulatory system,Transient ischemic attack,BGLAP,Osteocalcin,19745,83,1.80 [1.41-2.30],2.6392477380515646e-06
Chapter IX Diseases of the circulatory system,Transient ischemic attack,BHMT2,S-methylmethionine--homocysteine S-methyltransferase BHMT2,19068,79,2.59 [1.25-5.40],0.0108065026363809
Chapter IX Diseases of the circulatory system,Transient ischemic attack,BLNK,B-cell linker protein,19157,80,1.51 [1.09-2.09],0.012802711457121
Chapter IX Diseases of the circulatory system,Transient ischemic attack,BNIP3L,BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like,19157,80,2.07 [1.41-3.03],0.0001804487025746
Chapter IX Diseases of the circulatory system,Transient ischemic attack,BTD,Biotinidase,19761,84,0.35 [0.22-0.56],1.2106369698383791e-05
Chapter IX Diseases of the circulatory system,Transient ischemic attack,BTNL10,Butyrophilin-like protein 10,19043,80,1.63 [1.21-2.19],0.0013380954359614
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CA3,Carbonic anhydrase 3,23000,100,1.23 [1.08-1.42],0.0027293135111592
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CA5A,"Carbonic anhydrase 5A, mitochondrial",22340,97,1.21 [1.00-1.45],0.0486914151425555
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CBLIF,Cobalamin binding intrinsic factor,22713,99,1.37 [1.10-1.72],0.0059449908422541
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,19198,81,1.91 [1.45-2.52],4.104550364875387e-06
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CCL20,C-C motif chemokine 20,23014,101,1.29 [1.10-1.51],0.0017597708011036
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CCN3,CCN family member 3,22989,100,2.14 [1.39-3.29],0.0005259868364933
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CCNE1,G1/S-specific cyclin-E1,19157,80,1.20 [1.01-1.42],0.0365819328929634
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CD101,Immunoglobulin superfamily member 2,19672,84,1.08 [1.08-1.08],0.0
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CD160,CD160 antigen,23014,101,1.41 [1.01-1.98],0.045618870082863
Chapter IX Diseases of the circulatory system,Transient ischemic attack,CD5,T-cell surface glycoprotein CD5,22907,98,1.68 [1.15-2.44],0.006885296734001
