Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter II Neoplasms,Benign neoplasm: Stomach,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19942,38,2.69 [1.47-4.94],0.0013860467435898
Chapter II Neoplasms,Benign neoplasm: Stomach,ADM,Pro-adrenomedullin,23923,48,2.65 [1.01-6.92],0.0474412047691946
Chapter II Neoplasms,Benign neoplasm: Stomach,APOA2,Apolipoprotein A-II,20574,40,2.11 [1.21-3.68],0.0085056337375088
Chapter II Neoplasms,Benign neoplasm: Stomach,APOD,Apolipoprotein D,19678,39,1.61 [1.01-2.55],0.0436936927278736
Chapter II Neoplasms,Benign neoplasm: Stomach,ARNTL,Aryl hydrocarbon receptor nuclear translocator-like protein 1,19851,38,1.80 [1.34-2.42],9.481983676426042e-05
Chapter II Neoplasms,Benign neoplasm: Stomach,BABAM1,BRISC and BRCA1-A complex member 1,19942,38,3.27 [2.00-5.34],2.24015565096658e-06
Chapter II Neoplasms,Benign neoplasm: Stomach,BAG3,BAG family molecular chaperone regulator 3,23467,48,0.56 [0.35-0.90],0.0171101712306603
Chapter II Neoplasms,Benign neoplasm: Stomach,C4BPB,C4b-binding protein beta chain,23778,48,2.26 [1.26-4.03],0.0058983732617455
Chapter II Neoplasms,Benign neoplasm: Stomach,CA9,Carbonic anhydrase 9,23923,48,1.97 [1.33-2.92],0.0006996646833245
Chapter II Neoplasms,Benign neoplasm: Stomach,CCDC80,Coiled-coil domain-containing protein 80,23714,48,1.92 [1.04-3.51],0.035825026452891
Chapter II Neoplasms,Benign neoplasm: Stomach,CCL2,C-C motif chemokine 2,23467,48,0.58 [0.35-0.97],0.0363733504365127
Chapter II Neoplasms,Benign neoplasm: Stomach,CCL28,C-C motif chemokine 28,23607,46,1.57 [1.07-2.30],0.0219895974072042
Chapter II Neoplasms,Benign neoplasm: Stomach,CD209,CD209 antigen,23780,48,0.37 [0.18-0.74],0.0052309907163905
Chapter II Neoplasms,Benign neoplasm: Stomach,CD302,CD302 antigen,23603,48,2.28 [1.18-4.41],0.0145850595239311
Chapter II Neoplasms,Benign neoplasm: Stomach,CD3D,T-cell surface glycoprotein CD3 delta chain,19891,40,2.01 [1.38-2.92],0.0002658968901176
Chapter II Neoplasms,Benign neoplasm: Stomach,CES2,Cocaine esterase,23603,48,0.59 [0.35-0.98],0.042101251733438
Chapter II Neoplasms,Benign neoplasm: Stomach,CFC1,Cryptic protein,23156,46,1.60 [1.07-2.39],0.0228249822665486
Chapter II Neoplasms,Benign neoplasm: Stomach,CHGA,Chromogranin-A,20554,39,1.90 [1.53-2.35],4.022369306633285e-09
Chapter II Neoplasms,Benign neoplasm: Stomach,CHL1,Neural cell adhesion molecule L1-like protein,23789,49,2.18 [1.04-4.59],0.0391025328123966
Chapter II Neoplasms,Benign neoplasm: Stomach,CKAP4,Cytoskeleton-associated protein 4,23875,49,2.56 [1.45-4.50],0.0011102574923896
Chapter II Neoplasms,Benign neoplasm: Stomach,CLEC12A,C-type lectin domain family 12 member A,19942,38,3.30 [1.30-8.34],0.0118221809681016
Chapter II Neoplasms,Benign neoplasm: Stomach,CLEC4M,C-type lectin domain family 4 member M,20524,39,0.49 [0.26-0.92],0.0265771725993156
Chapter II Neoplasms,Benign neoplasm: Stomach,CLMP,CXADR-like membrane protein,23923,48,3.14 [1.21-8.16],0.0188235285570644
Chapter II Neoplasms,Benign neoplasm: Stomach,CLSPN,Claspin,23158,46,1.53 [1.04-2.25],0.0316770828905313
Chapter II Neoplasms,Benign neoplasm: Stomach,CNST,Consortin,23714,48,1.28 [1.01-1.63],0.0418023457967841
Chapter II Neoplasms,Benign neoplasm: Stomach,COL4A4,Collagen alpha-4(IV) chain,20157,38,0.59 [0.39-0.88],0.0093995386238074
