Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
KCNIP4,Kv channel-interacting protein 4,Chapter II Neoplasms,Melanoma in situ,18002,70,1.49 [1.16-1.92],0.0016827404844655
KCNIP4,Kv channel-interacting protein 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in other diseases classified elsewhere,22273,163,1.37 [1.13-1.67],0.0015135100850975
KCNIP4,Kv channel-interacting protein 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,22460,350,1.29 [1.11-1.49],0.0006606329762666
KCNIP4,Kv channel-interacting protein 4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Ectropion of eyelid,22388,73,0.46 [0.27-0.81],0.0068417659957596
KCNIP4,Kv channel-interacting protein 4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Hypermetropia,22610,29,1.71 [1.25-2.33],0.0007425694774999
KCNIP4,Kv channel-interacting protein 4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other strabismus,22631,50,1.48 [1.10-1.98],0.0092069664306552
KCNIP4,Kv channel-interacting protein 4,Chapter XI Diseases of the digestive system,Coeliac disease,21607,90,1.41 [1.12-1.79],0.0036346197557562
KCNIP4,Kv channel-interacting protein 4,Chapter XI Diseases of the digestive system,Intestinal malabsorption,21620,103,1.37 [1.09-1.72],0.00721462807846
KCNIP4,Kv channel-interacting protein 4,Chapter XII Diseases of the skin and subcutaneous tissue,Arthropathic psoriasis,22898,65,1.58 [1.25-1.98],9.390004612944729e-05
KCNIP4,Kv channel-interacting protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,23187,59,1.61 [1.28-2.03],4.997446248276393e-05
KCNIP4,Kv channel-interacting protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,16604,61,1.55 [1.23-1.95],0.0001791553592791
