Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
MTDH,Protein LYRIC,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19272,2829,1.08 [1.04-1.12],0.0001004957220711
MTDH,Protein LYRIC,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,17148,328,1.16 [1.04-1.29],0.0098770238439516
MTDH,Protein LYRIC,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,18883,393,1.15 [1.04-1.27],0.0069481791726293
MTDH,Protein LYRIC,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",15528,61,1.39 [1.08-1.79],0.0098304013341181
MTDH,Protein LYRIC,Chapter II Neoplasms,Lymphoid leukaemia,15522,55,1.49 [1.15-1.94],0.0029597318090032
MTDH,Protein LYRIC,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,19524,2266,1.07 [1.03-1.12],0.0018943408521089
MTDH,Protein LYRIC,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,18941,51,1.52 [1.16-2.00],0.0027630880987701
MTDH,Protein LYRIC,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,19773,883,1.16 [1.09-1.25],1.0459582643822384e-05
MTDH,Protein LYRIC,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,19815,256,0.76 [0.66-0.86],3.555878127495376e-05
MTDH,Protein LYRIC,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",19769,210,0.72 [0.62-0.83],1.0817768417861378e-05
MTDH,Protein LYRIC,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,19713,938,1.14 [1.07-1.22],6.530988879830508e-05
MTDH,Protein LYRIC,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,17121,905,1.14 [1.06-1.22],0.0001565950595651
MTDH,Protein LYRIC,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,14716,219,1.20 [1.05-1.37],0.0093461827530615
MTDH,Protein LYRIC,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,17696,3199,1.09 [1.05-1.12],7.674986560650083e-06
MTDH,Protein LYRIC,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,19805,589,1.12 [1.03-1.22],0.0079214235469094
MTDH,Protein LYRIC,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,14974,477,1.15 [1.05-1.26],0.0028743984063016
MTDH,Protein LYRIC,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18805,4308,1.07 [1.03-1.10],6.042737717465424e-05
MTDH,Protein LYRIC,"Chapter IV Endocrine, nutritional and metabolic diseases",Other and/or unspecified nontoxic goitre,19229,13,2.20 [1.36-3.55],0.0012670875997079
MTDH,Protein LYRIC,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,19320,1836,1.12 [1.07-1.17],4.029977189208126e-06
MTDH,Protein LYRIC,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,18490,2184,1.07 [1.02-1.11],0.0042943511781718
MTDH,Protein LYRIC,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,16900,6528,1.04 [1.02-1.07],0.0008852658886734
MTDH,Protein LYRIC,Chapter IX Diseases of the circulatory system,Hypertension,17891,5668,1.06 [1.03-1.09],1.1952980860193043e-05
MTDH,Protein LYRIC,Chapter IX Diseases of the circulatory system,"Hypertension, essential",17896,5673,1.06 [1.03-1.09],1.574556431125512e-05
MTDH,Protein LYRIC,Chapter IX Diseases of the circulatory system,Hypotension,19840,995,1.12 [1.05-1.20],0.0003630191321659
MTDH,Protein LYRIC,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",17100,773,1.11 [1.03-1.19],0.0069518640660597
MTDH,Protein LYRIC,Chapter V Mental and behavioural disorders,"Anxiety disorders, excluding more controls",17199,817,1.11 [1.03-1.19],0.0048791133833244
MTDH,Protein LYRIC,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",17352,970,1.11 [1.05-1.19],0.0009724821887797
MTDH,Protein LYRIC,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diplopia,19526,82,1.40 [1.13-1.75],0.0021350821674207
MTDH,Protein LYRIC,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual disturbances,19758,314,1.18 [1.05-1.32],0.0050334390142684
MTDH,Protein LYRIC,Chapter X Diseases of the respiratory system,"Bronchitis, not specified as acute or chronic",17130,36,1.71 [1.24-2.35],0.0009627969765254
MTDH,Protein LYRIC,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,19231,2137,1.07 [1.02-1.12],0.0022490437539769
MTDH,Protein LYRIC,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,18254,4368,1.04 [1.01-1.08],0.0065009667057038
MTDH,Protein LYRIC,Chapter X Diseases of the respiratory system,Influenza and pneumonia,19748,1732,1.07 [1.02-1.12],0.0062787214544653
MTDH,Protein LYRIC,Chapter X Diseases of the respiratory system,Interstitial lung disease,19185,319,1.18 [1.05-1.32],0.0046502976226624
MTDH,Protein LYRIC,Chapter X Diseases of the respiratory system,Other diseases of pleura,19720,1830,1.08 [1.03-1.13],0.0012935978610746
