Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",18642,146,1.43 [0.91-2.23],0.1168642708790424
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",19603,203,1.91 [1.41-2.59],3.0689790433803e-05
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",19376,1411,1.69 [1.48-1.93],6.862189577081368e-15
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Candidiasis,19617,444,1.48 [1.15-1.90],0.0022233458245587
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,18969,3450,1.50 [1.36-1.65],2.3982546956505333e-16
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),18951,3505,1.82 [1.66-1.99],2.560429144995232e-39
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,19372,1159,1.78 [1.55-2.05],3.050977001203229e-16
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,19530,107,2.32 [1.65-3.27],1.2518408719024005e-06
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17304,1025,2.05 [1.76-2.40],7.505131028649863e-20
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16669,1234,2.46 [2.18-2.77],4.4414737300970495e-49
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,16332,268,2.21 [1.66-2.93],4.673865541836526e-08
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,12770,2215,1.97 [1.75-2.22],4.104760274929152e-28
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,16279,392,3.93 [3.06-5.04],5.627373158728547e-27
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,19585,1372,1.75 [1.54-1.99],2.0673870702837122e-17
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Mycoses,19687,514,1.41 [1.11-1.79],0.0045220586313842
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,18962,997,1.73 [1.48-2.02],3.245007881865824e-12
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19629,1133,1.69 [1.46-1.95],1.5189476022193041e-12
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,18416,203,1.96 [1.45-2.64],9.293348830355024e-06
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,19738,51,1.08 [0.46-2.50],0.8615590717831214
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19485,989,1.75 [1.51-2.04],2.724998942770775e-13
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,19488,65,1.62 [0.88-2.99],0.1233190086648571
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Other viral diseases,19683,112,1.45 [0.89-2.35],0.1358652987513724
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",19668,97,1.41 [0.83-2.39],0.2029581362081072
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,18352,387,1.95 [1.57-2.43],2.0153262039910728e-09
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,18216,251,1.98 [1.51-2.59],7.860029984217997e-07
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,18315,102,2.50 [1.86-3.35],9.908282375472143e-10
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,19723,47,1.27 [0.60-2.71],0.5328875395162784
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,19677,146,1.85 [1.24-2.75],0.0023546330350959
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Viral warts,19579,48,0.92 [0.37-2.26],0.847919825337042
PENK,Proenkephalin-A,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],19602,71,2.47 [1.61-3.78],3.527449254467278e-05
PENK,Proenkephalin-A,Chapter II Neoplasms,Benign lipomatous neoplasm,19498,221,0.91 [0.60-1.37],0.6370314637689403
PENK,Proenkephalin-A,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,19667,38,0.80 [0.29-2.19],0.6605256762541822
PENK,Proenkephalin-A,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,19650,38,0.98 [0.38-2.52],0.9690978069619832
PENK,Proenkephalin-A,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,9326,67,0.65 [0.29-1.44],0.2870143033400855
PENK,Proenkephalin-A,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",19349,1413,0.94 [0.80-1.10],0.4241118258262819
PENK,Proenkephalin-A,Chapter II Neoplasms,Benign neoplasm of meninges,19725,57,0.78 [0.34-1.80],0.564037122032686
PENK,Proenkephalin-A,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,19658,71,2.36 [1.64-3.38],3.607376797952206e-06
PENK,Proenkephalin-A,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,19716,101,1.53 [0.93-2.51],0.0928449293505994
PENK,Proenkephalin-A,Chapter II Neoplasms,Benign neoplasm of ovary,10362,65,0.79 [0.36-1.71],0.549557653200222
PENK,Proenkephalin-A,Chapter II Neoplasms,Benign neoplasm: Ascending colon,19703,380,1.03 [0.76-1.40],0.8307412535224097
PENK,Proenkephalin-A,Chapter II Neoplasms,Benign neoplasm: Caecum,19715,326,1.11 [0.80-1.54],0.5203197915577231
PENK,Proenkephalin-A,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",19612,76,0.87 [0.43-1.74],0.6925475278664568
PENK,Proenkephalin-A,Chapter II Neoplasms,Benign neoplasm: Descending colon,19702,218,0.89 [0.59-1.35],0.5897354564644565
PENK,Proenkephalin-A,Chapter II Neoplasms,Benign neoplasm: Rectum,19659,341,1.08 [0.78-1.49],0.6544656232273129
PENK,Proenkephalin-A,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,19609,594,0.96 [0.75-1.23],0.7355567059583121
PENK,Proenkephalin-A,Chapter II Neoplasms,Benign neoplasm: Transverse colon,19694,449,0.99 [0.75-1.32],0.9571318187354324
PENK,Proenkephalin-A,Chapter II Neoplasms,Carcinoma in situ of breast,7807,44,0.77 [0.30-2.03],0.6008063264493544
PENK,Proenkephalin-A,Chapter II Neoplasms,"Carcinoma in situ of breast, intraductal",7840,54,1.17 [0.52-2.65],0.7027927590305734
PENK,Proenkephalin-A,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",14149,63,0.51 [0.22-1.17],0.112848954317231
PENK,Proenkephalin-A,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",14169,83,0.95 [0.48-1.87],0.879544349886221
PENK,Proenkephalin-A,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",19687,109,1.47 [0.88-2.44],0.1398385938656518
