Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",18401,147,0.93 [0.61-1.41],0.7217344432755362
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",19348,197,1.04 [0.75-1.45],0.7980755712880909
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",19122,1393,0.93 [0.81-1.06],0.2875134731448426
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Candidiasis,19362,436,0.92 [0.72-1.17],0.474649695653848
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,18726,3408,0.96 [0.89-1.05],0.4001311063100053
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),18709,3465,1.03 [0.95-1.11],0.5235000693177916
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,19123,1151,0.98 [0.85-1.13],0.8152115355119309
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,19278,105,1.04 [0.66-1.64],0.854124624698376
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17093,1013,1.13 [0.99-1.30],0.0807888727681887
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16480,1222,1.05 [0.92-1.20],0.4435925919359185
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,16125,258,0.96 [0.71-1.30],0.7788561688981965
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,12618,2181,1.05 [0.94-1.16],0.3870109933454353
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,16082,392,0.92 [0.72-1.19],0.5457145346040522
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,19330,1358,1.01 [0.89-1.15],0.8361832154163225
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Mycoses,19429,503,0.90 [0.72-1.13],0.3625246771971202
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,18710,981,0.94 [0.81-1.11],0.4766605190728332
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19372,1118,1.11 [0.97-1.27],0.1170559491580581
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,18169,197,1.05 [0.75-1.45],0.7908474001278548
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,19479,49,0.99 [0.50-1.97],0.9819714388238618
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19232,978,1.15 [1.00-1.32],0.0486580671338129
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,19234,61,1.18 [0.68-2.04],0.5470408702683738
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,19428,108,1.15 [0.76-1.74],0.4997776393889068
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",19414,94,1.16 [0.75-1.79],0.5151881392444579
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,18107,378,0.88 [0.68-1.15],0.3595920620653309
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,17980,251,0.80 [0.57-1.12],0.186672178642551
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,18074,102,1.02 [0.65-1.63],0.9163976314928934
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,19464,45,0.50 [0.20-1.23],0.1311467943300723
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,19419,151,1.23 [0.88-1.72],0.223794011824287
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Viral warts,19316,48,1.53 [0.95-2.44],0.0773429219023077
DDA1,DET1- and DDB1-associated protein 1,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],19340,72,0.95 [0.53-1.70],0.8629438439240398
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm,19234,218,0.87 [0.61-1.24],0.4434492424222331
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,19406,36,0.64 [0.24-1.69],0.3717951726286609
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,19392,41,0.89 [0.40-1.98],0.7783358615145406
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,9195,71,0.95 [0.52-1.74],0.8635310451530378
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",19094,1394,0.92 [0.81-1.06],0.2548862682936605
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,Benign neoplasm of meninges,19465,55,0.84 [0.41-1.70],0.6187469728044908
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,19402,68,0.97 [0.54-1.74],0.9089539185068995
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,19456,100,0.85 [0.51-1.42],0.5359714050894991
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,Benign neoplasm of ovary,10232,65,1.09 [0.63-1.86],0.7648977797438601
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,Benign neoplasm: Ascending colon,19445,376,1.07 [0.84-1.36],0.5892638655818925
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,Benign neoplasm: Caecum,19458,318,0.75 [0.55-1.02],0.0646769567159805
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",19357,73,1.33 [0.84-2.10],0.2221930872474793
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,Benign neoplasm: Descending colon,19444,217,0.98 [0.70-1.37],0.897551888490385
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,Benign neoplasm: Rectum,19402,342,0.86 [0.65-1.15],0.3125334760752008
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,19346,579,0.92 [0.74-1.13],0.4268088378317115
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,Benign neoplasm: Transverse colon,19438,445,1.01 [0.81-1.28],0.9016557167276212
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,Carcinoma in situ of breast,7710,44,1.26 [0.69-2.28],0.4536440566773515
DDA1,DET1- and DDB1-associated protein 1,Chapter II Neoplasms,"Carcinoma in situ of breast, intraductal",7741,52,1.39 [0.84-2.30],0.202108417271173
