Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
RCC1,Regulator of chromosome condensation,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",18959,155,1.39 [1.10-1.74],0.005411125674758
RCC1,Regulator of chromosome condensation,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",19936,207,1.20 [0.96-1.50],0.1005922149391831
RCC1,Regulator of chromosome condensation,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",19701,1430,1.21 [1.11-1.32],1.0185190817526664e-05
RCC1,Regulator of chromosome condensation,Chapter I Certain infectious and parasitic diseases,Candidiasis,19952,456,1.25 [1.08-1.44],0.0024472730253935
RCC1,Regulator of chromosome condensation,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19298,3524,1.19 [1.13-1.26],1.796220574864158e-10
RCC1,Regulator of chromosome condensation,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19264,3565,1.18 [1.11-1.24],1.0172879569257218e-08
RCC1,Regulator of chromosome condensation,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,19701,1187,1.09 [0.98-1.20],0.1030286892222494
RCC1,Regulator of chromosome condensation,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,19862,110,1.27 [0.95-1.69],0.1083426393182583
RCC1,Regulator of chromosome condensation,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17596,1048,1.33 [1.21-1.45],8.164468127526214e-10
RCC1,Regulator of chromosome condensation,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16953,1259,1.32 [1.22-1.44],7.467669681417298e-11
RCC1,Regulator of chromosome condensation,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,16605,275,1.30 [1.09-1.56],0.0036660435540605
RCC1,Regulator of chromosome condensation,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13003,2262,1.18 [1.10-1.27],3.1208075407222096e-06
RCC1,Regulator of chromosome condensation,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,16551,401,1.37 [1.19-1.58],1.5116477609663238e-05
