Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,16254,67,3.17 [2.03-4.96],4.5304888930730534e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,ADIPOQ,Adiponectin,16774,69,2.00 [1.49-2.70],4.90191172973904e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,ANXA10,Annexin A10,18715,77,1.48 [1.23-1.79],4.6026656661437455e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,AREG,Amphiregulin,19065,76,2.12 [1.49-3.02],3.296663749585579e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,ATRAID,All-trans retinoic acid-induced differentiation factor,16668,70,2.40 [1.59-3.62],3.19586259962211e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,BTN2A1,Butyrophilin subfamily 2 member A1,19242,78,3.32 [1.84-5.98],6.654411893485149e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,CA12,Carbonic anhydrase 12,19065,76,3.34 [2.09-5.32],4.112341605624085e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,CCN3,CCN family member 3,19353,77,2.86 [1.84-4.43],2.6719483358052504e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,CD276,CD276 antigen,19157,78,4.10 [2.49-6.74],2.6967497436485917e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,CD302,CD302 antigen,19065,76,2.94 [1.81-4.79],1.468295882514449e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,CGREF1,Cell growth regulator with EF hand domain protein 1,19143,75,2.35 [1.53-3.60],9.030351874977508e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,CHGA,Chromogranin-A,16757,68,1.61 [1.36-1.90],2.2025654269476386e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,CKAP4,Cytoskeleton-associated protein 4,19251,77,2.97 [1.81-4.86],1.5711029246470523e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,CLEC5A,C-type lectin domain family 5 member A,19083,74,4.43 [2.63-7.45],2.134155604658118e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,COL6A3,Collagen alpha-3(VI) chain,19387,77,2.44 [1.60-3.72],3.469511821872493e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,COL9A1,Collagen alpha-1(IX) chain,19103,79,3.27 [2.41-4.45],4.39787809539385e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,CSF1,Macrophage colony-stimulating factor 1,19242,78,4.34 [2.36-8.00],2.443177010787669e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,CTSL,Cathepsin L1,19143,75,4.61 [2.30-9.25],1.6887431814944468e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,DCTPP1,dCTP pyrophosphatase 1,19143,75,3.54 [2.14-5.87],9.27241509867011e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,DTX3,Probable E3 ubiquitin-protein ligase DTX3,19065,76,3.32 [1.88-5.87],3.548641244593377e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,EDA2R,Tumor necrosis factor receptor superfamily member 27,19312,80,2.42 [1.67-3.49],2.5875494117695265e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,EPHA2,Ephrin type-A receptor 2,18460,74,2.82 [1.84-4.34],2.182774168884651e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,FBLN2,Fibulin-2,16757,68,3.18 [1.80-5.63],7.196095569399826e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,GAST,Gastrin,16730,69,1.31 [1.16-1.49],2.839458703949667e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,HSPB6,Heat shock protein beta-6,19312,80,2.87 [1.95-4.23],9.507279751150256e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,IL15,Interleukin-15,19103,79,2.66 [1.66-4.26],4.6055875962173245e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,KLK4,Kallikrein-4,19312,80,1.63 [1.29-2.07],5.675863569464262e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,LRP11,Low-density lipoprotein receptor-related protein 11,19143,75,3.50 [2.19-5.58],1.4866478513868518e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,LTBP2,Latent-transforming growth factor beta-binding protein 2,19387,77,3.10 [1.93-4.97],2.6675248993315004e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,LTBR,Tumor necrosis factor receptor superfamily member 3,19067,77,2.94 [1.72-5.02],7.760065288147255e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,MEGF10,Multiple epidermal growth factor-like domains protein 10,19157,78,2.89 [1.76-4.75],2.847978185404634e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,NECTIN2,Nectin-2,19107,74,3.20 [1.89-5.41],1.438256369170675e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,NEFL,Neurofilament light polypeptide,18652,77,2.00 [1.42-2.80],6.089305735349629e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,NUDT15,Nucleotide triphosphate diphosphatase NUDT15,16178,67,1.64 [1.30-2.08],3.782663719566546e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,OSMR,Oncostatin-M-specific receptor subunit beta,19280,78,5.78 [2.41-13.89],8.572284477525278e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,PALM,Paralemmin-1,16569,69,2.77 [1.70-4.50],3.996269011753976e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,PLAUR,Urokinase plasminogen activator surface receptor,19025,77,4.35 [2.45-7.72],5.240724401689107e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,POSTN,Periostin,16757,68,3.19 [2.01-5.07],9.10142944376614e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,PRELP,Prolargin,19157,78,4.70 [2.71-8.15],3.5829223380507725e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,RBFOX3,RNA binding protein fox-1 homolog 3,16716,68,2.10 [1.53-2.87],3.5844675720786545e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,SCARF2,Scavenger receptor class F member 2,19302,79,3.79 [2.20-6.54],1.6007927835239496e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,SCG3,Secretogranin-3,19189,78,3.45 [1.96-6.05],1.650936014796865e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,SEZ6L2,Seizure 6-like protein 2,19065,76,3.60 [1.91-6.78],7.403485743027912e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,SPON1,Spondin-1,19189,78,2.96 [1.99-4.39],8.519356185077393e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,TSHB,Thyrotropin subunit beta,19143,75,0.63 [0.50-0.78],4.576590525104714e-05
