Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACP6,Lysophosphatidic acid phosphatase type 6,22692,92,1.89 [1.39-2.58],5.826812447749429e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACTA2,"Actin, aortic smooth muscle",22125,86,2.24 [1.77-2.82],1.0383075421642727e-11
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACVRL1,Serine/threonine-protein kinase receptor R3,22315,85,9.65 [6.17-15.08],2.3957663230487037e-23
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19077,64,4.17 [2.81-6.17],1.0022565136289321e-12
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,22350,85,4.32 [2.64-7.07],5.837147355018644e-09
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,22773,93,4.74 [2.60-8.65],4.006673008510268e-07
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22689,91,3.35 [2.17-5.16],4.8024303769332505e-08
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19560,66,4.78 [2.89-7.89],1.036085365516745e-09
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,19077,64,2.29 [1.52-3.45],7.270117608611148e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,22438,89,3.35 [2.30-4.90],3.8637865513370627e-10
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,19077,64,3.25 [2.11-5.00],8.355742420272198e-08
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADGRB3,Adhesion G protein-coupled receptor B3,22315,85,3.25 [1.97-5.34],3.610854597109746e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADGRE5,Adhesion G protein-coupled receptor E5,22732,93,2.55 [1.67-3.90],1.412718157716252e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,AGER,Advanced glycosylation end product-specific receptor,22501,93,3.74 [2.62-5.33],3.027609829412572e-13
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,AGR2,Anterior gradient protein 2 homolog,21860,83,1.50 [1.27-1.78],2.9702662152315285e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,AGRN,Agrin,22641,93,6.54 [4.85-8.81],7.433712686993972e-35
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,AGRP,Agouti-related protein,22773,93,2.30 [1.67-3.18],4.255886958737957e-07
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ALCAM,CD166 antigen,22828,93,4.82 [2.20-10.56],8.26988828337128e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ANG,Angiogenin,22512,91,3.42 [2.26-5.16],5.693047139158092e-09
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ANGPT2,Angiopoietin-2,22732,92,3.26 [2.25-4.71],3.272809752036272e-10
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ANGPTL4,Angiopoietin-related protein 4,22601,93,3.98 [2.71-5.84],1.865467374135761e-12
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ANXA5,Annexin A5,21970,83,2.72 [1.76-4.19],6.707269667345341e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,APBB1IP,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,22438,89,1.82 [1.36-2.44],6.48342233811103e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,APOA2,Apolipoprotein A-II,19671,68,2.94 [2.01-4.30],2.532407449948877e-08
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,APOA4,Apolipoprotein A-IV,19685,68,2.27 [1.54-3.37],3.9256453735182136e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,APOH,Beta-2-glycoprotein 1,22577,90,2.33 [1.59-3.43],1.4973188443700432e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,AREG,Amphiregulin,22438,89,2.66 [2.00-3.53],1.704304425477584e-11
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ART3,Ecto-ADP-ribosyltransferase 3,22667,91,4.23 [2.85-6.30],1.0457133740950789e-12
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ASGR1,Asialoglycoprotein receptor 1,22350,85,5.88 [3.75-9.22],1.108245890261722e-14
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ASGR2,Asialoglycoprotein receptor 2,19671,68,7.65 [4.26-13.75],1.0278088409630378e-11
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ATOX1,Copper transport protein ATOX1,22639,94,1.90 [1.44-2.51],6.257254235011302e-06
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ATP6AP2,Renin receptor,22044,89,1.80 [1.34-2.41],9.827111690714902e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ATRAID,All-trans retinoic acid-induced differentiation factor,19560,66,3.93 [2.81-5.50],1.5389846707439102e-15
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,AXL,Tyrosine-protein kinase receptor UFO,22667,91,3.52 [2.00-6.19],1.3263424527019747e-05
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,B2M,Beta-2-microglobulin,19685,68,2.64 [2.01-3.47],2.314861104020984e-12
