Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,16286,107,1.91 [1.44-2.54],6.960655499458697e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,ANXA10,Annexin A10,18915,118,1.40 [1.19-1.64],4.052961908111393e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,AOC3,Membrane primary amine oxidase,19473,121,2.78 [1.68-4.61],6.868289773829769e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,CDHR2,Cadherin-related family member 2,19270,120,0.66 [0.54-0.81],5.205207820820609e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,CHGA,Chromogranin-A,16885,110,1.37 [1.18-1.59],3.0163774480660863e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,DCN,Decorin,18981,116,5.63 [3.17-9.98],3.469707720342261e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,DPP6,Dipeptidyl aminopeptidase-like protein 6,19270,120,2.49 [1.61-3.87],4.611363450754584e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,19479,120,2.46 [1.57-3.84],7.65259394233855e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,GAST,Gastrin,16844,110,1.24 [1.11-1.38],8.063477349546401e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,LTBP2,Latent-transforming growth factor beta-binding protein 2,19592,119,2.58 [1.72-3.86],4.366647016557632e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,MDGA1,MAM domain-containing glycosylphosphatidylinositol anchor protein 1,19175,120,1.63 [1.28-2.06],5.873458431699067e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,PKD1,Polycystin-1,16877,110,4.00 [2.08-7.70],3.305823410365643e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,S100A3,Protein S100-A3,16788,110,1.54 [1.25-1.90],5.659047883606861e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Trigger finger,SLITRK2,SLIT and NTRK-like protein 2,19510,121,2.31 [1.58-3.37],1.6381814416337278e-05
