Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,ACAN,Aggrecan core protein,18991,113,4.14 [2.27-7.55],3.739632761865256e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,ACTN2,Alpha-actinin-2,16208,97,1.77 [1.37-2.28],1.0434994578495467e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,16698,100,3.06 [1.83-5.12],2.079674298315271e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,AMBP,Protein AMBP,19316,118,4.52 [2.26-9.06],2.0099941249375704e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,B4GALT1,"Beta-1,4-galactosyltransferase 1",19278,114,2.95 [1.74-4.99],6.040007087135733e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CA3,Carbonic anhydrase 3,19398,116,1.64 [1.29-2.09],4.7144944551833526e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CHGA,Chromogranin-A,16789,100,1.37 [1.18-1.59],3.695887441607756e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CKAP4,Cytoskeleton-associated protein 4,19290,116,2.47 [1.59-3.83],5.504148414828185e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,COL9A1,Collagen alpha-1(IX) chain,19139,115,2.97 [2.28-3.87],1.0373770219952916e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,COMP,Cartilage oligomeric matrix protein,19004,112,2.59 [1.61-4.17],8.779697860088106e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,CSRP3,Cysteine and glycine-rich protein 3,16208,97,1.36 [1.17-1.58],4.18534673317014e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,DCN,Decorin,18812,111,4.34 [2.40-7.83],1.1445785281966436e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,DTNB,Dystrobrevin beta,16667,101,2.12 [1.53-2.94],5.627113080189712e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,EDA2R,Tumor necrosis factor receptor superfamily member 27,19350,118,1.95 [1.41-2.70],5.336259507265856e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,FABP3,"Fatty acid-binding protein, heart",16772,100,1.74 [1.32-2.29],7.682781700647329e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,FBLN2,Fibulin-2,16789,100,2.64 [1.63-4.30],8.949415835035787e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,FOS,Proto-oncogene c-Fos,16139,97,2.55 [1.63-4.00],4.514720554636002e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,HSPB6,Heat shock protein beta-6,19350,118,2.97 [2.16-4.07],1.4641135179771208e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MB,Myoglobin,19426,116,1.79 [1.42-2.26],9.213626601322332e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MEGF10,Multiple epidermal growth factor-like domains protein 10,19193,114,2.29 [1.51-3.48],9.990082390009942e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYBPC1,"Myosin-binding protein C, slow-type",16772,100,1.88 [1.54-2.29],3.4909886942705784e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYL3,Myosin light chain 3,16364,99,2.00 [1.59-2.52],3.0663137833751676e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYLPF,"Myosin regulatory light chain 2, skeletal muscle isoform",16330,99,1.68 [1.33-2.13],1.786302088986599e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYOM2,Myomesin-2,16208,97,2.00 [1.54-2.59],1.7629596722141104e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,MYOM3,Myomesin-3,16431,97,1.76 [1.45-2.14],8.29856774910507e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,NCS1,Neuronal calcium sensor 1,19350,118,2.89 [1.73-4.82],5.226658627264527e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,NOS1,"Nitric oxide synthase, brain",18748,110,1.74 [1.36-2.22],1.055295683382528e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,POSTN,Periostin,16789,100,2.85 [1.89-4.29],4.898434957427917e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,PRELP,Prolargin,19193,114,3.55 [2.05-6.16],6.428874298774248e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,RBFOX3,RNA binding protein fox-1 homolog 3,16748,100,2.05 [1.55-2.70],4.760986883277292e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,SPON1,Spondin-1,19225,114,2.22 [1.51-3.27],5.313037056291248e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,THBS4,Thrombospondin-4,19225,114,2.08 [1.46-2.95],4.219544681255389e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,YJU2,Splicing factor YJU2,16705,101,2.55 [1.76-3.70],7.607038077184894e-07
