Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ACTA2,"Actin, aortic smooth muscle",22108,117,1.92 [1.52-2.43],5.183940766629795e-08
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ACVRL1,Serine/threonine-protein kinase receptor R3,22267,120,7.90 [5.22-11.98],1.917422731895952e-22
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ADA2,Adenosine deaminase 2,22387,121,2.67 [1.98-3.59],1.0911905691916644e-10
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18982,96,3.59 [2.63-4.91],1.1040085740422984e-15
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22668,121,2.97 [2.01-4.39],5.076937718740773e-08
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19498,102,4.61 [3.11-6.83],2.24449422221987e-14
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ADAMTSL2,ADAMTS-like protein 2,19565,100,3.18 [2.16-4.69],4.782950388917921e-09
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ADGRE2,Adhesion G protein-coupled receptor E2,22583,119,3.92 [2.39-6.41],5.4731257057623137e-08
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ADGRE5,Adhesion G protein-coupled receptor E5,22687,122,3.12 [2.14-4.54],3.192507708698886e-09
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,AGRN,Agrin,22583,119,3.50 [2.58-4.76],9.486302176048433e-16
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ANGPT2,Angiopoietin-2,22700,122,4.44 [3.28-6.01],6.370691982054754e-22
Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,ANGPTL4,Angiopoietin-related protein 4,22551,119,2.99 [2.11-4.24],6.279880257086391e-10
