Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACTA2,"Actin, aortic smooth muscle",21167,206,1.98 [1.65-2.38],4.247526551399438e-13
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACVRL1,Serine/threonine-protein kinase receptor R3,21315,211,6.46 [4.58-9.11],1.5957231629931613e-26
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADA2,Adenosine deaminase 2,21441,212,2.33 [1.83-2.97],6.354722025876815e-12
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18194,178,3.53 [2.73-4.56],5.447454326876429e-22
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,21713,216,2.62 [1.86-3.69],3.905314664920709e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18675,180,3.32 [2.33-4.73],3.514840541566449e-11
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,21449,213,2.53 [1.91-3.36],1.3510056120337638e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AGRN,Agrin,21627,216,3.10 [2.40-3.99],2.5721186658706057e-18
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AMBP,Protein AMBP,21711,212,9.25 [5.41-15.81],4.161358202002879e-16
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ANGPT2,Angiopoietin-2,21743,213,3.80 [2.95-4.90],4.714921077167117e-25
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ANGPTL4,Angiopoietin-related protein 4,21594,216,2.73 [2.10-3.54],4.33632335887572e-14
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",APOA2,Apolipoprotein A-II,18753,183,2.17 [1.66-2.82],8.309326996827413e-09
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AREG,Amphiregulin,21449,213,2.33 [1.86-2.92],1.7287382514457025e-13
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ASGR1,Asialoglycoprotein receptor 1,21354,212,3.56 [2.62-4.84],4.993369902761548e-16
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ASGR2,Asialoglycoprotein receptor 2,18753,183,4.50 [2.86-7.10],8.648517091440521e-11
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ATRAID,All-trans retinoic acid-induced differentiation factor,18675,180,2.58 [1.97-3.38],6.6104329912186965e-12
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",B2M,Beta-2-microglobulin,18751,182,2.28 [1.82-2.84],3.961980694425918e-13
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",B4GALT1,"Beta-1,4-galactosyltransferase 1",21627,216,6.44 [4.49-9.24],4.555397460891014e-24
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",BAMBI,BMP and activin membrane-bound inhibitor homolog,21055,208,2.96 [2.17-4.03],5.857160239436005e-12
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",BSG,Basigin,21775,215,7.54 [4.67-12.16],1.294813383490709e-16
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",BST2,Bone marrow stromal antigen 2,21750,216,1.64 [1.37-1.95],3.834859380659936e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",BTN2A1,Butyrophilin subfamily 2 member A1,21627,216,4.97 [3.53-7.01],5.227299007648297e-20
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",BTN3A2,Butyrophilin subfamily 3 member A2,21531,211,2.31 [1.79-2.99],1.5179493856788608e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",C1QA,Complement C1q subcomponent subunit A,21704,215,4.01 [2.60-6.18],3.2100221346776524e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",C1RL,Complement C1r subcomponent-like protein,18714,182,7.41 [3.57-15.39],7.938701306778503e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",C7,Complement component C7,18293,176,2.83 [1.93-4.15],9.005018490191084e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CA12,Carbonic anhydrase 12,21449,213,2.61 [1.97-3.47],3.756052550780136e-11
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CALCB,Calcitonin gene-related peptide 2,18684,182,2.07 [1.64-2.62],1.2559989604849803e-09
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CAPG,Macrophage-capping protein,21409,211,1.70 [1.43-2.03],3.417548218823942e-09
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CCDC80,Coiled-coil domain-containing protein 80,21549,209,2.84 [2.14-3.76],4.622022440579676e-13
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CCL14,C-C motif chemokine 14,21515,212,2.14 [1.76-2.62],6.901071572865831e-14
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CCL15,C-C motif chemokine 15,21827,216,2.09 [1.65-2.65],8.086496306610017e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CCL16,C-C motif chemokine 16,21827,216,2.30 [1.80-2.93],1.9174938736228955e-11
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CCL20,C-C motif chemokine 20,21809,215,1.36 [1.22-1.51],1.3548662567432454e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CCL21,C-C motif chemokine 21,21627,216,2.02 [1.66-2.46],1.5925443734588429e-12
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CCL23,C-C motif chemokine 23,21627,216,2.48 [1.90-3.25],3.906971731752407e-11
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CCL3,C-C motif chemokine 3,21531,211,1.41 [1.27-1.57],1.6813404298150688e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CCL7,C-C motif chemokine 7,21531,211,1.54 [1.31-1.80],7.804932352964326e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CCN3,CCN family member 3,21785,216,3.36 [2.56-4.40],2.3550533043601065e-18
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CCN4,CCN family member 4,21743,213,2.50 [1.93-3.24],3.5566863070867537e-12
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CCN5,CCN family member 5,21555,214,2.42 [1.80-3.26],5.786720602256439e-09
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD14,Monocyte differentiation antigen CD14,21139,210,2.33 [1.78-3.06],1.0574727166364092e-09
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD27,CD27 antigen,21610,209,2.88 [2.29-3.63],3.0798930323631533e-19
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD274,Programmed cell death 1 ligand 1,21354,212,2.42 [1.84-3.18],1.8800121278646024e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD276,CD276 antigen,21514,215,2.88 [2.07-4.01],3.54816067930098e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD300A,CMRF35-like molecule 8,18304,177,3.42 [2.27-5.15],4.2869380958990436e-09
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD300C,CMRF35-like molecule 6,21750,216,2.79 [2.05-3.79],5.759302863744744e-11
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD300E,CMRF35-like molecule 2,21679,213,3.45 [2.74-4.35],8.131930229981801e-26
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD300LF,CMRF35-like molecule 1,21743,213,1.89 [1.51-2.37],3.5391065973998574e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD300LG,CMRF35-like molecule 9,21555,214,2.44 [1.79-3.34],1.9249688533046162e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD302,CD302 antigen,21449,213,4.51 [3.42-5.95],1.3658924324295483e-26
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,21449,213,3.07 [2.21-4.27],2.468578994743468e-11
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD4,T-cell surface glycoprotein CD4,21495,211,3.00 [2.27-3.96],1.1180477270517132e-14
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD48,CD48 antigen,21594,216,2.77 [1.94-3.98],2.8309309707889576e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD59,CD59 glycoprotein,20806,208,4.98 [3.54-7.01],3.479355860783502e-20
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD7,T-cell antigen CD7,18166,178,2.14 [1.67-2.72],9.90625009273956e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD70,CD70 antigen,21531,211,2.07 [1.61-2.67],1.2223577344359064e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD72,B-cell differentiation antigen CD72,18304,177,2.46 [1.87-3.23],1.449378139300672e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD74,HLA class II histocompatibility antigen gamma chain,21750,216,3.85 [2.88-5.15],8.198037821490044e-20
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD79B,B-cell antigen receptor complex-associated protein beta chain,21809,215,2.44 [1.99-3.00],1.6112109952042548e-17
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD80,T-lymphocyte activation antigen CD80,18734,180,3.55 [2.58-4.89],8.973969413628434e-15
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD83,CD83 antigen,21531,211,3.44 [2.60-4.55],3.6867618399848335e-18
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD93,Complement component C1q receptor,20743,206,2.87 [2.02-4.10],5.457049015869548e-09
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD99,CD99 antigen,21555,214,5.57 [3.28-9.48],2.3014310936740075e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CD99L2,CD99 antigen-like protein 2,21555,214,4.11 [2.59-6.51],1.6995950053526767e-09
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CDCP1,CUB domain-containing protein 1,21354,212,1.87 [1.57-2.24],5.552088367460062e-12
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CDH2,Cadherin-2,21549,209,2.50 [1.82-3.42],1.3730020052372764e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CDH3,Cadherin-3,21750,216,2.56 [1.92-3.41],1.2314904538736935e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CDNF,Cerebral dopamine neurotrophic factor,21449,213,2.48 [1.94-3.18],4.925756600424855e-13
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,21167,206,1.78 [1.45-2.19],4.893978818320632e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CFD,Complement factor D,18751,182,4.73 [3.23-6.93],1.485269951795451e-15
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",18684,182,3.02 [2.43-3.77],7.487129836102019e-23
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CHCHD6,MICOS complex subunit MIC25,18670,181,2.57 [1.87-3.54],7.71318796281481e-09
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CHGA,Chromogranin-A,18737,178,1.66 [1.48-1.85],6.357411306221792e-19
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CHGB,Secretogranin-1,21693,215,2.31 [1.78-2.99],2.4030846706877003e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CHRDL1,Chordin-like protein 1,21594,216,3.95 [2.84-5.50],4.492001799526829e-16
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CILP,Cartilage intermediate layer protein 1,18737,178,2.20 [1.69-2.86],4.8339208783599535e-09
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CKAP4,Cytoskeleton-associated protein 4,21707,215,4.05 [3.05-5.39],4.6842140926550855e-22
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CKB,Creatine kinase B-type,18737,178,2.13 [1.69-2.68],1.7847799931358658e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CLEC14A,C-type lectin domain family 14 member A,21555,214,3.77 [2.74-5.18],3.5569639213825363e-16
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CLEC1A,C-type lectin domain family 1 member A,21167,206,3.55 [2.60-4.84],1.2446968682632565e-15
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CLEC4D,C-type lectin domain family 4 member D,21531,211,1.79 [1.49-2.14],2.9074177094980016e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CLEC5A,C-type lectin domain family 5 member A,21480,209,5.48 [4.03-7.46],2.8148748196007656e-27
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CLEC6A,C-type lectin domain family 6 member A,21055,208,1.95 [1.55-2.44],6.654227174745031e-09
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CLMP,CXADR-like membrane protein,21743,213,6.31 [4.08-9.75],1.1976256151048464e-16
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CLSTN2,Calsyntenin-2,21809,215,1.89 [1.50-2.39],9.122088769409938e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",COL15A1,Collagen alpha-1(XV) chain,18737,178,4.08 [2.71-6.14],1.4247863521345911e-11
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",COL18A1,Collagen alpha-1(XVIII) chain,21647,216,9.45 [6.04-14.79],8.412606404676417e-23
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",COL4A1,Collagen alpha-1(IV) chain,21549,209,2.14 [1.65-2.79],1.4100831603758241e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",COL6A3,Collagen alpha-3(VI) chain,21827,216,4.24 [3.34-5.39],2.2564632766226468e-32
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",COLEC12,Collectin-12,21514,215,6.38 [4.53-9.00],4.028177587333897e-26
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CRIM1,Cysteine-rich motor neuron 1 protein,21627,216,9.45 [5.82-15.35],1.0644387733165212e-19
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CRTAM,Cytotoxic and regulatory T-cell molecule,21354,212,2.05 [1.63-2.57],7.802965232292966e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CSF1,Macrophage colony-stimulating factor 1,21627,216,5.97 [4.11-8.66],5.7435394615772215e-21
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CST3,Cystatin-C,21616,215,4.99 [3.66-6.80],2.185022382276912e-24
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CSTB,Cystatin-B,21270,213,2.25 [1.78-2.83],6.380118168882636e-12
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CTHRC1,Collagen triple helix repeat-containing protein 1,18737,178,3.29 [2.15-5.05],4.589384567322252e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CTSL,Cathepsin L1,21549,209,6.07 [4.06-9.08],1.804877854139771e-18
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CTSZ,Cathepsin Z,21583,215,2.98 [2.09-4.24],1.391025310009315e-09
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CXADR,Coxsackievirus and adenovirus receptor,21531,211,2.14 [1.76-2.62],6.542892387311442e-14
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CXCL13,C-X-C motif chemokine 13,21750,216,1.65 [1.48-1.84],4.911234987757886e-19
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CXCL17,C-X-C motif chemokine 17,21809,215,2.03 [1.64-2.52],5.622977234656535e-11
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",CXCL9,C-X-C motif chemokine 9,21627,216,1.74 [1.52-2.00],3.036722772809868e-15
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",DCN,Decorin,21167,206,3.73 [2.31-6.03],7.762805983577449e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",DCTPP1,dCTP pyrophosphatase 1,21549,209,2.57 [1.83-3.60],3.9465701319522015e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",DEFA1_DEFA1B,Neutrophil defensin 1,21130,212,1.83 [1.58-2.13],2.666785797567121e-15
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",DKK4,Dickkopf-related protein 4,21313,212,1.81 [1.46-2.25],8.312444499756463e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",DLL1,Delta-like protein 1,21610,209,4.65 [3.33-6.49],1.7971121536571616e-19
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",DSC2,Desmocollin-2,21296,213,3.81 [2.85-5.09],1.9641395555550341e-19
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",DTNB,Dystrobrevin beta,18632,181,2.29 [1.83-2.85],2.878175062026028e-13
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",DTX3,Probable E3 ubiquitin-protein ligase DTX3,21449,213,4.13 [2.99-5.70],9.115838332819825e-18
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",EBI3_IL27,Interleukin-27,21720,213,3.59 [2.52-5.10],1.1682541194447713e-12
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",EDA2R,Tumor necrosis factor receptor superfamily member 27,21743,213,4.10 [3.30-5.10],9.327196583674132e-37
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",EDN1,Endothelin-1,18212,175,4.62 [3.11-6.86],3.433265127653284e-14
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",EFCAB14,EF-hand calcium-binding domain-containing protein 14,18675,180,2.81 [2.02-3.89],6.47721298937124e-10
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,21618,215,3.42 [2.46-4.77],3.2357317411398563e-13
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",EFNA1,Ephrin-A1,21515,213,5.62 [4.18-7.58],6.481421136502779e-30
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",EFNA4,Ephrin-A4,21315,211,5.18 [4.01-6.68],2.388653387887786e-36
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ELN,Elastin,18734,180,4.31 [3.04-6.09],1.553049468964047e-16
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",EPHA2,Ephrin type-A receptor 2,20750,205,4.67 [3.53-6.18],4.560041466692721e-27
