Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,A1BG,Alpha-1B-glycoprotein,20021,769,1.01 [0.67-1.53],0.9503865700234532
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,AAMDC,Mth938 domain-containing protein,19437,739,1.01 [0.88-1.15],0.93348181308085
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,AARSD1,Alanyl-tRNA editing protein Aarsd1,22967,858,0.92 [0.83-1.03],0.1592222473521218
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ABCA2,ATP-binding cassette sub-family A member 2,19316,736,0.95 [0.78-1.17],0.628089451510308
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ABHD14B,Protein ABHD14B,22808,857,1.02 [0.92-1.14],0.6740217651585836
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ABL1,Tyrosine-protein kinase ABL1,22967,858,1.06 [0.97-1.16],0.176341139450929
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ABO,Histo-blood group ABO system transferase,20021,767,1.00 [0.96-1.05],0.9495351400272732
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ABRAXAS2,BRISC complex subunit Abraxas 2,19316,736,1.04 [0.93-1.15],0.5166236165234203
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22533,843,1.02 [0.95-1.10],0.55068440524889
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19640,753,1.05 [0.95-1.15],0.3602227373863137
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19997,763,1.01 [0.94-1.09],0.7682962428837102
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACAN,Aggrecan core protein,22835,857,0.82 [0.66-1.03],0.0845356321617649
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACE,Angiotensin-converting enzyme,20021,767,1.00 [0.78-1.29],0.9894088288238336
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACE2,Angiotensin-converting enzyme 2,22650,851,1.12 [1.00-1.25],0.0485041846612126
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACHE,Acetylcholinesterase,19543,745,0.80 [0.65-0.99],0.0446806511101354
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACOT13,Acyl-coenzyme A thioesterase 13,19935,770,1.04 [0.98-1.11],0.1942557648761966
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,23079,868,1.12 [1.00-1.26],0.0550660961639281
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACP1,Low molecular weight phosphotyrosine protein phosphatase,19408,754,0.84 [0.71-0.99],0.032661233787984
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACP5,Tartrate-resistant acid phosphatase type 5,23175,877,1.11 [0.92-1.32],0.2700761315683713
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACP6,Lysophosphatidic acid phosphatase type 6,23252,870,1.02 [0.94-1.12],0.6007167629480568
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACRBP,Acrosin-binding protein,19924,767,1.08 [0.91-1.28],0.3721372415408531
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACRV1,Acrosomal protein SP-10,19408,754,1.03 [0.97-1.10],0.3337220483152068
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACSL1,Long-chain-fatty-acid--CoA ligase 1,19316,736,0.98 [0.80-1.19],0.8105144120822674
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACTA2,"Actin, aortic smooth muscle",22650,851,1.01 [0.88-1.16],0.8900662086159601
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACTN2,Alpha-actinin-2,19316,736,0.98 [0.88-1.10],0.7872929143855962
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACTN4,Alpha-actinin-4,22668,838,0.96 [0.78-1.17],0.6636093205362761
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACVRL1,Serine/threonine-protein kinase receptor R3,22836,861,0.92 [0.72-1.17],0.4868768339543582
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACY1,Aminoacylase-1,23079,868,1.10 [1.00-1.21],0.0486997195226742
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19316,736,1.09 [0.96-1.23],0.2032650026764669
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ACYP1,Acylphosphatase-1,19477,743,1.00 [0.90-1.11],0.99244308099682
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ADA,Adenosine deaminase,23347,873,0.78 [0.66-0.93],0.0058830230015624
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ADA2,Adenosine deaminase 2,22967,870,1.00 [0.87-1.15],0.9648427022462538
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19408,754,0.98 [0.79-1.21],0.8436939516026998
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,22650,851,0.91 [0.75-1.10],0.3297871990705979
Chapter X Diseases of the respiratory system,Other diseases of upper respiratory tract,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,22878,861,0.93 [0.79-1.10],0.3960649189275067
