Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,All influenza,A1BG,Alpha-1B-glycoprotein,18653,84,1.85 [0.51-6.68],0.3472210885761078
Chapter X Diseases of the respiratory system,All influenza,AAMDC,Mth938 domain-containing protein,18119,82,0.78 [0.51-1.18],0.2334290971745654
Chapter X Diseases of the respiratory system,All influenza,AARSD1,Alanyl-tRNA editing protein Aarsd1,21341,105,1.12 [0.83-1.53],0.4566856269948676
Chapter X Diseases of the respiratory system,All influenza,ABCA2,ATP-binding cassette sub-family A member 2,18019,83,1.31 [0.74-2.32],0.3606493334204703
Chapter X Diseases of the respiratory system,All influenza,ABHD14B,Protein ABHD14B,21186,106,1.15 [0.84-1.57],0.3718443036479862
Chapter X Diseases of the respiratory system,All influenza,ABL1,Tyrosine-protein kinase ABL1,21341,105,1.20 [0.94-1.54],0.1405654700850367
Chapter X Diseases of the respiratory system,All influenza,ABO,Histo-blood group ABO system transferase,18657,87,1.11 [0.96-1.28],0.1533499554432798
Chapter X Diseases of the respiratory system,All influenza,ABRAXAS2,BRISC complex subunit Abraxas 2,18019,83,0.96 [0.69-1.33],0.7989232437085599
Chapter X Diseases of the respiratory system,All influenza,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20950,103,1.18 [0.96-1.44],0.1226162957070995
Chapter X Diseases of the respiratory system,All influenza,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",18318,84,0.68 [0.45-1.04],0.0761843427029721
Chapter X Diseases of the respiratory system,All influenza,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18640,86,1.02 [0.81-1.28],0.8966985026465164
Chapter X Diseases of the respiratory system,All influenza,ACAN,Aggrecan core protein,21226,107,1.23 [0.66-2.31],0.5186140269783219
Chapter X Diseases of the respiratory system,All influenza,ACE,Angiotensin-converting enzyme,18657,87,0.61 [0.29-1.26],0.1828505569044911
Chapter X Diseases of the respiratory system,All influenza,ACE2,Angiotensin-converting enzyme 2,21066,105,1.36 [1.03-1.80],0.0316617443355142
Chapter X Diseases of the respiratory system,All influenza,ACHE,Acetylcholinesterase,18212,85,0.58 [0.31-1.11],0.1001184939674041
Chapter X Diseases of the respiratory system,All influenza,ACOT13,Acyl-coenzyme A thioesterase 13,18579,84,1.07 [0.89-1.29],0.4572884615699899
Chapter X Diseases of the respiratory system,All influenza,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,21448,108,1.12 [0.81-1.55],0.4918967028429409
Chapter X Diseases of the respiratory system,All influenza,ACP1,Low molecular weight phosphotyrosine protein phosphatase,18098,82,0.85 [0.52-1.38],0.5059038911409441
Chapter X Diseases of the respiratory system,All influenza,ACP5,Tartrate-resistant acid phosphatase type 5,21544,108,2.15 [1.32-3.48],0.0020435544443799
Chapter X Diseases of the respiratory system,All influenza,ACP6,Lysophosphatidic acid phosphatase type 6,21614,107,1.17 [0.89-1.54],0.2570066023683944
Chapter X Diseases of the respiratory system,All influenza,ACRBP,Acrosin-binding protein,18574,85,0.84 [0.48-1.46],0.5357071903530048
Chapter X Diseases of the respiratory system,All influenza,ACRV1,Acrosomal protein SP-10,18098,82,0.99 [0.81-1.21],0.9255217666031396
Chapter X Diseases of the respiratory system,All influenza,ACSL1,Long-chain-fatty-acid--CoA ligase 1,18019,83,1.06 [0.59-1.91],0.8365040589306938
Chapter X Diseases of the respiratory system,All influenza,ACTA2,"Actin, aortic smooth muscle",21066,105,1.54 [1.12-2.10],0.0071404897640704
Chapter X Diseases of the respiratory system,All influenza,ACTN2,Alpha-actinin-2,18019,83,1.04 [0.74-1.45],0.8380171990195966
Chapter X Diseases of the respiratory system,All influenza,ACTN4,Alpha-actinin-4,21077,105,1.48 [1.01-2.18],0.043428601484671
Chapter X Diseases of the respiratory system,All influenza,ACVRL1,Serine/threonine-protein kinase receptor R3,21211,107,3.99 [2.33-6.85],4.740296522754018e-07
Chapter X Diseases of the respiratory system,All influenza,ACY1,Aminoacylase-1,21448,108,1.16 [0.88-1.52],0.2864237787745087
Chapter X Diseases of the respiratory system,All influenza,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,18019,83,1.43 [1.01-2.03],0.0427922065341091
Chapter X Diseases of the respiratory system,All influenza,ACYP1,Acylphosphatase-1,18153,85,0.93 [0.67-1.28],0.6539827135742728
Chapter X Diseases of the respiratory system,All influenza,ADA,Adenosine deaminase,21702,108,0.90 [0.55-1.45],0.6571082911549614
Chapter X Diseases of the respiratory system,All influenza,ADA2,Adenosine deaminase 2,21336,107,2.54 [1.80-3.57],9.350600575093989e-08
Chapter X Diseases of the respiratory system,All influenza,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18098,82,1.51 [0.83-2.73],0.177982352652796
Chapter X Diseases of the respiratory system,All influenza,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,21066,105,1.23 [0.70-2.14],0.4700041507121765
Chapter X Diseases of the respiratory system,All influenza,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,21249,107,1.85 [1.16-2.95],0.0102915851487215
Chapter X Diseases of the respiratory system,All influenza,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,21702,108,0.84 [0.53-1.33],0.4615795708255951
Chapter X Diseases of the respiratory system,All influenza,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,21605,108,1.99 [1.19-3.32],0.0088791962549257
Chapter X Diseases of the respiratory system,All influenza,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18579,84,2.73 [1.60-4.66],0.0002309132896861
Chapter X Diseases of the respiratory system,All influenza,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,18098,82,0.84 [0.41-1.72],0.6294912328718119
Chapter X Diseases of the respiratory system,All influenza,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,21720,109,0.52 [0.27-1.00],0.050416836032706
Chapter X Diseases of the respiratory system,All influenza,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,21341,105,1.52 [0.99-2.34],0.0533229705610744
Chapter X Diseases of the respiratory system,All influenza,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,21066,105,1.25 [0.83-1.89],0.2903726951868494
Chapter X Diseases of the respiratory system,All influenza,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,18098,82,1.03 [0.56-1.88],0.9303078446414226
Chapter X Diseases of the respiratory system,All influenza,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,21509,108,0.55 [0.38-0.80],0.0014974675422425
Chapter X Diseases of the respiratory system,All influenza,ADAMTSL2,ADAMTS-like protein 2,18644,85,1.61 [0.93-2.80],0.0914727779906351
Chapter X Diseases of the respiratory system,All influenza,ADAMTSL4,ADAMTS-like protein 4,18119,82,1.35 [0.56-3.22],0.5027412533667881
Chapter X Diseases of the respiratory system,All influenza,ADAMTSL5,ADAMTS-like protein 5,18640,86,0.73 [0.43-1.23],0.2363493659377402
Chapter X Diseases of the respiratory system,All influenza,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,20950,103,0.89 [0.49-1.61],0.7051910994099082
Chapter X Diseases of the respiratory system,All influenza,ADD1,Alpha-adducin,18212,85,0.97 [0.72-1.30],0.8369337699861172
Chapter X Diseases of the respiratory system,All influenza,ADGRB3,Adhesion G protein-coupled receptor B3,21211,107,2.10 [1.28-3.44],0.0031817191007427
Chapter X Diseases of the respiratory system,All influenza,ADGRD1,Adhesion G-protein coupled receptor D1,18212,85,0.90 [0.53-1.53],0.6953542280710338
Chapter X Diseases of the respiratory system,All influenza,ADGRE1,Adhesion G protein-coupled receptor E1,18579,84,1.81 [1.28-2.57],0.0007569849857064
Chapter X Diseases of the respiratory system,All influenza,ADGRE2,Adhesion G protein-coupled receptor E2,21520,109,2.70 [1.55-4.71],0.0004678824247266
Chapter X Diseases of the respiratory system,All influenza,ADGRE5,Adhesion G protein-coupled receptor E5,21619,109,2.24 [1.46-3.43],0.0002213191313111
Chapter X Diseases of the respiratory system,All influenza,ADGRF5,Adhesion G protein-coupled receptor F5,18640,86,0.87 [0.40-1.91],0.7306995198614985
