Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Pulmonary oedema,A1BG,Alpha-1B-glycoprotein,20148,60,2.00 [0.44-9.20],0.3723211993709426
Chapter X Diseases of the respiratory system,Pulmonary oedema,AAMDC,Mth938 domain-containing protein,19563,57,0.69 [0.41-1.13],0.1401859032051179
Chapter X Diseases of the respiratory system,Pulmonary oedema,AARSD1,Alanyl-tRNA editing protein Aarsd1,23146,67,0.96 [0.65-1.42],0.855339348144417
Chapter X Diseases of the respiratory system,Pulmonary oedema,ABCA2,ATP-binding cassette sub-family A member 2,19441,58,1.79 [0.96-3.35],0.0675150387164623
Chapter X Diseases of the respiratory system,Pulmonary oedema,ABHD14B,Protein ABHD14B,22987,66,1.30 [0.88-1.92],0.1810820448234308
Chapter X Diseases of the respiratory system,Pulmonary oedema,ABL1,Tyrosine-protein kinase ABL1,23146,67,1.29 [0.96-1.75],0.0931858926659
Chapter X Diseases of the respiratory system,Pulmonary oedema,ABO,Histo-blood group ABO system transferase,20150,60,0.95 [0.80-1.13],0.5747726339547234
Chapter X Diseases of the respiratory system,Pulmonary oedema,ABRAXAS2,BRISC complex subunit Abraxas 2,19441,58,1.03 [0.70-1.52],0.872367512028327
Chapter X Diseases of the respiratory system,Pulmonary oedema,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22714,67,1.34 [1.05-1.70],0.01706932395931
Chapter X Diseases of the respiratory system,Pulmonary oedema,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19770,56,1.26 [0.96-1.66],0.0923841711538901
Chapter X Diseases of the respiratory system,Pulmonary oedema,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20125,60,0.90 [0.68-1.19],0.4639710224082191
Chapter X Diseases of the respiratory system,Pulmonary oedema,ACAN,Aggrecan core protein,23006,67,1.81 [0.83-3.95],0.1331038520164992
Chapter X Diseases of the respiratory system,Pulmonary oedema,ACE,Angiotensin-converting enzyme,20150,60,2.51 [1.09-5.76],0.0302063379267231
Chapter X Diseases of the respiratory system,Pulmonary oedema,ACE2,Angiotensin-converting enzyme 2,22831,62,1.60 [1.14-2.24],0.0066945813783275
Chapter X Diseases of the respiratory system,Pulmonary oedema,ACHE,Acetylcholinesterase,19668,57,1.51 [0.76-3.01],0.2425608404876298
Chapter X Diseases of the respiratory system,Pulmonary oedema,ACOT13,Acyl-coenzyme A thioesterase 13,20063,58,1.00 [0.80-1.24],0.9978236891478558
Chapter X Diseases of the respiratory system,Pulmonary oedema,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,23252,68,1.19 [0.80-1.78],0.3817356180418766
Chapter X Diseases of the respiratory system,Pulmonary oedema,ACP1,Low molecular weight phosphotyrosine protein phosphatase,19531,56,0.46 [0.24-0.88],0.0195708652536627
