Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,A1BG,Alpha-1B-glycoprotein,20304,378,1.14 [0.63-2.06],0.6728032850694801
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,AAMDC,Mth938 domain-containing protein,19724,372,1.08 [0.89-1.30],0.4438510531732262
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,AARSD1,Alanyl-tRNA editing protein Aarsd1,23305,450,1.14 [0.98-1.32],0.0901338655775762
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ABCA2,ATP-binding cassette sub-family A member 2,19586,370,0.87 [0.65-1.16],0.3314389138440931
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ABHD14B,Protein ABHD14B,23151,451,1.14 [0.99-1.33],0.0723445421946934
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ABL1,Tyrosine-protein kinase ABL1,23305,450,1.09 [0.97-1.23],0.1635893962539038
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ABO,Histo-blood group ABO system transferase,20308,385,1.06 [0.99-1.13],0.0997953842522365
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ABRAXAS2,BRISC complex subunit Abraxas 2,19586,370,1.19 [1.03-1.38],0.0212546578794276
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22868,447,1.03 [0.93-1.14],0.5489468722314444
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19926,371,1.02 [0.88-1.18],0.8007625642238759
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20277,381,1.06 [0.95-1.18],0.2814564424420968
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACAN,Aggrecan core protein,23174,452,1.01 [0.75-1.38],0.9285535617494356
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACE,Angiotensin-converting enzyme,20308,385,0.86 [0.61-1.22],0.4061962239547892
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACE2,Angiotensin-converting enzyme 2,22989,453,1.05 [0.90-1.22],0.5141010841247458
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACHE,Acetylcholinesterase,19819,372,1.14 [0.85-1.53],0.3771823029561489
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACOT13,Acyl-coenzyme A thioesterase 13,20213,381,1.03 [0.95-1.13],0.4327257750904121
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,23415,456,1.09 [0.93-1.28],0.2746568578601486
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACP1,Low molecular weight phosphotyrosine protein phosphatase,19682,364,1.17 [0.95-1.44],0.1413449713732375
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACP5,Tartrate-resistant acid phosphatase type 5,23511,459,1.04 [0.81-1.33],0.7702108031806358
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACP6,Lysophosphatidic acid phosphatase type 6,23592,462,1.02 [0.90-1.15],0.7795383734441945
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACRBP,Acrosin-binding protein,20210,380,1.18 [0.95-1.48],0.1430029820906438
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACRV1,Acrosomal protein SP-10,19682,364,0.96 [0.87-1.06],0.3883407642113917
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACSL1,Long-chain-fatty-acid--CoA ligase 1,19586,370,1.12 [0.86-1.47],0.3995570126182959
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACTA2,"Actin, aortic smooth muscle",22989,453,1.14 [0.95-1.37],0.1475905709297318
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACTN2,Alpha-actinin-2,19586,370,0.95 [0.81-1.12],0.5568983915002583
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACTN4,Alpha-actinin-4,23012,452,0.81 [0.61-1.08],0.1551648260559242
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACVRL1,Serine/threonine-protein kinase receptor R3,23177,451,0.73 [0.52-1.02],0.0666840581225652
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACY1,Aminoacylase-1,23415,456,0.96 [0.84-1.10],0.5974569039286206
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19586,370,1.07 [0.89-1.27],0.4691783720045579
