Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,A1BG,Alpha-1B-glycoprotein,20129,1155,0.78 [0.56-1.10],0.1562489773321998
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,AAMDC,Mth938 domain-containing protein,19553,1119,1.04 [0.93-1.16],0.50792901168032
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,AARSD1,Alanyl-tRNA editing protein Aarsd1,23086,1357,1.05 [0.96-1.14],0.2866178480056861
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ABCA2,ATP-binding cassette sub-family A member 2,19428,1117,1.24 [1.07-1.45],0.0058766637229486
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ABHD14B,Protein ABHD14B,22926,1350,1.01 [0.93-1.10],0.8034394763751775
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ABL1,Tyrosine-protein kinase ABL1,23086,1357,1.09 [1.02-1.17],0.011157610435711
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ABO,Histo-blood group ABO system transferase,20132,1159,1.03 [0.99-1.07],0.1874159856649445
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ABRAXAS2,BRISC complex subunit Abraxas 2,19428,1117,1.09 [1.00-1.19],0.0442494602300064
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22645,1318,1.04 [0.98-1.10],0.1967303232557326
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19755,1135,1.06 [0.98-1.15],0.1671927420223296
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20110,1155,1.03 [0.97-1.10],0.3221913930751236
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACAN,Aggrecan core protein,22949,1356,0.91 [0.76-1.09],0.2989292396300548
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACE,Angiotensin-converting enzyme,20132,1159,1.13 [0.92-1.39],0.2359807230872665
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACE2,Angiotensin-converting enzyme 2,22767,1338,1.22 [1.13-1.32],1.2696523471241305e-06
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACHE,Acetylcholinesterase,19653,1125,0.87 [0.74-1.03],0.1180097251113746
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACOT13,Acyl-coenzyme A thioesterase 13,20049,1156,1.05 [1.00-1.10],0.0534090188521833
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,23191,1368,1.05 [0.96-1.16],0.2798190783691279
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACP1,Low molecular weight phosphotyrosine protein phosphatase,19519,1119,0.96 [0.85-1.09],0.5256105282460752
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACP5,Tartrate-resistant acid phosphatase type 5,23289,1368,1.01 [0.87-1.16],0.9359300927194842
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACP6,Lysophosphatidic acid phosphatase type 6,23370,1370,1.01 [0.94-1.08],0.7747470695712296
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACRBP,Acrosin-binding protein,20041,1153,1.11 [0.96-1.27],0.1479990400374664
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACRV1,Acrosomal protein SP-10,19519,1119,1.01 [0.95-1.06],0.8304415717850839
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACSL1,Long-chain-fatty-acid--CoA ligase 1,19428,1117,0.93 [0.79-1.11],0.4284703600765625
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACTA2,"Actin, aortic smooth muscle",22767,1338,1.21 [1.10-1.34],0.0001942207461546
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACTN2,Alpha-actinin-2,19428,1117,1.07 [0.98-1.17],0.1200360712307497
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACTN4,Alpha-actinin-4,22785,1332,1.14 [0.99-1.30],0.0689810860666859
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACVRL1,Serine/threonine-protein kinase receptor R3,22953,1352,1.63 [1.37-1.95],7.617038698959326e-08
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACY1,Aminoacylase-1,23191,1368,1.04 [0.97-1.12],0.2587107389972117
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19428,1117,1.10 [0.99-1.21],0.075628092586083
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ACYP1,Acylphosphatase-1,19586,1121,1.07 [0.98-1.17],0.1378831310347614
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADA,Adenosine deaminase,23463,1379,0.96 [0.84-1.09],0.5331792778537977
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADA2,Adenosine deaminase 2,23072,1353,1.19 [1.07-1.33],0.0014674569254366
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19519,1119,1.43 [1.22-1.67],1.3199206068317492e-05
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,22767,1338,1.02 [0.87-1.19],0.8375249282242733
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,22994,1353,1.05 [0.92-1.20],0.4971283125914336
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,23463,1379,1.07 [0.94-1.23],0.3153139557501034
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,23369,1370,1.09 [0.93-1.28],0.3104691226044248
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,20049,1156,1.36 [1.13-1.63],0.0008574196295417
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,19519,1119,1.19 [1.00-1.42],0.0530057874046822
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,23484,1382,0.83 [0.68-1.01],0.064038951525031
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,23086,1357,1.22 [1.08-1.37],0.000911824072476
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,22767,1338,1.18 [1.04-1.34],0.0094861205516046
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,19519,1119,1.33 [1.14-1.54],0.0001844496832486
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,23256,1362,0.78 [0.70-0.86],2.095100709894343e-06
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAMTSL2,ADAMTS-like protein 2,20114,1156,1.25 [1.07-1.46],0.0040379083093836
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAMTSL4,ADAMTS-like protein 4,19553,1119,1.26 [0.99-1.59],0.0578763875321714
Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,ADAMTSL5,ADAMTS-like protein 5,20110,1155,0.88 [0.77-1.02],0.0825489165013527
