Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",A1BG,Alpha-1B-glycoprotein,19738,555,1.17 [0.71-1.90],0.5408091952218556
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",AAMDC,Mth938 domain-containing protein,19177,539,0.96 [0.82-1.13],0.619929961032402
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",AARSD1,Alanyl-tRNA editing protein Aarsd1,22615,667,1.12 [0.99-1.26],0.073516698553532
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ABCA2,ATP-binding cassette sub-family A member 2,19035,540,1.33 [1.06-1.67],0.0143750459164039
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ABHD14B,Protein ABHD14B,22455,662,1.01 [0.89-1.14],0.9121788386400088
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ABL1,Tyrosine-protein kinase ABL1,22615,667,1.13 [1.02-1.25],0.0163783477211077
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ABO,Histo-blood group ABO system transferase,19740,554,1.01 [0.96-1.07],0.6033326232692213
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ABRAXAS2,BRISC complex subunit Abraxas 2,19035,540,1.11 [0.98-1.26],0.0965344049734132
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22184,647,1.08 [0.99-1.18],0.0767722167489418
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19367,551,1.02 [0.91-1.15],0.7246193073666096
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19711,554,1.00 [0.91-1.09],0.9699688987973168
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACAN,Aggrecan core protein,22486,664,1.06 [0.82-1.36],0.6718068703455697
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACE,Angiotensin-converting enzyme,19740,554,1.28 [0.96-1.72],0.0960131128254222
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACE2,Angiotensin-converting enzyme 2,22315,655,1.22 [1.09-1.38],0.0007905749859372
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACHE,Acetylcholinesterase,19277,540,0.90 [0.70-1.15],0.4062477792417084
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACOT13,Acyl-coenzyme A thioesterase 13,19651,556,1.02 [0.95-1.10],0.5602322411315483
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,22722,674,1.00 [0.87-1.14],0.9670051114272864
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACP1,Low molecular weight phosphotyrosine protein phosphatase,19137,547,0.90 [0.75-1.08],0.2503837781615994
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACP5,Tartrate-resistant acid phosphatase type 5,22815,674,1.27 [1.03-1.56],0.0249800077660823
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACP6,Lysophosphatidic acid phosphatase type 6,22888,674,1.00 [0.90-1.11],0.9697605642847588
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACRBP,Acrosin-binding protein,19643,554,1.12 [0.92-1.36],0.2669234562224937
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACRV1,Acrosomal protein SP-10,19137,547,0.97 [0.90-1.05],0.5164506080667624
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACSL1,Long-chain-fatty-acid--CoA ligase 1,19035,540,1.14 [0.91-1.42],0.2449784217031129
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACTA2,"Actin, aortic smooth muscle",22315,655,1.51 [1.33-1.71],6.312134529629649e-11
Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",ACTN2,Alpha-actinin-2,19035,540,1.15 [1.01-1.30],0.0318595510521929
