Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,A1BG,Alpha-1B-glycoprotein,20220,151,2.02 [0.78-5.22],0.1486997537409647
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,AAMDC,Mth938 domain-containing protein,19650,143,1.05 [0.77-1.43],0.7458639270756289
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,AARSD1,Alanyl-tRNA editing protein Aarsd1,23170,190,1.13 [0.90-1.42],0.2818843018683082
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ABCA2,ATP-binding cassette sub-family A member 2,19526,144,1.88 [1.29-2.74],0.0010297628405786
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ABHD14B,Protein ABHD14B,23015,188,1.19 [0.95-1.50],0.1277217533356988
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ABL1,Tyrosine-protein kinase ABL1,23170,190,1.08 [0.90-1.31],0.4114525863038937
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ABO,Histo-blood group ABO system transferase,20225,149,1.15 [1.03-1.28],0.0106595432880147
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ABRAXAS2,BRISC complex subunit Abraxas 2,19526,144,1.03 [0.81-1.32],0.8016174902865791
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22737,186,0.89 [0.76-1.05],0.1795933004747094
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19854,141,0.87 [0.66-1.15],0.3297413733405329
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20204,148,0.96 [0.81-1.15],0.672504816588043
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACAN,Aggrecan core protein,23041,187,1.14 [0.71-1.84],0.5793348049410592
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACE,Angiotensin-converting enzyme,20225,149,1.11 [0.63-1.95],0.7282003008624296
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACE2,Angiotensin-converting enzyme 2,22860,184,1.04 [0.82-1.31],0.7605989971142512
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACHE,Acetylcholinesterase,19753,146,0.60 [0.37-0.97],0.0376359226041818
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACOT13,Acyl-coenzyme A thioesterase 13,20136,149,1.04 [0.91-1.19],0.5829581860524107
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,23283,189,1.04 [0.80-1.34],0.790898072939013
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACP1,Low molecular weight phosphotyrosine protein phosphatase,19601,141,1.11 [0.79-1.55],0.554151102222411
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACP5,Tartrate-resistant acid phosphatase type 5,23384,190,1.45 [0.99-2.13],0.0547087437634701
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACP6,Lysophosphatidic acid phosphatase type 6,23455,191,1.14 [0.93-1.39],0.2026351206402804
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACRBP,Acrosin-binding protein,20133,146,0.94 [0.62-1.41],0.7580676516482809
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACRV1,Acrosomal protein SP-10,19601,141,1.06 [0.91-1.23],0.4661996839860258
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACSL1,Long-chain-fatty-acid--CoA ligase 1,19526,144,1.15 [0.76-1.72],0.5142057870696071
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACTA2,"Actin, aortic smooth muscle",22860,184,1.87 [1.55-2.27],1.2839272265588988e-10
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACTN2,Alpha-actinin-2,19526,144,1.22 [0.97-1.54],0.0893376213281695
Chapter XIV Diseases of the genitourinary system,Other specified disorders of kidney and ureter,ACTN4,Alpha-actinin-4,22875,186,1.53 [1.16-2.03],0.0030107952995675
