Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",A1BG,Alpha-1B-glycoprotein,20556,79,0.61 [0.27-1.40],0.2441622908569177
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",AAMDC,Mth938 domain-containing protein,19971,80,0.60 [0.40-0.92],0.0185138428244484
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",AARSD1,Alanyl-tRNA editing protein Aarsd1,23584,100,0.89 [0.64-1.23],0.4730071342160977
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ABCA2,ATP-binding cassette sub-family A member 2,19837,79,0.97 [0.52-1.81],0.9289241600150868
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ABHD14B,Protein ABHD14B,23422,99,0.99 [0.72-1.36],0.9339477320362116
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ABL1,Tyrosine-protein kinase ABL1,23584,100,0.98 [0.75-1.27],0.8635337694583627
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ABO,Histo-blood group ABO system transferase,20561,80,1.12 [0.97-1.30],0.1365442991842728
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ABRAXAS2,BRISC complex subunit Abraxas 2,19837,79,0.90 [0.64-1.26],0.5277732028785143
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",23140,95,1.14 [0.92-1.41],0.2474187137262878
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",20174,75,1.12 [0.84-1.48],0.4523158423813884
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20532,79,0.93 [0.72-1.18],0.5367669343557393
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACAN,Aggrecan core protein,23454,100,0.54 [0.28-1.04],0.0660573068456466
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACE,Angiotensin-converting enzyme,20561,80,2.11 [1.03-4.31],0.0405219424900481
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACE2,Angiotensin-converting enzyme 2,23266,96,1.16 [0.84-1.60],0.3768751592050779
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACHE,Acetylcholinesterase,20071,80,0.72 [0.37-1.38],0.3221849157302035
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACOT13,Acyl-coenzyme A thioesterase 13,20471,79,1.03 [0.85-1.24],0.788891230787317
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,23699,100,0.86 [0.59-1.23],0.4030862686965758
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACP1,Low molecular weight phosphotyrosine protein phosphatase,19929,79,0.74 [0.44-1.23],0.2490145318969014
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACP5,Tartrate-resistant acid phosphatase type 5,23798,101,0.97 [0.57-1.65],0.9159460192406134
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACP6,Lysophosphatidic acid phosphatase type 6,23878,102,1.07 [0.82-1.40],0.6097100395924004
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACRBP,Acrosin-binding protein,20462,80,0.99 [0.58-1.71],0.9761632670907712
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACRV1,Acrosomal protein SP-10,19929,79,1.04 [0.85-1.27],0.6973571463629278
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACSL1,Long-chain-fatty-acid--CoA ligase 1,19837,79,1.15 [0.66-2.01],0.6121265948377115
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACTA2,"Actin, aortic smooth muscle",23266,96,0.85 [0.54-1.33],0.469506675601837
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACTN2,Alpha-actinin-2,19837,79,1.27 [0.94-1.71],0.123174514675111
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACTN4,Alpha-actinin-4,23285,97,1.30 [0.82-2.07],0.2620722722896667
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACVRL1,Serine/threonine-protein kinase receptor R3,23450,100,1.41 [0.72-2.77],0.3170638911838317
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACY1,Aminoacylase-1,23699,100,1.00 [0.75-1.32],0.9729205565013704
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19837,79,1.26 [0.87-1.81],0.224300461484934
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ACYP1,Acylphosphatase-1,20003,80,0.79 [0.57-1.11],0.1811050328491636
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADA,Adenosine deaminase,23975,101,0.85 [0.52-1.41],0.536039514643537
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADA2,Adenosine deaminase 2,23578,101,1.12 [0.75-1.67],0.5722844379470496
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19929,79,1.49 [0.83-2.67],0.1860211103978047
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,23266,96,0.73 [0.40-1.30],0.2824641893114278
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,23493,100,0.85 [0.52-1.39],0.5132596099432797
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,23975,101,0.77 [0.49-1.20],0.2404256501000466
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,23875,100,0.98 [0.54-1.80],0.9599616040800588
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,20471,79,0.76 [0.37-1.56],0.4532190693346808
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,19929,79,0.85 [0.42-1.75],0.6673031967104444
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,23997,101,0.74 [0.36-1.54],0.4213739201711806
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,23584,100,0.75 [0.50-1.12],0.1620133901615238
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,23266,96,0.91 [0.50-1.65],0.7444146461652561
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,19929,79,0.92 [0.50-1.69],0.7816809258076591
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,23762,101,0.69 [0.47-1.01],0.0552461191849223
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAMTSL2,ADAMTS-like protein 2,20541,80,1.79 [1.03-3.14],0.0402033713787026
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAMTSL4,ADAMTS-like protein 4,19971,80,0.45 [0.19-1.07],0.0712549880420811
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADAMTSL5,ADAMTS-like protein 5,20532,79,1.06 [0.62-1.81],0.8407764365460042
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,23140,95,0.61 [0.30-1.26],0.1799667046934394
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADD1,Alpha-adducin,20071,80,0.86 [0.63-1.17],0.3384145999533916
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADGRB3,Adhesion G protein-coupled receptor B3,23450,100,1.33 [0.79-2.25],0.2775850741957489
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADGRD1,Adhesion G-protein coupled receptor D1,20071,80,0.70 [0.41-1.22],0.2088547830646719
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADGRE1,Adhesion G protein-coupled receptor E1,20471,79,1.03 [0.69-1.53],0.8977164961381539
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADGRE2,Adhesion G protein-coupled receptor E2,23785,101,0.82 [0.44-1.53],0.5343124838657718
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADGRE5,Adhesion G protein-coupled receptor E5,23882,101,0.82 [0.46-1.46],0.4924598625959826
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADGRF5,Adhesion G protein-coupled receptor F5,20532,79,0.90 [0.40-2.02],0.7933447887050374
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADGRG1,Adhesion G-protein coupled receptor G1,23584,100,1.10 [0.91-1.34],0.3237891509517944
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADGRG2,Adhesion G-protein coupled receptor G2,23699,100,0.47 [0.29-0.77],0.0025628102071467
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADGRV1,Adhesion G-protein coupled receptor V1,19876,79,1.05 [0.78-1.41],0.7442605980510488
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADH1B,All-trans-retinol dehydrogenase,20071,80,0.97 [0.73-1.30],0.856582122048938
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,23266,96,0.90 [0.72-1.13],0.3691891701069119
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADIPOQ,Adiponectin,20556,79,0.93 [0.68-1.27],0.652053205093083
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADM,Pro-adrenomedullin,23906,102,1.12 [0.57-2.21],0.7438451818125192
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",ADRA2A,Alpha-2A adrenergic receptor,19837,79,1.23 [0.96-1.57],0.1074883368461126
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",AFAP1,Actin filament-associated protein 1,20071,80,1.03 [0.80-1.34],0.795661287402057
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",AFM,Afamin,20556,79,0.49 [0.17-1.40],0.1839870215027304
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",AFP,Alpha-fetoprotein,23407,100,0.80 [0.60-1.06],0.1217526860968698
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",AGBL2,Cytosolic carboxypeptidase 2,19876,79,0.92 [0.74-1.16],0.4904725446798545
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",AGER,Advanced glycosylation end product-specific receptor,23631,100,1.32 [0.86-2.02],0.202463446085215
Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",AGR2,Anterior gradient protein 2 homolog,23001,98,1.09 [0.91-1.31],0.3550168916688069
