"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","22/389","47/10891",5.30312302763542e-20,3.9826453937542e-17,3.56704801543056e-17,"CCL19/CCL2/CCL20/CCL22/CCL3/CCL4/CD80/CSF1/CSF2/CXCL10/FCER2/ICAM1/IL10/IL10RB/IL12B/IL18/IL1RN/IL6/TIMP1/TNF/TNFRSF1A/TNFRSF1B",22
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","33/389","134/10891",4.19981492267498e-19,1.57703050346446e-16,1.4124640713628e-16,"B2M/CD22/CD300A/CD300C/CD300E/CD300LF/CD40/COLEC12/HLA-E/ICAM1/ICAM3/ICAM5/LAIR1/LAIR2/LILRA5/LILRB1/LILRB2/LILRB4/NCR3LG1/NECTIN2/NPDC1/OSCAR/PILRA/PILRB/SFTPD/SIGLEC1/SIGLEC10/SIGLEC6/SIGLEC8/SLAMF6/SLAMF7/TREM2/VCAM1",33
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","17/389","29/10891",6.22839637714585e-18,1.55917522641218e-15,1.39647202982323e-15,"CD27/CD70/EDA2R/FASLG/LTA/TNFRSF11B/TNFRSF13B/TNFRSF14/TNFRSF17/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13B/TNFSF8",17
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","42/389","300/10891",1.78701191706544e-14,3.35511487429036e-12,3.00500161843373e-12,"ADAM12/ADAM8/ADAMTS16/AGRN/BCAN/BSG/CEACAM6/CEACAM8/COL18A1/COL24A1/COL4A1/COL6A3/CTSD/CTSL/DDR1/EFEMP1/ELN/FBLN2/FGA/HSPG2/ICAM1/ICAM3/ICAM5/ITGA11/ITGA5/ITGB6/KLKB1/LTBP2/MMP10/MMP12/MMP3/MMP7/NID1/SDC1/SDC4/SPP1/TIMP1/TNC/TNR/TTR/VCAM1/VWF",42
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","53/389","482/10891",1.47997353084583e-13,2.22292024333043e-11,1.99095386570628e-11,"ADA2/ADAM8/ADGRE5/B2M/B4GALT1/BST2/CD14/CD300A/CD59/CD93/CEACAM6/CEACAM8/CHI3L1/CKAP4/CLEC5A/CST3/CSTB/CTSD/CTSZ/FCAR/FCGR2A/GM2A/GRN/GSN/LAIR1/LGALS3/LILRB2/LRG1/LTA4H/MPO/NFASC/NHLRC3/NPC2/OSCAR/PIGR/PLAU/PLAUR/PRCP/PRG2/PRTN3/PSAP/PTPRC/PTPRN2/QPCT/RETN/RNASE3/RNASET2/S100A11/S100P/SERPINA3/SIRPB1/TNFRSF1B/TTR",53
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","52/389","473/10891",2.60184821271588e-13,3.25664667958271e-11,2.91680878583412e-11,"CCL11/CCL19/CCL2/CCL20/CCL22/CCL3/CCL4/CD4/CD80/CSF1/CSF2/CXCL10/FASLG/FCER2/HAVCR2/HGF/ICAM1/IFNL1/IL10/IL10RB/IL12B/IL12RB1/IL15/IL15RA/IL16/IL18/IL18BP/IL18R1/IL19/IL1RL1/IL1RN/IL22/IL2RA/IL32/IL4R/IL5RA/IL6/IL7R/LBP/LCP1/LGALS9/LMNB1/MMP3/OSMR/PRTN3/SDC1/TIMP1/TNF/TNFRSF1A/TNFRSF1B/VCAM1/VEGFA",52
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","24/389","108/10891",3.77930058700782e-13,4.05464962977554e-11,3.63153845879399e-11,"BPIFB2/CDH2/CHRDL1/CKAP4/CSF1/CST3/FAM20A/FGA/FGF23/FSTL1/FSTL3/IGFBP3/IGFBP4/IGFBP7/IL6/LGALS1/MSLN/PROC/SERPINC1/SHISA5/SPP1/TIMP1/TNC/VWA1",24
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","25/389","125/10891",1.51897196815732e-12,1.42593493510768e-10,1.27713564164806e-10,"BPIFB2/CDH2/CHRDL1/CKAP4/CSF1/CST3/FAM20A/FGA/FGF23/FSTL1/FSTL3/IGFBP2/IGFBP3/IGFBP4/IGFBP7/IL6/LGALS1/MSLN/PROC/SERPINC1/SHISA5/SPP1/TIMP1/TNC/VWA1",25
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","22/389","102/10891",7.00970766785898e-12,5.84921162062455e-10,5.23883415176829e-10,"CD27/CD40/CD70/EDA2R/FASLG/LTA/LTBR/TNF/TNFRSF11A/TNFRSF11B/TNFRSF12A/TNFRSF13B/TNFRSF14/TNFRSF17/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13B/TNFSF8",22
"R-HSA-380108","R-HSA-380108","Chemokine receptors bind chemokines","17/389","59/10891",1.2441287091353e-11,9.3434066056061e-10,8.36840258039428e-10,"CCL11/CCL17/CCL19/CCL2/CCL20/CCL21/CCL22/CCL3/CCL4/CCL7/CX3CL1/CXCL10/CXCL11/CXCL13/CXCL16/CXCL9/XCL1",17
