"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","11/136","47/10891",9.08784874161748e-12,3.33524048817362e-09,2.92724391045784e-09,"CCL20/CCL3/CSF1/CXCL10/IL10RB/IL1RN/IL6/TIMP1/TNF/TNFRSF1A/TNFRSF1B",11
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","9/136","29/10891",4.58354042543621e-11,8.41079668067545e-09,7.3819124746499e-09,"CD27/CD70/EDA2R/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF8/TNFRSF9",9
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","12/136","102/10891",4.57301044967164e-09,4.3010835659684e-07,3.77493638659495e-07,"CD27/CD70/EDA2R/TNF/TNFRSF11A/TNFRSF12A/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF8/TNFRSF9",12
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","13/136","125/10891",4.68782949969308e-09,4.3010835659684e-07,3.77493638659495e-07,"CKAP4/CSF1/CST3/FGF23/FSTL3/IGFBP2/IGFBP4/IL6/MSLN/SCG2/SCG3/SHISA5/TIMP1",13
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","12/136","108/10891",8.85798943613808e-09,6.50176424612535e-07,5.70641003675422e-07,"CKAP4/CSF1/CST3/FGF23/FSTL3/IGFBP4/IL6/MSLN/SCG2/SCG3/SHISA5/TIMP1",12
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","13/136","134/10891",1.1004922795751e-08,6.73134444340103e-07,5.90790592192948e-07,"B2M/CD300E/COLEC12/CXADR/HLA-E/LAIR1/LILRA5/LILRB4/NECTIN2/NPDC1/OSCAR/SIGLEC1/TREM2",13
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","18/136","473/10891",2.30960006841443e-05,0.00121089032158299,0.0010627633397516,"CCL20/CCL3/CSF1/CXCL10/HAVCR2/IL10RB/IL15RA/IL18BP/IL18R1/IL1RN/IL2RA/IL6/ITGAM/LGALS9/TIMP1/TNF/TNFRSF1A/TNFRSF1B",18
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","18/136","482/10891",2.96654721083604e-05,0.00136090353297103,0.00119442558752083,"B2M/BST2/CKAP4/CST3/CSTB/CTSZ/ITGAM/ITGAV/LAIR1/LGALS3/NPC2/OSCAR/PIGR/PLAUR/PSAP/PTPRN2/RNASET2/TNFRSF1B",18
"R-HSA-380108","R-HSA-380108","Chemokine receptors bind chemokines","6/136","59/10891",8.88546042419629e-05,0.00362329330631115,0.00318005952023867,"CCL16/CCL20/CCL25/CCL3/CXCL10/CXCL9",6
"R-HSA-1236977","R-HSA-1236977","Endosomal/Vacuolar pathway","3/136","11/10891",0.00029205342481694,0.0103852310697578,0.00911481631247923,"B2M/CTSL/HLA-E",3
"R-HSA-202733","R-HSA-202733","Cell surface interactions at the vascular wall","8/136","137/10891",0.0003112739557693,0.0103852310697578,0.00911481631247923,"BSG/CD74/CD99L2/CXADR/ITGAM/ITGAV/TNFRSF10A/TNFRSF10B",8
"R-HSA-179812","R-HSA-179812","GRB2 events in EGFR signaling","3/136","13/10891",0.00049703575240672,0.0152010100944391,0.0133414859856543,"AREG/EGFR/TGFA",3
"R-HSA-180336","R-HSA-180336","SHC1 events in EGFR signaling","3/136","14/10891",0.00062682736345151,0.0173484229817604,0.0152262080379139,"AREG/EGFR/TGFA",3
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","6/136","85/10891",0.00066179270230148,0.0173484229817604,0.0152262080379139,"BSG/COL18A1/COL6A3/ITGA11/ITGAM/ITGAV",6
"R-HSA-180292","R-HSA-180292","GAB1 signalosome","3/136","17/10891",0.0011393150741205,0.0278752421468149,0.024465292117956,"AREG/EGFR/TGFA",3
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","7/136","140/10891",0.00183729634958164,0.042142985018529,0.0369876765113147,"ADAMTS8/BSG/COL18A1/COL6A3/CTSL/MMP12/TIMP1",7
"R-HSA-451927","R-HSA-451927","Interleukin-2 family signaling","4/136","44/10891",0.00214467414575176,0.0462997300876999,0.040635931182665,"HAVCR2/IL15RA/IL2RA/LGALS9",4
"R-HSA-2172127","R-HSA-2172127","DAP12 interactions","4/136","45/10891",0.00233139977407435,0.0475346509491826,0.0417197854308042,"B2M/CD300E/HLA-E/TREM2",4
