"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","12/162","47/10891",2.59475274153081e-12,1.11055417337519e-09,9.36842305626388e-10,"CCL20/CD80/CSF1/FCER2/ICAM1/IL10RB/IL1R1/IL6/TIMP1/TNF/TNFRSF1A/TNFRSF1B",12
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","10/162","29/10891",6.30149907330147e-12,1.34852080168652e-09,1.1375864116539e-09,"CD27/EDA2R/TNFRSF13B/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9",10
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","14/162","102/10891",2.83180812562385e-10,4.04004625922336e-08,3.40810591961046e-08,"CD27/EDA2R/LTBR/TNF/TNFRSF11A/TNFRSF12A/TNFRSF13B/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9",14
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","15/162","134/10891",1.19415858607294e-09,1.27774968709805e-07,1.07788525006058e-07,"B2M/CD300C/CD300E/COLEC12/CXADR/ICAM1/LAIR1/LILRB4/NECTIN2/NPDC1/SIGLEC1/SIGLEC10/SIGLEC8/TREM2/VCAM1",15
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","13/162","125/10891",3.90935072304891e-08,3.34640421892987e-06,2.82296273264374e-06,"CKAP4/CSF1/CST3/FGF23/FSTL1/FSTL3/IGFBP2/IGFBP4/IGFBP7/IL6/SCG2/SHISA5/TIMP1",13
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","12/162","108/10891",6.3383663933351e-08,4.5213680272457e-06,3.814139777042e-06,"CKAP4/CSF1/CST3/FGF23/FSTL1/FSTL3/IGFBP4/IGFBP7/IL6/SCG2/SHISA5/TIMP1",12
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","23/162","473/10891",4.92951073052431e-07,3.01404370380629e-05,2.5425897452178e-05,"CCL20/CD80/CSF1/FCER2/HAVCR2/HGF/ICAM1/IL10RB/IL18BP/IL18R1/IL1R1/IL1RL1/IL2RA/IL4R/IL6/LGALS9/LIFR/SDC1/TIMP1/TNF/TNFRSF1A/TNFRSF1B/VCAM1",23
"R-HSA-9694614","R-HSA-9694614","Attachment and Entry","5/162","19/10891",6.72503823288114e-06,0.00035978954545914,0.00030351159393134,"ACE2/AGRN/CTSL/HAVCR1/SDC1",5
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","9/162","108/10891",3.17347215139814e-05,0.00150916231199823,0.00127310052389422,"FCER2/HGF/ICAM1/IL4R/IL6/TIMP1/TNF/TNFRSF1B/VCAM1",9
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","8/162","85/10891",3.67216880332481e-05,0.00153859662972975,0.00129793075257576,"AGRN/BSG/COL18A1/COL5A1/COL6A3/ICAM1/ITGA5/VCAM1",8
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","15/162","300/10891",3.99792695872697e-05,0.00153859662972975,0.00129793075257576,"ADAM9/AGRN/BSG/COL18A1/COL5A1/COL6A3/CTSD/CTSL/EFEMP1/ICAM1/ITGA5/MMP12/SDC1/TIMP1/VCAM1",15
"R-HSA-1442490","R-HSA-1442490","Collagen degradation","7/162","64/10891",4.3138223263451e-05,0.00153859662972975,0.00129793075257576,"ADAM9/COL18A1/COL5A1/COL6A3/CTSD/CTSL/MMP12",7
"R-HSA-2022377","R-HSA-2022377","Metabolism of Angiotensinogen to Angiotensins","4/162","18/10891",0.00012266983773113,0.00403866850376347,0.00340694367139909,"ACE2/CTSD/CTSZ/REN",4
"R-HSA-9772572","R-HSA-9772572","Early SARS-CoV-2 Infection Events","5/162","38/10891",0.00023105667099109,0.00676508958588163,0.00570690046226611,"ACE2/AGRN/CTSL/HAVCR1/SDC1",5
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","9/162","140/10891",0.00023709426118744,0.00676508958588163,0.00570690046226611,"ADAM9/BSG/COL18A1/COL5A1/COL6A3/CTSD/CTSL/MMP12/TIMP1",9
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","18/162","482/10891",0.00029069574030405,0.00777611105313346,0.00655977887659807,"ACAA1/ADA2/B2M/BST2/CHI3L1/CKAP4/CST3/CTSD/CTSZ/GRN/LAIR1/NFASC/NPC2/PIGR/PLAUR/PTPRN2/RNASET2/TNFRSF1B",18
"R-HSA-202733","R-HSA-202733","Cell surface interactions at the vascular wall","8/162","137/10891",0.00099406460326304,0.0236147857448882,0.0199209825639367,"BSG/CD74/CXADR/ITGA5/SDC1/SELE/TNFRSF10A/TNFRSF10B",8
"R-HSA-6811558","R-HSA-6811558","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","7/162","106/10891",0.00100520665573431,0.0236147857448882,0.0199209825639367,"AREG/CD80/EGFR/FGF23/FGFR2/HGF/IL1RL1",7
"R-HSA-2219530","R-HSA-2219530","Constitutive Signaling by Aberrant PI3K in Cancer","6/162","78/10891",0.00104831992792728,0.0236147857448882,0.0199209825639367,"AREG/CD80/EGFR/FGF23/FGFR2/HGF",6
"R-HSA-199418","R-HSA-199418","Negative regulation of the PI3K/AKT network","7/162","113/10891",0.00146106195573709,0.0312667258527738,0.026376013200938,"AREG/CD80/EGFR/FGF23/FGFR2/HGF/IL1RL1",7
"R-HSA-140534","R-HSA-140534","Caspase activation via Death Receptors in the presence of ligand","3/162","17/10891",0.00188460946728319,0.0384101358093907,0.0324020575076759,"LY96/TNFRSF10A/TNFRSF10B",3
"R-HSA-5083635","R-HSA-5083635","Defective B3GALTL causes PpS","4/162","37/10891",0.00212545242008568,0.0413497107180304,0.0348818267985352,"ADAMTSL2/SPON1/SPON2/THBS2",4
"R-HSA-5676594","R-HSA-5676594","TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway","3/162","18/10891",0.00223699739319359,0.041627603664646,0.0351162519846866,"LTBR/TNFRSF11A/TNFRSF12A",3
"R-HSA-5173214","R-HSA-5173214","O-glycosylation of TSR domain-containing proteins","4/162","38/10891",0.00234832250821445,0.0418784180631577,0.0353278342244542,"ADAMTSL2/SPON1/SPON2/THBS2",4
