"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-3928665","R-HSA-3928665","EPH-ephrin mediated repulsion of cells","3/12","51/10891",2.06603680263248e-05,0.00061981104078974,0.00021747755817184,"EFNA1/EFNA4/EPHB6",3
"R-HSA-2682334","R-HSA-2682334","EPH-Ephrin signaling","3/12","92/10891",0.00012145275879719,0.00165027374210811,0.00057904341828354,"EFNA1/EFNA4/EPHB6",3
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","3/12","102/10891",0.00016502737421081,0.00165027374210811,0.00057904341828354,"LTBR/TNFRSF1A/TNFRSF9",3
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","2/12","29/10891",0.00044445089758826,0.00285543544245857,0.00100190717279248,"TNFRSF1A/TNFRSF9",2
"R-HSA-3928663","R-HSA-3928663","EPHA-mediated growth cone collapse","2/12","30/10891",0.00047590590707642,0.00285543544245857,0.00100190717279248,"EFNA1/EFNA4",2
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","2/12","108/10891",0.00602664148801518,0.0299994952953469,0.0105261387001217,"FSTL3/IGFBP4",2
"R-HSA-9006936","R-HSA-9006936","Signaling by TGFB family members","2/12","122/10891",0.00763296399506012,0.0299994952953469,0.0105261387001217,"ACVRL1/FSTL3",2
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","2/12","125/10891",0.0079998654120925,0.0299994952953469,0.0105261387001217,"FSTL3/IGFBP4",2
"R-HSA-5357786","R-HSA-5357786","TNFR1-induced proapoptotic signaling","1/12","13/10891",0.0142372346456009,0.0474574488186696,0.0166517364276034,"TNFRSF1A",1
"R-HSA-1502540","R-HSA-1502540","Signaling by Activin","1/12","15/10891",0.0164110113920731,0.0492330341762194,0.0172747488337612,"FSTL3",1
