"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-449836","R-HSA-449836","Other interleukin signaling","2/3","24/10891",1.3943741992913e-05,0.00012124249697154,7.9764800639175e-06,"IFNLR1/IL10RB",2
"R-HSA-8854691","R-HSA-8854691","Interleukin-20 family signaling","2/3","25/10891",1.51553121214432e-05,0.00012124249697154,7.9764800639175e-06,"IFNLR1/IL10RB",2
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","2/3","473/10891",0.00548429913070807,0.0266821468388803,0.00175540439729476,"IFNLR1/IL10RB",2
"R-HSA-419037","R-HSA-419037","NCAM1 interactions","1/3","42/10891",0.0115256818200766,0.0266821468388803,0.00175540439729476,"COL6A3",1
"R-HSA-8948216","R-HSA-8948216","Collagen chain trimerization","1/3","44/10891",0.0120723035535598,0.0266821468388803,0.00175540439729476,"COL6A3",1
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","1/3","47/10891",0.0128918582466153,0.0266821468388803,0.00175540439729476,"IL10RB",1
"R-HSA-186797","R-HSA-186797","Signaling by PDGF","1/3","58/10891",0.0158930141821234,0.0266821468388803,0.00175540439729476,"COL6A3",1
"R-HSA-2022090","R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures","1/3","61/10891",0.0167104541885676,0.0266821468388803,0.00175540439729476,"COL6A3",1
"R-HSA-375165","R-HSA-375165","NCAM signaling for neurite out-growth","1/3","63/10891",0.0172551626341642,0.0266821468388803,0.00175540439729476,"COL6A3",1
"R-HSA-1442490","R-HSA-1442490","Collagen degradation","1/3","64/10891",0.0175274414032904,0.0266821468388803,0.00175540439729476,"COL6A3",1
"R-HSA-1650814","R-HSA-1650814","Collagen biosynthesis and modifying enzymes","1/3","67/10891",0.0183439759517302,0.0266821468388803,0.00175540439729476,"COL6A3",1
"R-HSA-3000178","R-HSA-3000178","ECM proteoglycans","1/3","76/10891",0.0207908648537396,0.0277211531383195,0.00182376007488944,"COL6A3",1
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","1/3","85/10891",0.0232336842749949,0.0281017702911152,0.00184880067704705,"COL6A3",1
"R-HSA-1474290","R-HSA-1474290","Collagen formation","1/3","90/10891",0.0245890490047258,0.0281017702911152,0.00184880067704705,"COL6A3",1
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","1/3","140/10891",0.0380738008645292,0.0406120542554978,0.0026718456747038,"COL6A3",1
