"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","55/703","134/10891",6.64891691722102e-31,6.96141601233041e-28,6.22198646253631e-28,"B2M/CD160/CD1C/CD200/CD300A/CD300C/CD300E/CD300LF/CD300LG/CD40/CD99/CDH1/COL3A1/COLEC12/CRTAM/CXADR/HLA-A/HLA-E/ICAM1/ICAM2/ICAM3/ICAM5/KIR2DL2/KIR2DL3/KLRB1/KLRD1/KLRF1/KLRK1/LAIR1/LAIR2/LILRA2/LILRA5/LILRB1/LILRB2/LILRB4/NCR1/NCR3LG1/NECTIN2/NPDC1/OSCAR/PILRA/PILRB/PVR/SIGLEC1/SIGLEC10/SIGLEC5/SIGLEC6/SIGLEC7/SIGLEC8/SIGLEC9/SLAMF6/SLAMF7/TREM2/TREML2/VCAM1",55
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","76/703","300/10891",3.27516677880606e-26,1.71454980870497e-23,1.53243329808347e-23,"ADAM12/ADAM15/ADAM8/ADAM9/ADAMTS1/ADAMTS16/ADAMTS4/ADAMTS8/AGRN/BCAN/BSG/CDH1/CEACAM1/CEACAM6/CEACAM8/COL15A1/COL18A1/COL3A1/COL4A1/COL5A1/COL6A3/COL9A1/CTSB/CTSD/CTSL/CTSS/CTSV/DCN/DDR1/DMD/EFEMP1/ELN/FBLN2/FGA/FGF2/HSPG2/ICAM1/ICAM2/ICAM3/ICAM5/ITGA11/ITGA2/ITGA5/ITGAM/ITGAV/JAM2/JAM3/KDR/LAMA4/LAMB1/LTBP2/LTBP3/MATN3/MFAP4/MFAP5/MMP1/MMP10/MMP12/MMP3/MMP7/MMP8/MMP9/NID1/P4HB/PRSS2/SDC1/SDC4/SPP1/TGFB1/TIMP1/TNC/TNR/TNXB/VCAM1/VCAN/VWF",76
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","93/703","482/10891",1.49297157662929e-22,5.21047080243622e-20,4.65702361973137e-20,"ACAA1/ADA2/ADAM8/ADGRE5/ANXA2/ASAH1/ATP6AP2/B2M/B4GALT1/BST2/CANT1/CD14/CD300A/CD55/CD59/CD93/CEACAM1/CEACAM6/CEACAM8/CFD/CHI3L1/CKAP4/CLEC4D/CLEC5A/CR1/CST3/CSTB/CTSB/CTSC/CTSD/CTSH/CTSS/CTSZ/DPP7/FABP5/FCAR/FCN1/FGR/GLA/GM2A/GRN/GSN/HLA-A/HMOX2/IGF2R/ITGAM/ITGAV/LAIR1/LCN2/LGALS3/LILRB2/LRG1/MME/MMP8/MMP9/MPO/NFASC/NHLRC3/NPC2/OLFM4/OLR1/ORM1/OSCAR/PGLYRP1/PIGR/PLAU/PLAUR/PRCP/PRG2/PRSS2/PRTN3/PSAP/PTPRC/PTPRN2/PTX3/QPCT/QSOX1/RAB6A/RETN/RNASET2/S100A11/S100A12/S100P/SERPINA1/SERPINA3/SIGLEC5/SIGLEC9/SIRPA/SIRPB1/SRP14/TCN1/TNFRSF1B/TXNDC5",93
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","42/703","125/10891",6.62828941406489e-20,1.59485411017757e-17,1.42545146930866e-17,"APOA2/CDH2/CHGB/CHRDL1/CKAP4/CSF1/CST3/FAM20A/FGA/FGF23/FSTL1/FSTL3/GAS6/HRC/IGFBP1/IGFBP2/IGFBP3/IGFBP4/IGFBP6/IGFBP7/IL6/LAMB1/LGALS1/MATN3/MFGE8/MMP1/MSLN/P4HB/PENK/PROC/QSOX1/SCG2/SCG3/SERPINA1/SHISA5/SPP1/STC2/TGOLN2/TIMP1/TNC/VCAN/VWA1",42
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","39/703","108/10891",7.61630425108675e-20,1.59485411017757e-17,1.42545146930866e-17,"APOA2/CDH2/CHGB/CHRDL1/CKAP4/CSF1/CST3/FAM20A/FGA/FGF23/FSTL1/FSTL3/GAS6/HRC/IGFBP1/IGFBP3/IGFBP4/IGFBP7/IL6/LAMB1/LGALS1/MATN3/MFGE8/MSLN/P4HB/PENK/PROC/QSOX1/SCG2/SCG3/SERPINA1/SHISA5/SPP1/STC2/TGOLN2/TIMP1/TNC/VCAN/VWA1",39
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","23/703","47/10891",1.10327420248453e-15,1.92521348333551e-13,1.72072064212061e-13,"CCL19/CCL20/CCL22/CCL3/CCL4/CD80/CSF1/CXCL10/CXCL8/FCER2/ICAM1/IL10/IL10RB/IL12B/IL18/IL1B/IL1R1/IL1RN/IL6/TIMP1/TNF/TNFRSF1A/TNFRSF1B",23
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","18/703","29/10891",5.41951008578081e-15,8.10603865687501e-13,7.24502927257014e-13,"CD27/CD70/EDA2R/TNFRSF11B/TNFRSF13B/TNFRSF14/TNFRSF17/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF11/TNFSF13/TNFSF13B/TNFSF14/TNFSF8",18
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","37/703","140/10891",6.40888042783913e-14,8.38762225993447e-12,7.49670355309078e-12,"ADAM15/ADAM8/ADAM9/ADAMTS1/ADAMTS16/ADAMTS4/ADAMTS8/BCAN/BSG/CDH1/COL15A1/COL18A1/COL3A1/COL4A1/COL5A1/COL6A3/COL9A1/CTSB/CTSD/CTSL/CTSS/CTSV/DCN/ELN/HSPG2/LAMB1/MMP1/MMP10/MMP12/MMP3/MMP7/MMP8/MMP9/NID1/PRSS2/SPP1/TIMP1",37
"R-HSA-202733","R-HSA-202733","Cell surface interactions at the vascular wall","36/703","137/10891",1.70272865366432e-13,1.80684369423361e-11,1.61492388696896e-11,"ANGPT2/BSG/CD244/CD48/CD74/CD99/CD99L2/CEACAM1/CEACAM5/CEACAM6/CEACAM8/CXADR/ESAM/FCAMR/GAS6/ITGA5/ITGAM/ITGAV/JAM2/JAM3/JCHAIN/MERTK/MMP1/OLR1/PROC/PROS1/PSG1/SDC1/SDC4/SELE/SIRPA/TEK/TGFB1/THBD/TNFRSF10A/TNFRSF10B",36
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","75/703","473/10891",1.72573418742465e-13,1.80684369423361e-11,1.61492388696896e-11,"ANXA2/BCL2/CCL11/CCL19/CCL20/CCL22/CCL3/CCL4/CD4/CD80/CRLF1/CSF1/CSF1R/CSF2RA/CSF3R/CXCL10/CXCL8/FCER2/FGF2/HAVCR2/HGF/ICAM1/IFNG/IFNL1/IFNLR1/IL10/IL10RB/IL12B/IL12RB1/IL15/IL15RA/IL16/IL17C/IL18/IL18BP/IL18R1/IL19/IL1B/IL1R1/IL1RL1/IL1RN/IL22/IL2RA/IL32/IL36G/IL4R/IL5RA/IL6/IL6ST/ITGAM/JUN/LBP/LCN2/LGALS9/LIFR/LMNB1/MMP1/MMP3/MMP9/OSM/OSMR/P4HB/PRTN3/PSME2/S100A12/SDC1/SOD2/STX4/TGFB1/TIMP1/TNF/TNFRSF1A/TNFRSF1B/VCAM1/VEGFA",75
