"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-209968","R-HSA-209968","Thyroxine biosynthesis","1/3","10/10891",0.00275229204695249,0.0221478113939117,0.00506814906039169,"TSHB",1
"R-HSA-209822","R-HSA-209822","Glycoprotein hormones","1/3","12/10891",0.00330214374210347,0.0221478113939117,0.00506814906039169,"TSHB",1
"R-HSA-375281","R-HSA-375281","Hormone ligand-binding receptors","1/3","12/10891",0.00330214374210347,0.0221478113939117,0.00506814906039169,"TSHB",1
"R-HSA-209952","R-HSA-209952","Peptide hormone biosynthesis","1/3","14/10891",0.00385179328589769,0.0221478113939117,0.00506814906039169,"TSHB",1
"R-HSA-209776","R-HSA-209776","Metabolism of amine-derived hormones","1/3","18/10891",0.00495048606808368,0.0225769773699665,0.0051663563775667,"TSHB",1
"R-HSA-449836","R-HSA-449836","Other interleukin signaling","1/3","24/10891",0.00659701003536206,0.0225769773699665,0.0051663563775667,"IL10RB",1
"R-HSA-8854691","R-HSA-8854691","Interleukin-20 family signaling","1/3","25/10891",0.00687125398216371,0.0225769773699665,0.0051663563775667,"IL10RB",1
"R-HSA-418990","R-HSA-418990","Adherens junctions interactions","1/3","33/10891",0.00906338875888946,0.0260572426818072,0.00596275576242727,"NECTIN2",1
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","1/3","47/10891",0.0128918582466153,0.0329458599635725,0.00753909838983352,"IL10RB",1
"R-HSA-421270","R-HSA-421270","Cell-cell junction organization","1/3","64/10891",0.0175274414032904,0.040313115227568,0.00922496915962654,"NECTIN2",1
"R-HSA-2980736","R-HSA-2980736","Peptide hormone metabolism","1/3","91/10891",0.0248599714057059,0.0476482785276031,0.0109034962305728,"TSHB",1
"R-HSA-446728","R-HSA-446728","Cell junction organization","1/3","91/10891",0.0248599714057059,0.0476482785276031,0.0109034962305728,"NECTIN2",1
