"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","40/435","134/10891",1.42943832297904e-24,1.10638526198578e-21,9.70513387706824e-22,"B2M/CD160/CD300A/CD300C/CD300E/CD300LF/CD40/CD99/CDH1/COLEC12/CXADR/HLA-A/HLA-E/ICAM1/ICAM5/KIR2DL2/KIR2DL3/KLRB1/KLRD1/KLRK1/LAIR1/LILRA5/LILRB2/LILRB4/NCR1/NCR3LG1/NECTIN2/NPDC1/OSCAR/PILRA/PILRB/PVR/SFTPD/SIGLEC1/SIGLEC10/SIGLEC6/SIGLEC7/SIGLEC8/TREM2/VCAM1",40
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","31/435","108/10891",1.00577915070753e-18,3.26757063519126e-16,2.86629003086953e-16,"APOA1/CDH2/CHGB/CHRDL1/CKAP4/CSF1/CST3/DMP1/FAM20A/FGF23/FSTL1/FSTL3/GAS6/IGFBP3/IGFBP4/IGFBP7/IL6/LGALS1/MFGE8/MSLN/PCSK9/PENK/SCG2/SHISA5/SPP1/STC2/TGOLN2/TIMP1/TNC/VCAN/VWA1",31
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","33/435","125/10891",1.26650024619816e-18,3.26757063519126e-16,2.86629003086953e-16,"APOA1/CDH2/CHGB/CHRDL1/CKAP4/CSF1/CST3/DMP1/FAM20A/FGF23/FSTL1/FSTL3/GAS6/IGFBP2/IGFBP3/IGFBP4/IGFBP6/IGFBP7/IL6/LGALS1/MFGE8/MSLN/PCSK9/PENK/SCG2/SHISA5/SPP1/STC2/TGOLN2/TIMP1/TNC/VCAN/VWA1",33
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","48/435","300/10891",7.82243232292245e-17,1.51364065448549e-14,1.327754960075e-14,"ADAM12/ADAM8/ADAM9/AGRN/BCAN/BSG/CDH1/CEACAM6/CEACAM8/COL18A1/COL4A1/COL6A3/CTSD/CTSL/CTSS/DCN/DDR1/DMP1/EFEMP1/ELN/FBLN2/FURIN/HSPG2/ICAM1/ICAM5/ITGA11/ITGA5/ITGAV/JAM2/LAMA4/LTBP2/LTBP3/MFAP4/MMP10/MMP12/MMP3/MMP7/MMP9/NCAN/PRSS2/SDC1/SPP1/TGFB1/TIMP1/TNC/VCAM1/VCAN/VWF",48
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","58/435","482/10891",2.47268900852895e-14,3.82772258520281e-12,3.35765139052878e-12,"ADA2/ADAM8/ATP6AP2/B2M/B4GALT1/BST2/CANT1/CD14/CD300A/CD55/CD59/CD93/CEACAM6/CEACAM8/CFD/CHI3L1/CKAP4/CLEC4D/CLEC5A/CST3/CSTB/CTSD/CTSS/CTSZ/FABP5/FCN1/GM2A/GRN/GSN/HLA-A/IGF2R/ITGAV/LAIR1/LCN2/LGALS3/LILRB2/LRG1/MMP9/NFASC/NHLRC3/NPC2/OSCAR/PGLYRP1/PIGR/PLAUR/PRCP/PRG2/PRSS2/PRTN3/PSAP/PTPRB/PTPRN2/QPCT/RAB6A/RETN/RNASET2/SIRPB1/TNFRSF1B",58
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","17/435","47/10891",1.11798333081544e-12,1.44219849675191e-10,1.26508640065957e-10,"CCL20/CCL22/CCL3/CD80/CSF1/CXCL10/ICAM1/IL10RB/IL12B/IL18/IL1R1/IL1RN/IL6/TIMP1/TNF/TNFRSF1A/TNFRSF1B",17
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","13/435","29/10891",2.08872877411019e-11,2.30953724451613e-09,2.02590986361064e-09,"CD27/EDA2R/TNFRSF11B/TNFRSF13B/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13/TNFSF13B",13
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","23/435","140/10891",6.63195267583111e-09,6.4164142138666e-07,5.62843352093562e-07,"ADAM8/ADAM9/BCAN/BSG/CDH1/COL18A1/COL4A1/COL6A3/CTSD/CTSL/CTSS/DCN/ELN/FURIN/HSPG2/MMP10/MMP12/MMP3/MMP7/MMP9/PRSS2/SPP1/TIMP1",23
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","46/435","473/10891",1.69227912803123e-08,1.45536005010686e-06,1.27663162290075e-06,"CCL11/CCL20/CCL22/CCL3/CD4/CD80/CSF1/CXCL10/HAVCR2/HGF/ICAM1/IFNLR1/IL10RB/IL12B/IL12RB1/IL15/IL15RA/IL17C/IL18/IL18BP/IL18R1/IL19/IL1R1/IL1RL1/IL1RN/IL22/IL2RA/IL4R/IL6/LBP/LCN2/LGALS9/LIFR/MMP3/MMP9/OSM/OSMR/PRTN3/SDC1/TGFB1/TIMP1/TNF/TNFRSF1A/TNFRSF1B/VCAM1/VEGFA",46
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","17/435","85/10891",3.20445784037046e-08,2.48025036844674e-06,2.17565821793574e-06,"AGRN/BSG/CDH1/COL18A1/COL4A1/COL6A3/HSPG2/ICAM1/ICAM5/ITGA11/ITGA5/ITGAV/JAM2/SPP1/TNC/VCAM1/VWF",17
