"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","42/453","134/10891",5.34038660823314e-26,4.29901121962768e-23,3.95750754968014e-23,"B2M/CD1C/CD300A/CD300C/CD300E/CD300LF/CD40/CD99/CDH1/COLEC12/CRTAM/CXADR/HLA-E/ICAM1/ICAM3/ICAM5/KLRB1/LAIR1/LAIR2/LILRA2/LILRA5/LILRB1/LILRB2/LILRB4/NCR1/NCR3LG1/NECTIN2/NPDC1/OSCAR/PILRA/PILRB/PVR/SFTPD/SIGLEC1/SIGLEC10/SIGLEC5/SIGLEC6/SIGLEC8/SLAMF6/SLAMF7/TREM2/VCAM1",42
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","68/453","482/10891",1.78481210846226e-19,7.18386873656059e-17,6.61319854924963e-17,"ADA2/ADAM8/ADGRE5/B2M/B4GALT1/BST2/CANT1/CD14/CD300A/CD55/CD59/CD93/CEACAM1/CEACAM6/CEACAM8/CFD/CHI3L1/CKAP4/CLEC4D/CLEC5A/CST3/CSTB/CTSS/CTSZ/FABP5/FCAR/GM2A/GRN/GSN/HMOX2/IGF2R/ITGAV/LAIR1/LCN2/LGALS3/LILRB2/LRG1/MMP8/MMP9/MPO/NFASC/NHLRC3/NPC2/OLR1/ORM1/OSCAR/PGLYRP1/PIGR/PLAU/PLAUR/PRG2/PRSS2/PRTN3/PSAP/PTPRN2/PTX3/QPCT/RAB6A/RETN/RNASET2/S100A11/S100A12/S100P/SERPINA3/SIGLEC5/SIRPB1/TNFRSF1B/TXNDC5",68
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","49/453","300/10891",8.10396338087907e-17,2.17456350720255e-14,2.00182112987329e-14,"ADAM12/ADAM8/ADAM9/ADAMTS8/AGRN/BCAN/BSG/CDH1/CEACAM1/CEACAM6/CEACAM8/COL18A1/COL4A1/COL6A3/CTSL/CTSS/CTSV/DDR1/DMD/EFEMP1/ELN/FBLN2/FGA/HSPG2/ICAM1/ICAM3/ICAM5/ITGA11/ITGA5/ITGAV/JAM2/LTBP2/LTBP3/MATN3/MFAP5/MMP10/MMP12/MMP3/MMP7/MMP8/MMP9/PRSS2/SDC1/SPP1/TGFB1/TIMP1/TNC/VCAM1/VCAN",49
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","16/453","29/10891",2.55231417642615e-15,3.53933682190707e-13,3.25817995766274e-13,"CD27/CD70/EDA2R/TNFRSF11B/TNFRSF13B/TNFRSF14/TNFRSF17/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13/TNFSF13B/TNFSF8",16
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","30/453","125/10891",2.57273211253578e-15,3.53933682190707e-13,3.25817995766274e-13,"CDH2/CHGB/CHRDL1/CKAP4/CSF1/CST3/FAM20A/FGA/FGF23/FSTL1/FSTL3/GAS6/IGFBP2/IGFBP4/IGFBP6/IGFBP7/IL6/LGALS1/MATN3/MSLN/PENK/SCG2/SHISA5/SPP1/STC2/TGOLN2/TIMP1/TNC/VCAN/VWA1",30
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","28/453","108/10891",2.63801502253943e-15,3.53933682190707e-13,3.25817995766274e-13,"CDH2/CHGB/CHRDL1/CKAP4/CSF1/CST3/FAM20A/FGA/FGF23/FSTL1/FSTL3/GAS6/IGFBP4/IGFBP7/IL6/LGALS1/MATN3/MSLN/PENK/SCG2/SHISA5/SPP1/STC2/TGOLN2/TIMP1/TNC/VCAN/VWA1",28
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","19/453","47/10891",9.45333144981392e-15,1.0871331167286e-12,1.00077373543895e-12,"CCL19/CCL20/CCL3/CD80/CSF1/CXCL10/FCER2/ICAM1/IL10/IL10RB/IL12B/IL18/IL1R1/IL1RN/IL6/TIMP1/TNF/TNFRSF1A/TNFRSF1B",19
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","51/453","473/10891",2.92244831025868e-10,2.9407136121978e-08,2.7071100137133e-08,"CCL11/CCL19/CCL20/CCL3/CD4/CD80/CSF1/CSF1R/CXCL10/FCER2/HAVCR2/HGF/ICAM1/IL10/IL10RB/IL12B/IL12RB1/IL15/IL15RA/IL16/IL17C/IL18/IL18BP/IL18R1/IL19/IL1R1/IL1RL1/IL1RN/IL22/IL2RA/IL4R/IL6/IL6ST/LCN2/LGALS9/LIFR/MMP3/MMP9/OSM/OSMR/PRTN3/S100A12/SDC1/SOD2/TGFB1/TIMP1/TNF/TNFRSF1A/TNFRSF1B/VCAM1/VEGFA",51
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","21/453","102/10891",9.00708679846628e-10,8.05633874751707e-08,7.41636152762604e-08,"CD27/CD40/CD70/EDA2R/LTBR/TNF/TNFRSF11A/TNFRSF11B/TNFRSF12A/TNFRSF13B/TNFRSF14/TNFRSF17/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13/TNFSF13B/TNFSF8",21
"R-HSA-202733","R-HSA-202733","Cell surface interactions at the vascular wall","24/453","137/10891",1.81725747392385e-09,1.4628922665087e-07,1.34668343330778e-07,"ANGPT2/BSG/CD48/CD74/CD99/CD99L2/CEACAM1/CEACAM5/CEACAM6/CEACAM8/CXADR/ESAM/GAS6/ITGA5/ITGAV/JAM2/MERTK/OLR1/PSG1/SDC1/TGFB1/THBD/TNFRSF10A/TNFRSF10B",24
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","18/453","85/10891",9.08830434017312e-09,6.65098635803578e-07,6.12264713443242e-07,"AGRN/BSG/CDH1/COL18A1/COL4A1/COL6A3/FGA/HSPG2/ICAM1/ICAM3/ICAM5/ITGA11/ITGA5/ITGAV/JAM2/SPP1/TNC/VCAM1",18
"R-HSA-380108","R-HSA-380108","Chemokine receptors bind chemokines","15/453","59/10891",1.13405451712053e-08,7.6076157190169e-07,7.00328403555135e-07,"CCL11/CCL16/CCL17/CCL19/CCL20/CCL21/CCL3/CCL7/CX3CL1/CXCL10/CXCL11/CXCL13/CXCL16/CXCL9/XCL1",15
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","23/453","140/10891",1.42446582473099e-08,8.8207306839111e-07,8.12003190777825e-07,"ADAM8/ADAM9/ADAMTS8/BCAN/BSG/CDH1/COL18A1/COL4A1/COL6A3/CTSL/CTSS/CTSV/ELN/HSPG2/MMP10/MMP12/MMP3/MMP7/MMP8/MMP9/PRSS2/SPP1/TIMP1",23
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","19/453","108/10891",8.48659270761745e-08,4.87979080688003e-06,4.49215132794187e-06,"CCL11/FCER2/HGF/ICAM1/IL10/IL12B/IL18/IL4R/IL6/LCN2/MMP3/MMP9/OSM/TGFB1/TIMP1/TNF/TNFRSF1B/VCAM1/VEGFA",19
"R-HSA-1592389","R-HSA-1592389","Activation of Matrix Metalloproteinases","9/453","33/10891",5.4413150343052e-06,0.00029201724017437,0.00026882005502813,"COL18A1/CTSV/MMP10/MMP3/MMP7/MMP8/MMP9/PRSS2/TIMP1",9
"R-HSA-9694614","R-HSA-9694614","Attachment and Entry","7/453","19/10891",6.70519041257277e-06,0.00033735489263256,0.00031055618752968,"ACE2/AGRN/CTSL/HAVCR1/HSPG2/NRP1/SDC1",7
"R-HSA-1442490","R-HSA-1442490","Collagen degradation","12/453","64/10891",1.06198338303315e-05,0.00050288036667158,0.00046293269452343,"ADAM9/COL18A1/COL4A1/COL6A3/CTSL/MMP10/MMP12/MMP3/MMP7/MMP8/MMP9/PRSS2",12
"R-HSA-449836","R-HSA-449836","Other interleukin signaling","7/453","24/10891",3.84244319776709e-05,0.00171842598566806,0.00158191813522107,"CD4/CSF1/CSF1R/IL10RB/IL16/PRTN3/SDC1",7
"R-HSA-2173782","R-HSA-2173782","Binding and Uptake of Ligands by Scavenger Receptors","9/453","42/10891",4.5069669316711e-05,0.0018391886546334,0.00169308769252947,"AMBP/CD163/COL4A1/COLEC12/HYOU1/MARCO/MSR1/SCARA5/SCARF1",9
"R-HSA-1236977","R-HSA-1236977","Endosomal/Vacuolar pathway","5/453","11/10891",4.5694128065426e-05,0.0018391886546334,0.00169308769252947,"B2M/CTSL/CTSS/CTSV/HLA-E",5
"R-HSA-1566948","R-HSA-1566948","Elastic fibre formation","9/453","44/10891",6.65491497498574e-05,0.0025510507404112,0.00234840107387968,"EFEMP1/ELN/FBLN2/ITGA5/ITGAV/LTBP2/LTBP3/MFAP5/TGFB1",9
"R-HSA-114608","R-HSA-114608","Platelet degranulation","16/453","129/10891",8.64094109824377e-05,0.00316179890185738,0.00291063279098737,"CFD/CLEC3B/FAM3C/FGA/GAS6/HGF/ITIH3/ORM1/PSAP/RARRES2/SELENOP/SERPINA3/SERPINA4/TGFB1/TIMP1/VEGFA",16
"R-HSA-2129379","R-HSA-2129379","Molecules associated with elastic fibres","8/453","37/10891",0.00011208087318396,0.00392283056143871,0.0036112098270714,"EFEMP1/ELN/FBLN2/ITGAV/LTBP2/LTBP3/MFAP5/TGFB1",8
"R-HSA-76005","R-HSA-76005","Response to elevated platelet cytosolic Ca2+","16/453","134/10891",0.00013625574256637,0.00457024469858056,0.00420719485818989,"CFD/CLEC3B/FAM3C/FGA/GAS6/HGF/ITIH3/ORM1/PSAP/RARRES2/SELENOP/SERPINA3/SERPINA4/TGFB1/TIMP1/VEGFA",16
"R-HSA-3560782","R-HSA-3560782","Diseases associated with glycosaminoglycan metabolism","8/453","41/10891",0.00023968094592585,0.0077177264588125,0.00710464782870742,"AGRN/B4GALT1/BCAN/HSPG2/OGN/PRELP/SDC1/VCAN",8
"R-HSA-375276","R-HSA-375276","Peptide ligand-binding receptors","20/453","201/10891",0.00026553332524537,0.00822132026240482,0.00756823728634586,"CCL11/CCL16/CCL17/CCL19/CCL20/CCL21/CCL23/CCL3/CCL7/CX3CL1/CXCL10/CXCL11/CXCL13/CXCL16/CXCL9/EDN1/GPR37/PENK/PSAP/XCL1",20
"R-HSA-3781865","R-HSA-3781865","Diseases of glycosylation","16/453","143/10891",0.00029080819537893,0.00867039249185355,0.00798163623964027,"ADAMTS15/ADAMTS8/ADAMTSL2/AGRN/B4GALT1/BCAN/GALNT3/HSPG2/MUC13/OGN/PRELP/SDC1/SPON1/SPON2/THBS2/VCAN",16
"R-HSA-418990","R-HSA-418990","Adherens junctions interactions","7/453","33/10891",0.00034276750845002,0.00985456586793831,0.0090717415770233,"ANG/CDH1/CDH2/CDH3/NECTIN2/NECTIN4/PVR",7
"R-HSA-140534","R-HSA-140534","Caspase activation via Death Receptors in the presence of ligand","5/453","17/10891",0.00049727453249696,0.0138036551262088,0.0127071241697953,"CD14/FAS/LY96/TNFRSF10A/TNFRSF10B",5
"R-HSA-5676594","R-HSA-5676594","TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway","5/453","18/10891",0.00066519818417034,0.0176254470481388,0.0162253216369921,"CD40/LTBR/TNFRSF11A/TNFRSF12A/TNFSF13B",5
"R-HSA-3000171","R-HSA-3000171","Non-integrin membrane-ECM interactions","9/453","59/10891",0.00067874392359292,0.0176254470481388,0.0162253216369921,"AGRN/COL4A1/DDR1/DMD/HSPG2/ITGAV/SDC1/TGFB1/TNC",9
"R-HSA-9772572","R-HSA-9772572","Early SARS-CoV-2 Infection Events","7/453","38/10891",0.00084610260380531,0.0206507176318268,0.019010271608769,"ACE2/AGRN/CTSL/HAVCR1/HSPG2/NRP1/SDC1",7
