"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","47/358","300/10891",1.44586537804243e-19,1.01933509151991e-16,8.75129044604629e-17,"ADAM12/ADAM8/ADAM9/AGRN/BCAN/BSG/CDH1/CEACAM6/CEACAM8/COL18A1/COL4A1/COL5A1/COL6A3/COL9A1/CTSD/CTSL/CTSS/CTSV/DDR1/EFEMP1/ELN/FBLN2/HSPG2/ICAM1/ICAM5/ITGA11/ITGA2/ITGA5/ITGAM/ITGAV/JAM2/LTBP2/LTBP3/MMP10/MMP12/MMP3/MMP7/MMP8/MMP9/NCAN/SDC1/SDC4/SPP1/TIMP1/TNC/VCAM1/VCAN",47
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","31/358","134/10891",3.30750665657225e-18,1.16589609644172e-15,1.00095596185739e-15,"B2M/CD160/CD300A/CD300C/CD300E/CD300LF/CD300LG/CD99/CDH1/COLEC12/CRTAM/CXADR/HLA-E/ICAM1/ICAM5/KLRB1/LAIR1/LILRB4/NCR1/NCR3LG1/NECTIN2/NPDC1/OSCAR/PILRA/PILRB/PVR/SIGLEC1/SIGLEC10/SIGLEC8/TREM2/VCAM1",31
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","53/358","482/10891",4.54779133467788e-15,1.0687309636493e-12,9.17536848224485e-13,"ADA2/ADAM8/B2M/B4GALT1/BST2/CD14/CD300A/CD59/CD93/CEACAM6/CEACAM8/CFD/CFP/CHI3L1/CKAP4/CLEC4D/CLEC5A/CST3/CSTB/CTSD/CTSH/CTSS/CTSZ/FCAR/GM2A/GRN/GSN/ITGAM/ITGAV/LAIR1/LCN2/LRG1/MMP8/MMP9/MPO/NFASC/NHLRC3/NPC2/OSCAR/PGLYRP1/PIGR/PLAUR/PRG2/PRTN3/PSAP/PTPRN2/PTX3/QPCT/RAB6A/RETN/RNASET2/SIRPB1/TNFRSF1B",53
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","14/358","29/10891",6.63364120729738e-14,1.16917926278616e-11,1.00377465636737e-11,"CD27/CD70/EDA2R/TNFRSF11B/TNFRSF13B/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF8/TNFRSF9/TNFSF13/TNFSF13B",14
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","25/358","125/10891",2.35698873527203e-13,3.32335411673357e-11,2.85319689006615e-11,"APOA2/CDH2/CHRDL1/CKAP4/CSF1/CST3/FGF23/FSTL1/FSTL3/IGFBP2/IGFBP3/IGFBP4/IGFBP6/IGFBP7/IL6/MSLN/PENK/SCG2/SHISA5/SPP1/TGOLN2/TIMP1/TNC/VCAN/VWA1",25
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","23/358","108/10891",5.42882264221613e-13,6.37886660460396e-11,5.47644389346364e-11,"APOA2/CDH2/CHRDL1/CKAP4/CSF1/CST3/FGF23/FSTL1/FSTL3/IGFBP3/IGFBP4/IGFBP7/IL6/MSLN/PENK/SCG2/SHISA5/SPP1/TGOLN2/TIMP1/TNC/VCAN/VWA1",23
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","20/358","85/10891",2.55579993653009e-12,2.57405565036245e-10,2.2099022007591e-10,"AGRN/BSG/CDH1/COL18A1/COL4A1/COL5A1/COL6A3/COL9A1/HSPG2/ICAM1/ICAM5/ITGA11/ITGA2/ITGA5/ITGAM/ITGAV/JAM2/SPP1/TNC/VCAM1",20
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","15/358","47/10891",1.2202150090766e-11,1.07531447674875e-09,9.2318898713032e-10,"CCL20/CCL3/CD80/CSF1/ICAM1/IL10RB/IL12B/IL18/IL1R1/IL1RN/IL6/TIMP1/TNF/TNFRSF1A/TNFRSF1B",15
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","24/358","140/10891",2.32330560208109e-11,1.81992272163019e-09,1.56245698385571e-09,"ADAM8/ADAM9/BCAN/BSG/CDH1/COL18A1/COL4A1/COL5A1/COL6A3/COL9A1/CTSD/CTSL/CTSS/CTSV/ELN/HSPG2/MMP10/MMP12/MMP3/MMP7/MMP8/MMP9/SPP1/TIMP1",24
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","42/358","473/10891",3.5364924739768e-09,2.49322719415364e-07,2.14050860267017e-07,"CCL20/CCL3/CD4/CD80/CSF1/HAVCR2/HGF/ICAM1/IL10RB/IL12B/IL12RB1/IL15/IL15RA/IL17C/IL18/IL18BP/IL18R1/IL19/IL1R1/IL1RL1/IL1RN/IL22/IL2RA/IL4R/IL6/IL6ST/ITGAM/LCN2/LGALS9/LIFR/MMP3/MMP9/OSM/OSMR/PRTN3/SDC1/TIMP1/TNF/TNFRSF1A/TNFRSF1B/VCAM1/VEGFA",42
