"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","22/197","134/10891",2.18296584376138e-15,1.05655546838051e-12,8.86973490201991e-13,"B2M/CD300C/CD300E/CDH1/COLEC12/CXADR/HLA-E/ICAM1/LAIR1/LILRA5/LILRB4/NCR1/NCR3LG1/NECTIN2/NPDC1/OSCAR/PILRA/SIGLEC1/SIGLEC10/SIGLEC7/TREM2/VCAM1",22
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","11/197","29/10891",1.33570678439546e-12,3.232410418237e-10,2.71359378303498e-10,"CD27/EDA2R/TNFRSF11B/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF9/TNFSF13/TNFSF13B",11
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","15/197","102/10891",3.73605059865253e-10,6.02749496582609e-08,5.06005449501711e-08,"CD27/EDA2R/LTBR/TNF/TNFRSF11A/TNFRSF11B/TNFRSF12A/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF6B/TNFRSF9/TNFSF13/TNFSF13B",15
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","11/197","47/10891",5.06140319265384e-10,6.12429786311115e-08,5.14132008516943e-08,"CCL3/CD80/CSF1/ICAM1/IL10RB/IL1RN/IL6/TIMP1/TNF/TNFRSF1A/TNFRSF1B",11
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","15/197","125/10891",6.74440668884143e-09,6.418229168056e-07,5.38807407322666e-07,"APOA2/CHRDL1/CKAP4/CSF1/CST3/FGF23/FSTL1/FSTL3/IGFBP2/IGFBP4/IGFBP7/IL6/SHISA5/TIMP1/TNC",15
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","14/197","108/10891",7.95648243973885e-09,6.418229168056e-07,5.38807407322666e-07,"APOA2/CHRDL1/CKAP4/CSF1/CST3/FGF23/FSTL1/FSTL3/IGFBP4/IGFBP7/IL6/SHISA5/TIMP1/TNC",14
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","28/197","482/10891",4.07806984121562e-08,2.81969400449766e-06,2.3671202386605e-06,"ADA2/B2M/B4GALT1/BST2/CD14/CD59/CFD/CHI3L1/CKAP4/CLEC5A/CST3/CSTB/CTSD/CTSZ/GM2A/GRN/LAIR1/LCN2/NPC2/OSCAR/PIGR/PLAUR/PSAP/QPCT/RETN/RNASET2/SIRPB1/TNFRSF1B",28
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","21/197","300/10891",1.07925178007247e-07,6.52947326943846e-06,5.48146298826282e-06,"ADAM12/AGRN/BCAN/BSG/CDH1/COL18A1/COL4A1/COL6A3/CTSD/CTSL/EFEMP1/HSPG2/ICAM1/ITGA11/LTBP2/MMP12/MMP7/SDC1/TIMP1/TNC/VCAM1",21
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","11/197","85/10891",3.40578160921335e-07,1.83155366539918e-05,1.53758093702497e-05,"AGRN/BSG/CDH1/COL18A1/COL4A1/COL6A3/HSPG2/ICAM1/ITGA11/TNC/VCAM1",11
"R-HSA-9694614","R-HSA-9694614","Attachment and Entry","6/197","19/10891",7.23861345121392e-07,3.50348891038754e-05,2.94116293912482e-05,"AGRN/CTSL/HAVCR1/HSPG2/NRP1/SDC1",6
