"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","9/109","29/10891",6.10750659677942e-12,2.1376273088728e-09,1.80010720747183e-09,"CD27/EDA2R/TNFRSF13B/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF8/TNFRSF9",9
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","12/109","102/10891",3.47803600634082e-10,6.08656301109643e-08,5.12552674618647e-08,"CD27/EDA2R/TNF/TNFRSF11A/TNFRSF12A/TNFRSF13B/TNFRSF14/TNFRSF1A/TNFRSF1B/TNFRSF4/TNFRSF8/TNFRSF9",12
"R-HSA-198933","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","10/109","134/10891",8.60862987935091e-07,0.00010043401525909,8.45760128497633e-05,"B2M/CD300E/COLEC12/HLA-E/LAIR1/LILRB4/NCR3LG1/NECTIN2/NPDC1/SIGLEC10",10
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","9/109","108/10891",1.23793454678406e-06,0.0001083192728436,9.12162297630364e-05,"CKAP4/CSF1/CST3/FGF23/FSTL3/IGFBP4/IGFBP7/SHISA5/SPP1",9
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","9/109","125/10891",4.20260909165768e-06,0.00029418263641603,0.00024773274645561,"CKAP4/CSF1/CST3/FGF23/FSTL3/IGFBP4/IGFBP7/SHISA5/SPP1",9
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","6/109","47/10891",6.73170530757102e-06,0.00039268280960831,0.00033068026072278,"CCL20/CSF1/FCER2/TNF/TNFRSF1A/TNFRSF1B",6
"R-HSA-9694614","R-HSA-9694614","Attachment and Entry","4/109","19/10891",3.27735140431612e-05,0.00163867570215806,0.00137993743339626,"AGRN/CTSL/HAVCR1/HSPG2",4
"R-HSA-6798695","R-HSA-6798695","Neutrophil degranulation","15/109","482/10891",8.63057106133691e-05,0.0037758748393349,0.00317968407522939,"B2M/CD59/CKAP4/CST3/GM2A/IGF2R/LAIR1/LCN2/NPC2/PIGR/PLAUR/PSAP/PTPRN2/RNASET2/TNFRSF1B",15
"R-HSA-1236977","R-HSA-1236977","Endosomal/Vacuolar pathway","3/109","11/10891",0.00015177852657612,0.00590249825573808,0.00497052484693733,"B2M/CTSL/HLA-E",3
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","6/109","85/10891",0.00020158387254615,0.00705543553911546,0.00594141940136039,"AGRN/COL18A1/COL6A3/HSPG2/JAM2/SPP1",6
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","14/109","473/10891",0.00025457809753699,0.00810021219435895,0.00682123132156543,"CCL20/CD4/CSF1/FCER2/HAVCR2/HGF/IL17C/IL2RA/LCN2/LGALS9/MMP3/TNF/TNFRSF1A/TNFRSF1B",14
"R-HSA-1442490","R-HSA-1442490","Collagen degradation","5/109","64/10891",0.00043665693415734,0.0127358272462559,0.0107249071547418,"COL18A1/COL6A3/CTSL/MMP12/MMP3",5
"R-HSA-1474228","R-HSA-1474228","Degradation of the extracellular matrix","7/109","140/10891",0.00049952240108579,0.0134486800292329,0.0113252042351435,"COL18A1/COL6A3/CTSL/HSPG2/MMP12/MMP3/SPP1",7
"R-HSA-9772572","R-HSA-9772572","Early SARS-CoV-2 Infection Events","4/109","38/10891",0.00053921798548166,0.0134804496370415,0.0113519575890876,"AGRN/CTSL/HAVCR1/HSPG2",4
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","6/109","108/10891",0.00073263825336768,0.0170948925785794,0.0143956990135405,"FCER2/HGF/LCN2/MMP3/TNF/TNFRSF1B",6
"R-HSA-1474244","R-HSA-1474244","Extracellular matrix organization","10/109","300/10891",0.00083102089095632,0.0181785819896696,0.0153082795702481,"AGRN/COL18A1/COL6A3/CTSL/HSPG2/JAM2/LTBP2/MMP12/MMP3/SPP1",10
"R-HSA-3928665","R-HSA-3928665","EPH-ephrin mediated repulsion of cells","4/109","51/10891",0.00165239453124024,0.0340198874078873,0.0286483262382209,"EFNA1/EFNA4/EPHA2/EPHB4",4
