Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",22848,96,2.41 [1.27-4.59],0.0074499093543497
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23470,178,2.13 [1.33-3.40],0.0015681507675898
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23239,1137,1.97 [1.63-2.39],3.071063369394889e-12
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,Candidiasis,23494,400,1.89 [1.37-2.61],9.307241357589551e-05
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22762,2963,1.62 [1.44-1.83],3.140949410331298e-15
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),22969,2421,2.07 [1.81-2.36],3.0689440941793154e-27
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,23253,1140,1.72 [1.42-2.08],3.056880994614864e-08
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,23402,81,2.95 [1.51-5.74],0.0014981400170794
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,21937,680,2.38 [1.86-3.04],4.857670879724754e-12
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21191,779,3.53 [2.84-4.40],2.4244105957947528e-29
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,21238,208,3.39 [2.22-5.19],1.6353289895925734e-08
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16467,1397,2.32 [1.95-2.76],1.0693849957651388e-21
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,21054,313,3.36 [2.38-4.76],8.29268913178302e-12
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,23440,1327,1.71 [1.43-2.04],2.899656069295971e-09
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,Mycoses,23544,450,1.70 [1.25-2.30],0.0006767187988025
EDN1,Endothelin-1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22907,805,2.26 [1.80-2.82],9.97005455111171e-13
