Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
FUCA1,Tissue alpha-L-fucosidase,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",27528,1367,1.08 [1.02-1.15],0.0108053762800979
FUCA1,Tissue alpha-L-fucosidase,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),27200,2938,1.05 [1.01-1.10],0.0108711172847707
FUCA1,Tissue alpha-L-fucosidase,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,25081,977,1.09 [1.01-1.17],0.0187800068069876
FUCA1,Tissue alpha-L-fucosidase,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,19538,1712,1.08 [1.02-1.14],0.0065818077218225
FUCA1,Tissue alpha-L-fucosidase,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,24875,381,1.22 [1.08-1.37],0.0016206412460993
FUCA1,Tissue alpha-L-fucosidase,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,27134,973,1.07 [1.00-1.15],0.0485327774779217
FUCA1,Tissue alpha-L-fucosidase,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,27897,65,0.79 [0.62-1.00],0.0468918472117024
FUCA1,Tissue alpha-L-fucosidase,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",22731,34,0.71 [0.52-0.97],0.0325055702716193
FUCA1,Tissue alpha-L-fucosidase,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",23653,956,1.08 [1.00-1.16],0.0385863702097765
FUCA1,Tissue alpha-L-fucosidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,22826,571,0.91 [0.84-0.99],0.0342226467140645
FUCA1,Tissue alpha-L-fucosidase,"Chapter IV Endocrine, nutritional and metabolic diseases","Postprocedural endocrine and metabolic disorders, not elsewhere classified",22524,269,1.22 [1.05-1.41],0.0079108110650926
FUCA1,Tissue alpha-L-fucosidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,26089,143,1.31 [1.07-1.61],0.010158779011794
FUCA1,Tissue alpha-L-fucosidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,1747,50,1.41 [1.00-1.99],0.0487904158559573
FUCA1,Tissue alpha-L-fucosidase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,27464,1518,1.11 [1.05-1.18],0.0005821282868845
FUCA1,Tissue alpha-L-fucosidase,Chapter IX Diseases of the circulatory system,Hypertension,25763,6251,1.03 [1.00-1.06],0.0428252741827025
FUCA1,Tissue alpha-L-fucosidase,Chapter IX Diseases of the circulatory system,"Hypertension, essential",25776,6264,1.03 [1.00-1.06],0.0425173375983899
FUCA1,Tissue alpha-L-fucosidase,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",27225,1722,1.06 [1.00-1.12],0.0345610716677732
FUCA1,Tissue alpha-L-fucosidase,Chapter IX Diseases of the circulatory system,"Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere",27203,554,1.11 [1.01-1.22],0.0355284112932964
FUCA1,Tissue alpha-L-fucosidase,Chapter IX Diseases of the circulatory system,Varicose veins,26635,469,0.89 [0.81-0.98],0.0173214307199848
FUCA1,Tissue alpha-L-fucosidase,Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,27891,283,1.16 [1.01-1.33],0.0329150284148725
FUCA1,Tissue alpha-L-fucosidase,Chapter VI Diseases of the nervous system,Generalized epilepsy,27588,48,1.56 [1.07-2.28],0.0222295058278024
FUCA1,Tissue alpha-L-fucosidase,Chapter VI Diseases of the nervous system,Hydrocephalus,27389,66,0.79 [0.62-1.00],0.0459678200620959
