Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
NPHS1,Nephrin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23175,1132,0.77 [0.65-0.92],0.003992474148777
NPHS1,Nephrin,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22703,2958,0.87 [0.78-0.97],0.0108053170161765
NPHS1,Nephrin,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),22907,2419,0.80 [0.71-0.90],0.0002106043261019
NPHS1,Nephrin,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,21877,675,0.72 [0.57-0.91],0.0059287986468453
NPHS1,Nephrin,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21152,783,0.60 [0.48-0.74],3.545211315740532e-06
NPHS1,Nephrin,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,21194,213,0.65 [0.43-0.98],0.0414314274963248
NPHS1,Nephrin,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16425,1390,0.79 [0.67-0.93],0.0043298406618466
NPHS1,Nephrin,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,20993,308,0.53 [0.37-0.75],0.0003232274662032
NPHS1,Nephrin,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,23378,1337,0.85 [0.72-0.99],0.0420789268305476
NPHS1,Nephrin,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22841,798,0.75 [0.61-0.93],0.0076695085967384
NPHS1,Nephrin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23354,657,0.78 [0.62-0.98],0.0348342316655225
NPHS1,Nephrin,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22339,296,0.70 [0.49-0.99],0.0414696372157917
NPHS1,Nephrin,Chapter II Neoplasms,Benign lipomatous neoplasm,23295,201,0.63 [0.41-0.97],0.0346712156460106
NPHS1,Nephrin,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,23449,58,0.33 [0.15-0.72],0.0057030072457369
NPHS1,Nephrin,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,23506,114,0.49 [0.28-0.87],0.0139226630729021
NPHS1,Nephrin,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",19144,55,2.09 [1.26-3.45],0.0042218897825283
NPHS1,Nephrin,Chapter II Neoplasms,Leiomyoma of uterus,22684,489,0.65 [0.49-0.85],0.0018486478385364
NPHS1,Nephrin,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",19152,63,0.36 [0.17-0.77],0.0089310201069905
NPHS1,Nephrin,Chapter II Neoplasms,Melanocytic naevi,23306,205,0.65 [0.43-1.00],0.0477291182378029
NPHS1,Nephrin,Chapter II Neoplasms,Melanocytic naevi of trunk,23498,68,0.35 [0.17-0.74],0.0056985148266824
NPHS1,Nephrin,Chapter II Neoplasms,"Non-follicular lymphoma, hilmo, excluding all cancers",19159,70,2.08 [1.36-3.20],0.0008188514619795
NPHS1,Nephrin,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",19221,132,1.65 [1.10-2.46],0.0153669751609473
NPHS1,Nephrin,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",19171,82,1.78 [1.10-2.86],0.0182809794944248
