Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",24086,181,1.53 [1.06-2.21],0.0232319700871485
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,24015,81,1.85 [1.21-2.83],0.0043114936078477
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22861,181,1.52 [1.05-2.20],0.0254478212584806
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,23862,1091,1.25 [1.04-1.49],0.0161387134551313
CTLA4,Cytotoxic T-lymphocyte protein 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,1604,153,0.56 [0.33-0.94],0.0297634993668951
CTLA4,Cytotoxic T-lymphocyte protein 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Vitamin D deficiency,22135,423,0.70 [0.51-0.96],0.0249298251550486
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,17016,66,1.84 [1.10-3.09],0.0197285365959531
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter IX Diseases of the circulatory system,Varicose veins,23070,383,1.35 [1.01-1.81],0.0395566310236572
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter VI Diseases of the nervous system,MS-disease / Multiple Sclerosis,24019,127,0.52 [0.29-0.92],0.0244023290411413
CTLA4,Cytotoxic T-lymphocyte protein 4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,24096,145,0.45 [0.26-0.77],0.0034258506119341
CTLA4,Cytotoxic T-lymphocyte protein 4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Chalazion,23234,49,0.39 [0.16-0.97],0.0434221225208445
CTLA4,Cytotoxic T-lymphocyte protein 4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,23921,412,1.39 [1.06-1.81],0.0161334194608566
CTLA4,Cytotoxic T-lymphocyte protein 4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other inflammation of eyelid,23270,85,1.67 [1.02-2.75],0.0421793290484716
CTLA4,Cytotoxic T-lymphocyte protein 4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Stenosis and insufficiency of lacrimal passages,23264,79,1.88 [1.25-2.85],0.0026965656448177
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter VIII Diseases of the ear and mastoid process,Other specified/unspecified hearing loss,23900,488,0.74 [0.55-0.99],0.0430840100626322
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",24068,915,1.22 [1.00-1.49],0.0477605148636565
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter X Diseases of the respiratory system,Deviated nasal septum,23099,67,0.38 [0.17-0.84],0.0167347060788849
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XI Diseases of the digestive system,Acute pancreatitis,22196,141,0.56 [0.32-0.97],0.0397343151915163
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XI Diseases of the digestive system,Cholelithiasis,23111,1056,0.75 [0.61-0.92],0.0056581246311866
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XI Diseases of the digestive system,Collagenous colitis,22543,96,1.83 [1.27-2.65],0.0012133687273544
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XI Diseases of the digestive system,Diseases of peritoneum,24114,471,0.67 [0.49-0.90],0.0084564366820434
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XI Diseases of the digestive system,"Disorders of gallbladder, biliary tract and pancreas",23462,1407,0.82 [0.69-0.98],0.0283388594139634
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,23420,973,1.22 [1.01-1.47],0.0415970724710809
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XI Diseases of the digestive system,Oral lichen ruber planus,24180,142,1.77 [1.26-2.48],0.0009528736667999
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XI Diseases of the digestive system,Other and unspecified abdominal hernia,20664,54,1.88 [1.09-3.22],0.0221937935605944
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XI Diseases of the digestive system,Other diseases of gallbladder,22221,166,0.51 [0.31-0.84],0.0088758164005589
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,23266,205,1.44 [1.00-2.08],0.0489128546265606
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XI Diseases of the digestive system,Other diseases of peritoneum,24057,414,0.66 [0.47-0.91],0.0103883072276942
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XI Diseases of the digestive system,Ulcerative colitis,22598,151,1.63 [1.15-2.30],0.0054637720389858
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",22574,127,1.59 [1.07-2.36],0.0214964365663487
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,22271,58,1.86 [1.17-2.94],0.0083256041707677
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XII Diseases of the skin and subcutaneous tissue,Seborrhoeic keratosis,22444,231,0.63 [0.41-0.96],0.0334533284723161
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Chondropathies,23971,102,0.46 [0.24-0.87],0.0169678685087967
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,20708,159,0.59 [0.35-1.00],0.0494479841815006
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other disorders of bone,21824,262,0.54 [0.36-0.81],0.0029792140054981
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,21139,590,0.74 [0.57-0.98],0.0330388733090135
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],20658,109,0.53 [0.28-0.99],0.0448407315173895
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Polyarthritis, unspecified",16430,74,1.75 [1.03-2.98],0.0376538013295748
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,23902,23,2.05 [1.00-4.19],0.0484496132388841
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XIV Diseases of the genitourinary system,Cystitis,21386,220,1.58 [1.15-2.17],0.0046159571792603
CTLA4,Cytotoxic T-lymphocyte protein 4,Chapter XIV Diseases of the genitourinary system,"Other cystitis, drug-induced",24213,69,1.76 [1.05-2.95],0.0314261767250988
