Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GSTP1,Glutathione S-transferase P,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),26207,2802,1.07 [1.02-1.12],0.0070010886364062
GSTP1,Glutathione S-transferase P,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18802,1625,1.08 [1.02-1.15],0.0130035822950894
GSTP1,Glutathione S-transferase P,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,25306,128,1.31 [1.08-1.59],0.0069899721716375
GSTP1,Glutathione S-transferase P,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",21950,92,1.28 [1.01-1.62],0.041685704188172
GSTP1,Glutathione S-transferase P,"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,21504,52,1.39 [1.04-1.85],0.0257975440935764
GSTP1,Glutathione S-transferase P,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,21660,208,1.21 [1.03-1.42],0.0195182208210799
GSTP1,Glutathione S-transferase P,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,24219,7112,1.03 [1.00-1.06],0.0493707711939084
GSTP1,Glutathione S-transferase P,Chapter IX Diseases of the circulatory system,Hypertension,24826,6003,1.04 [1.01-1.08],0.009104768775814
GSTP1,Glutathione S-transferase P,Chapter IX Diseases of the circulatory system,"Hypertension, essential",24839,6016,1.04 [1.01-1.08],0.0097005490550972
GSTP1,Glutathione S-transferase P,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,18918,95,1.39 [1.11-1.75],0.0045376446257091
GSTP1,Glutathione S-transferase P,Chapter IX Diseases of the circulatory system,Peripheral artery disease,26147,267,0.83 [0.71-0.99],0.033670541702575
GSTP1,Glutathione S-transferase P,Chapter IX Diseases of the circulatory system,Pulmonary embolism,26499,437,1.17 [1.04-1.31],0.0073017237942931
GSTP1,Glutathione S-transferase P,Chapter VI Diseases of the nervous system,Alzheimer disease,26940,353,0.84 [0.73-0.98],0.0215345907379066
GSTP1,Glutathione S-transferase P,Chapter VI Diseases of the nervous system,"AlzheimerÕs disease (Atypical or mixed), excluding more controls",18417,60,0.67 [0.46-0.98],0.0390128876185417
GSTP1,Glutathione S-transferase P,Chapter VI Diseases of the nervous system,Other neurological diseases,26819,502,1.14 [1.02-1.27],0.0161388390673919
GSTP1,Glutathione S-transferase P,Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,26940,357,0.86 [0.74-0.99],0.0343275788418913
GSTP1,Glutathione S-transferase P,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Epiphora,25857,66,0.65 [0.46-0.93],0.0169178805219548
GSTP1,Glutathione S-transferase P,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,25179,2460,1.06 [1.00-1.11],0.0359659746395762
GSTP1,Glutathione S-transferase P,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual impairment including blindness (binocular or monocular),26420,161,1.22 [1.02-1.46],0.0315887380264114
GSTP1,Glutathione S-transferase P,Chapter X Diseases of the respiratory system,Respiratory insufficiency,19068,52,1.33 [1.00-1.76],0.049843721797635
GSTP1,Glutathione S-transferase P,Chapter XI Diseases of the digestive system,Cholecystitis,24708,184,1.24 [1.04-1.47],0.0157101221244458
GSTP1,Glutathione S-transferase P,Chapter XI Diseases of the digestive system,Crohn disease,25063,94,1.27 [1.00-1.60],0.0462664114140264
GSTP1,Glutathione S-transferase P,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, all UC cases excluded)",26581,70,1.45 [1.13-1.84],0.0030353704243978
GSTP1,Glutathione S-transferase P,Chapter XI Diseases of the digestive system,Functional dyspepsia,20773,648,0.89 [0.80-0.98],0.0237505951470702
GSTP1,Glutathione S-transferase P,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Myalgia,22971,91,1.31 [1.04-1.65],0.022505097714687
GSTP1,Glutathione S-transferase P,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",26743,594,1.11 [1.01-1.23],0.0391764306158781
GSTP1,Glutathione S-transferase P,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),18412,196,1.20 [1.02-1.42],0.0266503771822182
GSTP1,Glutathione S-transferase P,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,18813,597,1.11 [1.00-1.22],0.0419736545771896
GSTP1,Glutathione S-transferase P,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Scoliosis,23227,275,1.18 [1.02-1.36],0.0227557567089954
GSTP1,Glutathione S-transferase P,Chapter XIV Diseases of the genitourinary system,Acute renal failure,25885,1228,1.11 [1.04-1.19],0.0034438562322122
GSTP1,Glutathione S-transferase P,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,26117,1460,1.08 [1.01-1.15],0.0233392876993456
GSTP1,Glutathione S-transferase P,Chapter XIV Diseases of the genitourinary system,Dialysis,24709,52,1.36 [1.00-1.83],0.0471437496137364
GSTP1,Glutathione S-transferase P,Chapter XIV Diseases of the genitourinary system,Other disorders of  bladder,23973,463,1.14 [1.02-1.27],0.0223819577996043
GSTP1,Glutathione S-transferase P,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,26746,2418,1.06 [1.01-1.12],0.0241238985603795
