Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",24086,181,0.55 [0.32-0.93],0.0248920894318367
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23850,1164,0.66 [0.53-0.81],0.0001016163437581
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Candidiasis,24111,415,0.63 [0.44-0.90],0.0102546037067438
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,23365,3062,0.65 [0.57-0.74],2.0335567857250714e-10
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),23571,2486,0.78 [0.67-0.90],0.0007151984438756
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,23863,1183,0.66 [0.54-0.82],0.0001458049639499
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,24015,81,0.42 [0.19-0.93],0.0316505464991003
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,22515,703,0.65 [0.49-0.85],0.0020366495769632
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,21752,804,0.72 [0.56-0.94],0.0140836497061881
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,21802,221,0.49 [0.30-0.79],0.0033527615742342
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16895,1434,0.68 [0.56-0.83],0.0001072667587197
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,21603,319,0.56 [0.37-0.83],0.0042962634426798
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,24054,1374,0.65 [0.54-0.79],2.078313279773998e-05
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Mycoses,24165,469,0.56 [0.40-0.78],0.0005647282638107
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,23513,827,0.60 [0.47-0.77],7.884029217650007e-05
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,24118,773,0.67 [0.52-0.87],0.0027627431101925
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22861,181,0.53 [0.31-0.91],0.02017121566438
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Other septicaemia,24027,682,0.67 [0.51-0.89],0.0052926214502846
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Other viral diseases,24140,169,0.51 [0.30-0.89],0.0164162678155101
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,22912,226,0.46 [0.29-0.73],0.0010843061026086
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,24157,144,0.47 [0.31-0.71],0.0004383021874757
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],24085,72,0.43 [0.26-0.70],0.0007386086627716
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",23964,1070,0.67 [0.53-0.83],0.0003410354103613
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter II Neoplasms,Benign neoplasm: Descending colon,24208,134,0.44 [0.24-0.79],0.0064062875883505
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,24122,446,0.59 [0.42-0.84],0.0027824298335091
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter II Neoplasms,Benign neoplasm: Transverse colon,24209,254,0.58 [0.37-0.92],0.0199751166529868
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",19689,57,0.35 [0.14-0.92],0.0331716884949897
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter II Neoplasms,Leiomyoma of uterus,23332,508,1.48 [1.07-2.05],0.0173343722330946
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter II Neoplasms,Lung cancer and mesothelioma,17377,284,0.39 [0.25-0.60],3.0344443377203705e-05
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter II Neoplasms,Melanocytic naevi of trunk,24183,70,2.41 [1.02-5.69],0.0443992970174942
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",19766,134,0.37 [0.20-0.70],0.0019322420207259
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter II Neoplasms,"Non-small cell lung cancer, excluding all cancers (controls excluding all cancers)",19841,209,0.50 [0.31-0.81],0.0046013718951264
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,23938,339,0.64 [0.43-0.95],0.0271658754200024
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,23328,2608,0.73 [0.63-0.84],1.6498145910643004e-05
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,23868,45,0.58 [0.34-0.99],0.0463147990141291
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,23709,1327,0.66 [0.54-0.80],4.254358630384367e-05
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,23709,1327,0.66 [0.54-0.80],4.254358630384367e-05
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other diseases of blood and blood-forming organs,23645,46,0.54 [0.31-0.92],0.0241468475909845
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,24127,54,0.36 [0.15-0.88],0.0243634028074581
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Vitamin B12 deficiency anaemia,22885,114,0.46 [0.23-0.91],0.0257566860181007
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,19531,215,0.41 [0.26-0.67],0.0003148080947159
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,19360,44,0.52 [0.29-0.94],0.0299512629773122
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Deficiency of other B group vitamins,21925,213,0.35 [0.21-0.56],1.5309735674961524e-05
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,19570,254,0.54 [0.35-0.86],0.0086846884399399
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,22075,2759,0.75 [0.65-0.86],4.993054073166317e-05
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of magnesium metabolism,19503,187,0.37 [0.22-0.61],0.0001286463260282
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,19800,484,0.54 [0.39-0.75],0.0002179601287197
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorders of plasma-protein metabolism, not elsewhere classified",19366,50,0.31 [0.12-0.79],0.0136567953055269
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,23452,2016,0.81 [0.69-0.95],0.011339032853515
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Fluid overload,19492,176,0.40 [0.23-0.67],0.0005238204134326
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,19490,174,0.53 [0.31-0.92],0.0230418767192201
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypokalaemia,19806,490,0.60 [0.43-0.84],0.0027807870117007
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23448,4132,0.70 [0.63-0.79],1.3893482371267602e-09
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic single thyroid nodule,21514,78,0.43 [0.19-0.96],0.0396255822919816
IGDCC4,Immunoglobulin superfamily DCC subclass member 4,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,24055,1807,0.76 [0.64-0.90],0.0014347393216808
