Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",19522,140,1.42 [1.16-1.74],0.0006330813999856
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",20373,155,1.43 [1.18-1.72],0.0002217922949852
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",20155,1162,1.28 [1.19-1.38],8.573261415624468e-11
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Candidiasis,20382,313,1.44 [1.26-1.64],8.321088291203662e-08
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19779,2888,1.23 [1.17-1.29],1.7089072375912545e-17
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19762,2919,1.21 [1.15-1.27],7.384221913165307e-15
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,20202,879,1.21 [1.11-1.31],2.102508672822436e-05
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,20324,68,1.65 [1.28-2.13],9.952608256414792e-05
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,18495,915,1.31 [1.20-1.42],4.1121540940234885e-10
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17823,996,1.43 [1.32-1.54],2.1582167641895808e-19
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,17645,208,1.64 [1.40-1.92],6.228779828343691e-10
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,14343,1899,1.26 [1.19-1.34],9.023189131578444e-15
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,17588,333,1.47 [1.29-1.68],9.963878060578933e-09
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,20374,1051,1.23 [1.14-1.33],1.407270422799999e-07
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Mycoses,20458,389,1.44 [1.28-1.62],1.7124022618999362e-09
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,19727,734,1.29 [1.17-1.41],1.3543457563169617e-07
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,20394,1012,1.28 [1.18-1.39],5.673179363048529e-10
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,19480,157,1.44 [1.19-1.73],0.0001416096546108
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,20492,43,1.44 [1.01-2.06],0.0467157242815685
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Other septicaemia,20261,879,1.28 [1.17-1.39],1.3773022972640488e-08
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,20310,54,1.10 [0.77-1.59],0.5925042593207841
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Other viral diseases,20431,96,1.20 [0.92-1.56],0.1716149268977564
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",20416,81,1.21 [0.91-1.61],0.1794783935924523
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,19391,398,1.41 [1.25-1.60],1.725278096169502e-08
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,19229,236,1.23 [1.04-1.46],0.0153023572654595
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,19393,70,1.44 [1.09-1.91],0.0101042722633245
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,20473,59,0.77 [0.52-1.13],0.1837675807977475
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,20443,126,1.42 [1.16-1.75],0.0008032239101845
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Viral warts,20364,47,1.04 [0.70-1.55],0.8567097368400481
IL22,Interleukin-22,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],20362,45,1.41 [1.00-1.99],0.052167469551798
IL22,Interleukin-22,Chapter II Neoplasms,Benign lipomatous neoplasm,20227,302,1.01 [0.86-1.18],0.901674549344504
IL22,Interleukin-22,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,20433,43,1.30 [0.89-1.88],0.1742291784836404
IL22,Interleukin-22,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,20397,49,0.76 [0.49-1.17],0.2096170353410072
IL22,Interleukin-22,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,20455,109,0.84 [0.63-1.11],0.2130577837605376
IL22,Interleukin-22,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",20166,1407,1.05 [0.97-1.13],0.2075547098234704
IL22,Interleukin-22,Chapter II Neoplasms,Benign neoplasm of meninges,20491,27,0.73 [0.41-1.30],0.2909937101028071
IL22,Interleukin-22,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,20438,60,1.27 [0.92-1.75],0.1541716292190488
IL22,Interleukin-22,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,20478,66,1.06 [0.76-1.47],0.7465260848339623
IL22,Interleukin-22,Chapter II Neoplasms,Benign neoplasm: Ascending colon,20469,392,1.07 [0.94-1.23],0.3206668628980587
IL22,Interleukin-22,Chapter II Neoplasms,Benign neoplasm: Caecum,20471,293,1.08 [0.92-1.26],0.34478067930479
IL22,Interleukin-22,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",20379,65,1.05 [0.75-1.46],0.775331687173373
IL22,Interleukin-22,Chapter II Neoplasms,Benign neoplasm: Descending colon,20465,246,0.89 [0.74-1.07],0.2133746727733039
IL22,Interleukin-22,Chapter II Neoplasms,Benign neoplasm: Rectum,20426,365,1.08 [0.94-1.24],0.299483387978974
IL22,Interleukin-22,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,20383,632,0.99 [0.88-1.10],0.8054456884717349
IL22,Interleukin-22,Chapter II Neoplasms,Benign neoplasm: Transverse colon,20455,475,1.07 [0.95-1.21],0.2563456936829289
IL22,Interleukin-22,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",15951,63,1.02 [0.72-1.45],0.9076552864135712
IL22,Interleukin-22,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",15950,62,1.01 [0.71-1.44],0.9711306486387692
IL22,Interleukin-22,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",20462,80,1.04 [0.77-1.41],0.7992469956146835
IL22,Interleukin-22,Chapter II Neoplasms,"Haemangioma, any site",20462,77,1.04 [0.76-1.42],0.812972337122523
IL22,Interleukin-22,Chapter II Neoplasms,Lung cancer and mesothelioma,13663,309,1.53 [1.33-1.76],3.450496546861095e-09
IL22,Interleukin-22,Chapter II Neoplasms,Lymphoid leukaemia,15945,57,1.11 [0.77-1.59],0.5782688723173557
IL22,Interleukin-22,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",16057,169,1.17 [0.96-1.44],0.1279478524090044
IL22,Interleukin-22,Chapter II Neoplasms,"Malignant neoplasm of bladder, excluding all cancers (controls excluding all cancers)",16130,242,1.10 [0.93-1.31],0.2724033450434709
IL22,Interleukin-22,Chapter II Neoplasms,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)",15968,80,0.91 [0.67-1.25],0.5771941896999133
IL22,Interleukin-22,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",16004,116,0.98 [0.76-1.26],0.8596353862267786
IL22,Interleukin-22,Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",16015,127,1.27 [1.01-1.58],0.0376664071665529
IL22,Interleukin-22,Chapter II Neoplasms,"Malignant neoplasm of pancreas, excluding all cancers (controls excluding all cancers)",15958,70,1.09 [0.79-1.50],0.6032139726699963
IL22,Interleukin-22,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",17072,1184,0.93 [0.85-1.01],0.0729518469145271
IL22,Interleukin-22,Chapter II Neoplasms,"Malignant neoplasm of rectum, excluding all cancers (controls excluding all cancers)",16017,129,0.99 [0.78-1.27],0.9605695879398094
IL22,Interleukin-22,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",15983,95,1.55 [1.22-1.97],0.0003346793251984
IL22,Interleukin-22,Chapter II Neoplasms,Malignant neoplasms of independent (primary) multiple sites,15996,108,0.97 [0.74-1.28],0.8537044897831916
IL22,Interleukin-22,Chapter II Neoplasms,Melanocytic naevi,20390,147,1.04 [0.83-1.30],0.7608349855641252
IL22,Interleukin-22,Chapter II Neoplasms,Melanocytic naevi of trunk,20466,84,1.04 [0.77-1.40],0.8019782885434888
IL22,Interleukin-22,Chapter II Neoplasms,Melanoma in situ,15917,63,0.93 [0.65-1.33],0.68748843961174
IL22,Interleukin-22,Chapter II Neoplasms,"Non-follicular lymphoma, hilmo, excluding all cancers",15976,88,1.19 [0.90-1.57],0.2300530799627242
IL22,Interleukin-22,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",16032,144,1.06 [0.84-1.33],0.6365422543172146
IL22,Interleukin-22,Chapter II Neoplasms,"Non-small cell lung cancer, excluding all cancers (controls excluding all cancers)",16087,199,1.48 [1.24-1.77],1.077587281706462e-05
IL22,Interleukin-22,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",15978,90,1.13 [0.85-1.50],0.3895095580140049
IL22,Interleukin-22,Chapter II Neoplasms,Other benign neoplasms of skin,20380,125,0.98 [0.77-1.26],0.8987427046558469
IL22,Interleukin-22,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",16910,1022,0.99 [0.90-1.08],0.8015764777267903
IL22,Interleukin-22,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",16972,1084,1.00 [0.92-1.09],0.9205015144467008
IL22,Interleukin-22,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,20259,254,1.26 [1.08-1.47],0.0038737736866435
IL22,Interleukin-22,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,19040,69,1.68 [1.30-2.17],6.844360323298529e-05
IL22,Interleukin-22,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of spleen,20062,57,0.96 [0.66-1.38],0.8089726414913253
IL22,Interleukin-22,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,20047,2318,1.19 [1.13-1.26],1.0443362867582282e-10
