Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",22035,170,0.98 [0.78-1.24],0.8843784255521598
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23036,182,1.13 [0.90-1.40],0.2866261781548357
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22787,1367,0.98 [0.90-1.06],0.5627003007630634
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Candidiasis,23046,364,1.14 [0.98-1.33],0.0975636135192807
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22368,3368,1.02 [0.96-1.07],0.5777522804428306
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),22344,3408,1.00 [0.95-1.06],0.9562759576500331
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,22843,1016,1.00 [0.91-1.10],0.9657151143806944
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,22974,78,0.91 [0.63-1.30],0.5949069952666699
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20873,1082,1.00 [0.91-1.09],0.946006944414582
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,20157,1208,1.01 [0.92-1.10],0.8919855894801053
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,19873,242,1.18 [0.98-1.42],0.0725151321826826
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16227,2212,0.99 [0.93-1.06],0.8153211568922477
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,19804,390,1.12 [0.96-1.30],0.1440228640163783
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,23037,1210,1.01 [0.93-1.11],0.7611210111218436
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Mycoses,23131,449,1.15 [1.00-1.32],0.0484434149020954
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22289,869,0.97 [0.87-1.08],0.5704340693861141
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23058,1193,1.00 [0.91-1.09],0.9579869778598676
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22010,183,1.11 [0.90-1.39],0.3330744283771063
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,23170,52,1.01 [0.66-1.54],0.9613048826241036
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22908,1043,0.98 [0.89-1.07],0.6041778111624814
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,22962,66,1.27 [0.90-1.80],0.1694553550585844
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23111,114,1.24 [0.95-1.61],0.1116455592512355
CHAC2,Glutathione-specific gamma-glutamylcyclotransferase 2,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23093,96,1.33 [1.01-1.75],0.0402212504778096
