Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",22642,178,0.90 [0.66-1.24],0.5236556041016456
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23671,192,1.27 [0.93-1.73],0.13793357044287
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23428,1406,0.96 [0.86-1.08],0.4883447899583673
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Candidiasis,23686,375,0.93 [0.75-1.15],0.4977248414593246
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22997,3466,0.94 [0.87-1.01],0.0926119393698173
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),22957,3486,0.97 [0.90-1.04],0.3480310133273577
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,23468,1044,0.88 [0.78-1.01],0.0669545432244347
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,23605,81,1.55 [0.95-2.52],0.0805287389477963
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,21472,1119,1.00 [0.88-1.14],0.9528054945970396
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,20714,1238,0.92 [0.82-1.04],0.1906779379248593
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,20441,252,0.85 [0.65-1.11],0.2388623168574525
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16644,2266,0.88 [0.81-0.97],0.0072577556954178
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,20364,402,1.04 [0.84-1.29],0.736721395750398
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,23675,1251,0.94 [0.83-1.06],0.3107386334472933
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Mycoses,23777,466,0.89 [0.73-1.08],0.2387460382461692
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22916,894,0.92 [0.80-1.06],0.2703290268382963
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23700,1236,1.01 [0.90-1.14],0.8473895177766402
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22618,194,1.25 [0.91-1.70],0.1663676660368496
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,23816,51,1.03 [0.56-1.88],0.935924640815056
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23542,1078,1.02 [0.89-1.16],0.7862645202903304
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,23597,73,1.19 [0.72-1.96],0.5035094909860267
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23756,124,1.38 [0.93-2.03],0.1096221583159783
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23735,103,1.39 [0.90-2.13],0.134413992629524
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,22507,485,0.98 [0.81-1.19],0.8344587765064866
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,22307,285,1.19 [0.92-1.54],0.1899461040696641
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,22513,89,1.21 [0.77-1.92],0.4081973800047612
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,23797,70,1.46 [0.87-2.44],0.1479120955717031
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23760,143,1.22 [0.84-1.76],0.2900294293148645
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Viral warts,23668,51,1.71 [0.91-3.20],0.0933889128082203
OMD,Osteomodulin,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],23668,51,0.82 [0.45-1.49],0.5140211806736033
OMD,Osteomodulin,Chapter II Neoplasms,Benign lipomatous neoplasm,23499,340,0.84 [0.67-1.06],0.1425026461857838
OMD,Osteomodulin,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,23745,45,0.77 [0.41-1.45],0.424139237886584
OMD,Osteomodulin,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,23711,52,0.80 [0.45-1.44],0.4620405506904312
OMD,Osteomodulin,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,23767,129,0.91 [0.62-1.33],0.6141376647969319
OMD,Osteomodulin,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",23441,1643,0.85 [0.77-0.95],0.0028039100123114
OMD,Osteomodulin,Chapter II Neoplasms,Benign neoplasm of meninges,23816,33,0.66 [0.32-1.35],0.2552780100344012
OMD,Osteomodulin,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,23752,65,1.10 [0.65-1.88],0.7170163634279948
OMD,Osteomodulin,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,23801,78,1.78 [1.08-2.93],0.0231389972634929
OMD,Osteomodulin,Chapter II Neoplasms,Benign neoplasm: Ascending colon,23791,440,0.83 [0.68-1.02],0.0713827350294368
OMD,Osteomodulin,Chapter II Neoplasms,Benign neoplasm: Caecum,23786,340,0.85 [0.68-1.07],0.1760139859438365
OMD,Osteomodulin,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",23686,81,0.69 [0.44-1.09],0.1142729092042472
OMD,Osteomodulin,Chapter II Neoplasms,Benign neoplasm: Descending colon,23783,277,0.72 [0.56-0.92],0.0092244669770098
OMD,Osteomodulin,Chapter II Neoplasms,Benign neoplasm: Rectum,23743,419,0.81 [0.66-1.00],0.0500331472933625
OMD,Osteomodulin,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,23691,733,0.85 [0.73-0.99],0.0414972373877599
OMD,Osteomodulin,Chapter II Neoplasms,Benign neoplasm: Transverse colon,23773,562,1.00 [0.84-1.19],0.9900365920022376
OMD,Osteomodulin,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",18492,70,0.79 [0.48-1.32],0.3758129547349552
OMD,Osteomodulin,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",18493,71,0.76 [0.46-1.27],0.2959710680205987
OMD,Osteomodulin,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",23785,101,1.01 [0.66-1.56],0.9478284319883612
OMD,Osteomodulin,Chapter II Neoplasms,"Haemangioma, any site",23785,99,1.03 [0.67-1.60],0.8794595400922797
OMD,Osteomodulin,Chapter II Neoplasms,Lung cancer and mesothelioma,15844,340,0.59 [0.47-0.73],2.1075741576014456e-06
OMD,Osteomodulin,Chapter II Neoplasms,Lymphoid leukaemia,18487,65,0.66 [0.39-1.11],0.1136287413558096
OMD,Osteomodulin,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",18620,198,1.06 [0.77-1.45],0.7373527300144774
OMD,Osteomodulin,Chapter II Neoplasms,"Malignant neoplasm of bladder, excluding all cancers (controls excluding all cancers)",18710,288,1.09 [0.84-1.41],0.5370139937239901
OMD,Osteomodulin,Chapter II Neoplasms,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)",18517,95,1.96 [1.25-3.09],0.0036667473500976
OMD,Osteomodulin,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",18567,145,0.86 [0.60-1.23],0.4157220548239074
OMD,Osteomodulin,Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",18561,139,1.24 [0.86-1.79],0.2424611348089244
OMD,Osteomodulin,Chapter II Neoplasms,"Malignant neoplasm of pancreas, excluding all cancers (controls excluding all cancers)",18505,83,1.05 [0.65-1.68],0.8519896388252142
OMD,Osteomodulin,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",19824,1402,1.04 [0.93-1.17],0.4883152892223199
OMD,Osteomodulin,Chapter II Neoplasms,"Malignant neoplasm of rectum, excluding all cancers (controls excluding all cancers)",18565,143,0.90 [0.63-1.29],0.561262614174417
OMD,Osteomodulin,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",18528,106,0.91 [0.60-1.37],0.6453620220319094
OMD,Osteomodulin,Chapter II Neoplasms,Malignant neoplasms of independent (primary) multiple sites,18552,130,1.34 [0.90-2.00],0.1455089036391854
OMD,Osteomodulin,Chapter II Neoplasms,Melanocytic naevi,23687,170,1.04 [0.74-1.45],0.8360724166312044
OMD,Osteomodulin,Chapter II Neoplasms,Melanocytic naevi of trunk,23783,95,0.87 [0.56-1.35],0.5398631045326336
OMD,Osteomodulin,Chapter II Neoplasms,Melanoma in situ,18455,74,1.13 [0.67-1.90],0.638210924946798
OMD,Osteomodulin,Chapter II Neoplasms,"Non-follicular lymphoma, hilmo, excluding all cancers",18522,100,0.96 [0.62-1.49],0.8635408450043183
OMD,Osteomodulin,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",18589,167,0.90 [0.65-1.26],0.551235140003397
OMD,Osteomodulin,Chapter II Neoplasms,"Non-small cell lung cancer, excluding all cancers (controls excluding all cancers)",18636,214,0.57 [0.43-0.74],3.406357554954643e-05
OMD,Osteomodulin,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",18524,102,1.16 [0.75-1.80],0.4996315869909845
OMD,Osteomodulin,Chapter II Neoplasms,Other benign neoplasms of skin,23682,140,1.04 [0.72-1.50],0.8339007347321392
OMD,Osteomodulin,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",19630,1208,0.92 [0.81-1.05],0.2202765596992191
OMD,Osteomodulin,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",19708,1286,0.95 [0.84-1.07],0.3680866436894635
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,23539,309,1.03 [0.81-1.32],0.7895678250872616
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,22082,118,1.69 [1.13-2.54],0.0112354432496302
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of spleen,23303,73,1.97 [1.17-3.32],0.0105789085861043
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,23253,2785,0.99 [0.91-1.07],0.7380814845549744
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,22531,60,0.77 [0.45-1.32],0.339411706075597
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,23390,53,1.43 [0.78-2.60],0.2487439551637904
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,23436,1472,0.90 [0.80-1.00],0.0509904126031881
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,23434,1470,0.90 [0.80-1.00],0.0528679577214371
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,22068,104,1.49 [0.97-2.30],0.0683981400376254
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,23577,1106,0.94 [0.83-1.07],0.3746997811961464
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,23442,105,1.60 [1.04-2.46],0.0338718322412181
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other diseases of blood and blood-forming organs,23306,76,1.92 [1.16-3.17],0.0107505284975962
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other disorders of white blood cells,23291,61,0.82 [0.47-1.40],0.4631656365961564
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,23651,314,1.29 [1.01-1.65],0.0416842382847265
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,23718,49,0.96 [0.52-1.76],0.8859258163095252
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",23594,257,1.34 [1.02-1.76],0.0358032916830265
OMD,Osteomodulin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Vitamin B12 deficiency anaemia,22550,79,0.79 [0.49-1.26],0.3216099382778565
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Acidosis,17553,375,0.70 [0.56-0.87],0.0011684715239355
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Acute alcohol intoxication,21773,163,0.55 [0.40-0.74],0.0001265695564663
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Alcohol dependence,21800,190,0.44 [0.33-0.58],8.069164969135159e-09
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,17232,54,0.96 [0.53-1.74],0.9028132767836085
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Bipolar affective disorders,22440,64,1.01 [0.60-1.71],0.9565357267927715
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Deficiency of other B group vitamins,21671,225,0.71 [0.54-0.93],0.01447046122982
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases","Delirium, not induced by alcohol and other psychoactive substances",23312,617,1.00 [0.84-1.19],0.9836823884801036
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in Alzheimer disease,22936,241,1.29 [0.96-1.72],0.0863994692669636
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Dementia in other diseases classified elsewhere,22865,170,0.99 [0.71-1.39],0.9610926192713072
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression,23514,1138,1.00 [0.89-1.14],0.9462939761697472
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,20371,1094,0.96 [0.85-1.10],0.5794871960496948
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of lipoprotein metabolism, unspecified",17253,75,0.90 [0.54-1.47],0.6642614754780529
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of thyroid, unspecified",22944,39,1.00 [0.51-1.96],0.9929998949767582
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of calcium metabolism,17450,272,0.98 [0.75-1.28],0.8780243425763882
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of iron metabolism,17254,76,2.01 [1.19-3.40],0.009391102710953
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,21058,3880,0.76 [0.71-0.81],1.928639600398096e-15
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of magnesium metabolism,17363,185,0.48 [0.36-0.64],7.507254466333175e-07
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of mineral metabolism,17746,568,0.93 [0.77-1.11],0.406531583947476
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,23757,277,1.56 [1.20-2.04],0.0009888850540476
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,23571,91,2.34 [1.46-3.73],0.0003811333085407
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of phosphorus metabolism and phosphatases,17329,151,1.03 [0.72-1.48],0.8518475630697131
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorders of plasma-protein metabolism, not elsewhere classified",17244,66,0.90 [0.53-1.54],0.7098094110886908
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,23640,735,1.30 [1.10-1.52],0.0015927503496015
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Fluid overload,17485,307,0.84 [0.66-1.07],0.1485479662091977
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,17559,381,0.70 [0.56-0.86],0.000880762840389
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases","Hyperlipidaemia, other/unspecified",17906,728,0.65 [0.56-0.76],4.582502369808993e-08
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperosmolality and hypernatraemia,17322,144,1.29 [0.89-1.88],0.1759875675748213
OMD,Osteomodulin,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,23564,84,2.88 [1.76-4.71],2.357121814101636e-05
