Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",22035,170,1.48 [1.08-2.02],0.0142016823997779
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23036,182,1.18 [0.84-1.66],0.342170524438854
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22787,1367,1.45 [1.30-1.63],5.901462022540287e-11
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Candidiasis,23046,364,1.52 [1.24-1.87],5.327076465861574e-05
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22368,3368,1.34 [1.25-1.45],1.7553153678193318e-14
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),22344,3408,1.41 [1.32-1.52],3.4208456954633064e-22
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,22843,1016,1.47 [1.29-1.68],6.3179582705346345e-09
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,22974,78,1.61 [1.05-2.49],0.0300936491251186
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20873,1082,1.53 [1.36-1.72],6.27244592269001e-13
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,20157,1208,1.60 [1.44-1.78],3.167981358986409e-18
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,19873,242,1.77 [1.43-2.17],8.914114678954461e-08
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16227,2212,1.47 [1.34-1.62],2.029333076603034e-16
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,19804,390,1.75 [1.47-2.09],3.59351159600139e-10
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,23037,1210,1.45 [1.29-1.64],1.210546995651174e-09
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Mycoses,23131,449,1.52 [1.26-1.83],1.10731616967543e-05
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22289,869,1.56 [1.37-1.78],3.810157105471083e-11
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23058,1193,1.49 [1.33-1.67],7.1854992972812056e-12
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22010,183,1.19 [0.84-1.69],0.316609032596104
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,23170,52,2.15 [1.43-3.23],0.0002339385062917
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22908,1043,1.50 [1.33-1.69],6.569452431993203e-11
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,22962,66,0.93 [0.50-1.70],0.8030878257602208
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23111,114,1.92 [1.38-2.67],0.0001024184321845
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23093,96,1.76 [1.20-2.60],0.0041014211917316
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,21894,474,1.54 [1.28-1.85],5.733484985703514e-06
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,21694,274,1.51 [1.18-1.93],0.0012103669944264
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,21911,84,1.60 [1.03-2.48],0.0351347359298839
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,23151,66,1.33 [0.77-2.29],0.3061609001637059
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23116,139,1.02 [0.68-1.55],0.9129219016028398
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Viral warts,23028,51,1.02 [0.52-2.01],0.954178213752864
CD28,T-cell-specific surface glycoprotein CD28,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],23025,48,0.74 [0.35-1.56],0.4294190274842574
CD28,T-cell-specific surface glycoprotein CD28,Chapter II Neoplasms,Benign lipomatous neoplasm,22864,334,1.03 [0.79-1.34],0.8210307329070216
CD28,T-cell-specific surface glycoprotein CD28,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,23100,44,0.65 [0.29-1.42],0.2786934080432112
CD28,T-cell-specific surface glycoprotein CD28,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,23067,52,0.83 [0.41-1.68],0.6079465304937135
CD28,T-cell-specific surface glycoprotein CD28,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,23124,127,0.92 [0.59-1.43],0.7202653952029894
