Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",18912,134,1.31 [0.85-2.03],0.2172445803608288
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",19723,150,1.06 [0.68-1.65],0.8068505474593355
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",19517,1129,1.07 [0.91-1.25],0.4330181255519724
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Candidiasis,19734,299,1.03 [0.75-1.41],0.8670476592546696
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19150,2782,0.98 [0.88-1.09],0.6596730877642472
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19137,2809,1.07 [0.97-1.19],0.1723190311048494
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,19560,840,0.87 [0.72-1.06],0.1742896718968315
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,19678,66,1.37 [0.77-2.43],0.279525912040251
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17926,878,1.06 [0.88-1.28],0.5273026124066682
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17288,965,1.08 [0.91-1.29],0.3634076872267677
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,17108,198,0.92 [0.61-1.38],0.6749289210487202
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13878,1815,1.11 [0.98-1.26],0.1128738022355556
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,17051,323,0.93 [0.68-1.28],0.6667426463743157
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,19724,1004,0.90 [0.75-1.08],0.2527341656394846
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Mycoses,19808,373,0.98 [0.73-1.30],0.8738823763845305
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,19096,708,1.08 [0.88-1.32],0.4477411461800094
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19748,970,1.05 [0.88-1.25],0.5804398960004631
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,18871,151,1.01 [0.65-1.59],0.9587580301975256
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,19842,38,0.72 [0.28-1.88],0.5032202487192858
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19621,843,1.08 [0.89-1.30],0.4415904492874307
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,19664,52,0.82 [0.36-1.88],0.6382864802365209
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Other viral diseases,19783,95,1.01 [0.58-1.77],0.9623083524391134
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",19768,80,1.15 [0.64-2.04],0.6442179554928629
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,18781,393,0.98 [0.74-1.29],0.8845950396755409
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,18614,226,1.14 [0.80-1.62],0.4784042866888488
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,18788,68,1.12 [0.59-2.10],0.7295368990465817
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,19823,56,0.80 [0.37-1.75],0.5786373372246079
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,19796,121,1.05 [0.64-1.73],0.8335850065906738
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Viral warts,19720,45,0.72 [0.29-1.74],0.4639073480214289
REST,RE1-silencing transcription factor,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],19719,44,1.23 [0.57-2.63],0.594767021498227
REST,RE1-silencing transcription factor,Chapter II Neoplasms,Benign lipomatous neoplasm,19584,284,0.96 [0.69-1.34],0.8184375038951796
REST,RE1-silencing transcription factor,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,19784,40,1.31 [0.59-2.89],0.5104912579243736
REST,RE1-silencing transcription factor,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,19753,47,0.44 [0.18-1.09],0.0750977676937106
REST,RE1-silencing transcription factor,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,19806,103,1.03 [0.60-1.79],0.9036983736842156
REST,RE1-silencing transcription factor,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",19527,1352,0.92 [0.79-1.08],0.2968738085387647
REST,RE1-silencing transcription factor,Chapter II Neoplasms,Benign neoplasm of meninges,19841,26,1.76 [0.83-3.73],0.1438644790291409
REST,RE1-silencing transcription factor,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,19791,58,1.35 [0.72-2.54],0.3507471241463947
REST,RE1-silencing transcription factor,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,19830,63,0.87 [0.42-1.80],0.7090867575653651
