Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",22452,175,0.99 [0.85-1.16],0.9169459517399132
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",23477,184,1.09 [0.93-1.27],0.2748659085562053
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23235,1399,1.05 [1.00-1.11],0.0627494163173727
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,Candidiasis,23489,370,1.10 [0.99-1.23],0.07763059021165
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22806,3437,1.04 [1.00-1.08],0.0341510671145213
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),22764,3471,1.02 [0.98-1.06],0.3082660509143217
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,23281,1040,1.05 [0.98-1.11],0.1702195591898955
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,23415,79,0.95 [0.75-1.21],0.6787065635341036
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,21276,1107,1.04 [0.97-1.10],0.2448262713810607
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,20536,1229,1.03 [0.97-1.09],0.3316704109071919
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,20253,246,1.11 [0.97-1.26],0.1298007349480372
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16522,2257,1.02 [0.98-1.07],0.2932291847046029
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,20186,402,1.13 [1.02-1.25],0.0223213270347786
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,23479,1238,1.06 [1.00-1.12],0.0657040851471086
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,Mycoses,23577,458,1.07 [0.97-1.18],0.1846707317212438
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22723,887,1.06 [0.99-1.13],0.113026077100766
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23498,1221,1.02 [0.96-1.09],0.4481330861087557
MPI,Mannose-6-phosphate isomerase,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,22427,186,1.07 [0.92-1.25],0.3768361429643613
