Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",19017,131,1.36 [0.90-2.07],0.1490189770037663
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",19844,152,1.11 [0.71-1.75],0.6407530439890867
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",19639,1149,1.16 [0.99-1.37],0.0641927678376931
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Candidiasis,19856,298,1.23 [0.91-1.66],0.1840888387915965
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19272,2829,1.14 [1.02-1.26],0.0160078744364137
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19260,2840,1.14 [1.03-1.27],0.0120479031564749
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,19670,854,1.17 [0.97-1.42],0.0934775856126517
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,19792,65,1.21 [0.64-2.30],0.562265675319116
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,18029,886,1.16 [0.97-1.39],0.1004405130118658
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17384,979,1.28 [1.10-1.49],0.0013601683609856
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,17205,197,1.50 [1.11-2.03],0.0078647978363722
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13972,1851,1.20 [1.06-1.36],0.0046168650533221
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,17148,328,1.37 [1.06-1.77],0.0157045574239891
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,19842,1026,1.15 [0.97-1.37],0.1056792616035032
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Mycoses,19925,367,1.14 [0.85-1.52],0.3922459146961975
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,19217,727,1.19 [0.98-1.45],0.085718549475134
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19863,977,1.16 [0.97-1.38],0.1042676514324794
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,18970,154,1.14 [0.73-1.78],0.5744684604337151
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,19957,41,0.63 [0.20-1.95],0.4218352324352121
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19738,852,1.15 [0.95-1.39],0.1441684052732076
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,19782,55,0.77 [0.31-1.93],0.5838763110576433
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Other viral diseases,19901,94,1.76 [1.23-2.51],0.0017918983908361
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",19888,81,1.82 [1.26-2.63],0.001439395107358
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,18883,393,1.30 [1.01-1.68],0.0437287193905184
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,18723,233,1.20 [0.84-1.70],0.3191605341710257
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,18886,70,1.32 [0.74-2.36],0.3418864397351071
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,19939,57,1.78 [1.11-2.86],0.0160507475974745
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,19909,125,1.09 [0.65-1.82],0.7497802175988244
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Viral warts,19831,47,1.14 [0.50-2.56],0.7583050502604468
CEMIP2,Cell surface hyaluronidase,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],19830,46,1.08 [0.46-2.57],0.8540999533295701
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Benign lipomatous neoplasm,19697,293,0.73 [0.48-1.10],0.1291092001323058
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,19897,42,0.82 [0.29-2.35],0.7138244669237923
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,19867,48,0.38 [0.12-1.14],0.0850567675173227
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,19918,108,0.86 [0.46-1.62],0.6485530448909542
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",19644,1388,1.28 [1.12-1.47],0.0002614827969888
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Benign neoplasm of meninges,19956,25,0.84 [0.23-3.11],0.793488686648976
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,19905,55,1.15 [0.54-2.45],0.7256530357420091
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,19945,66,0.94 [0.43-2.05],0.8775032770431203
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Benign neoplasm: Ascending colon,19936,386,1.49 [1.20-1.84],0.0002721018117017
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Benign neoplasm: Caecum,19937,291,1.49 [1.16-1.90],0.0015468389751312
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",19847,66,1.37 [0.79-2.39],0.2678895615670676
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Benign neoplasm: Descending colon,19933,244,1.51 [1.15-1.98],0.002904477175582
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Benign neoplasm: Rectum,19897,352,1.17 [0.88-1.57],0.2760571113061466
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,19852,629,1.23 [1.00-1.52],0.0493565812044209
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Benign neoplasm: Transverse colon,19922,462,1.43 [1.16-1.75],0.0008081495077721
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",15528,61,1.58 [0.86-2.90],0.1409133768655897
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",15525,58,0.72 [0.29-1.81],0.4825158339776122
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",19929,79,0.60 [0.26-1.36],0.2202260906101766
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Haemangioma, any site",19929,76,0.58 [0.25-1.34],0.2006429606999839
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Lung cancer and mesothelioma,13316,298,1.15 [0.79-1.67],0.4755380350305479
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Lymphoid leukaemia,15522,55,1.90 [1.15-3.15],0.0128099076956562
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",15627,160,1.31 [0.84-2.03],0.2299404322321659
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Malignant neoplasm of bladder, excluding all cancers (controls excluding all cancers)",15703,236,1.16 [0.78-1.73],0.458283316062522
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)",15546,79,1.82 [1.11-3.00],0.017743526575038
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",15578,111,0.67 [0.34-1.32],0.2509512410001785
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",15594,127,1.40 [0.86-2.30],0.1759421152319282
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Malignant neoplasm of pancreas, excluding all cancers (controls excluding all cancers)",15535,68,1.61 [0.93-2.78],0.0917462007452085
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",16617,1150,0.98 [0.82-1.19],0.8751640879017522
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Malignant neoplasm of rectum, excluding all cancers (controls excluding all cancers)",15590,123,1.61 [1.05-2.46],0.027956002054666
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",15563,96,1.42 [0.81-2.48],0.2204003412459417
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Malignant neoplasms of independent (primary) multiple sites,15570,103,0.98 [0.51-1.85],0.9407134667255056
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Melanocytic naevi,19855,145,0.82 [0.47-1.44],0.485535633037917
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Melanocytic naevi of trunk,19931,85,0.81 [0.39-1.68],0.5664521905898141
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Melanoma in situ,15491,59,1.06 [0.47-2.37],0.8897134717443708
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Non-follicular lymphoma, hilmo, excluding all cancers",15550,83,0.95 [0.46-1.94],0.8872088525072805
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",15604,137,1.17 [0.70-1.95],0.5435743984572171
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Non-small cell lung cancer, excluding all cancers (controls excluding all cancers)",15660,193,1.16 [0.74-1.82],0.5185302228883262
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",15553,86,1.64 [0.99-2.72],0.053952642359816
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,Other benign neoplasms of skin,19852,122,1.03 [0.60-1.77],0.9200266563934116
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",16471,1004,1.17 [0.97-1.40],0.1002628884911868
CEMIP2,Cell surface hyaluronidase,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",16528,1061,1.17 [0.98-1.40],0.0864962594984029
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,19728,247,0.96 [0.64-1.42],0.8206771121908495
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,18548,65,1.20 [0.66-2.20],0.5502388867495658
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of spleen,19538,57,0.60 [0.23-1.56],0.2962819668822336
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,19524,2266,1.08 [0.95-1.22],0.2279803266343344
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Folate deficiency anaemia,18941,51,0.74 [0.28-1.94],0.5354286823938879
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,19600,41,0.80 [0.28-2.31],0.6837513784243965
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,19675,1192,1.02 [0.86-1.21],0.7972617866824131
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,19673,1190,1.02 [0.86-1.21],0.8227825447189788
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,18560,77,1.26 [0.72-2.20],0.4225205296283959
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,19773,883,1.10 [0.91-1.33],0.3334158464953638
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other coagulation defects,19653,94,1.22 [0.70-2.12],0.4879655352239405
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other diseases of blood and blood-forming organs,19542,61,0.94 [0.41-2.14],0.87820359719488
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other disorders of white blood cells,19535,54,1.03 [0.46-2.33],0.9430949852074504
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,19815,256,1.34 [0.99-1.80],0.054751557789169
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,19880,38,1.33 [0.57-3.08],0.5050805575700814
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",19769,210,1.39 [1.02-1.90],0.0393560709235053
CEMIP2,Cell surface hyaluronidase,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Vitamin B12 deficiency anaemia,18950,60,0.93 [0.42-2.06],0.8621901918258812
