Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADA2,Adenosine deaminase 2,21406,91,3.56 [2.59-4.91],7.31004539225864e-15
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AREG,Amphiregulin,21405,88,4.26 [3.33-5.45],1.0607724512221472e-30
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BPIFB1,BPI fold-containing family B member 1,21449,91,3.15 [2.36-4.22],8.247990011406967e-15
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CAPG,Macrophage-capping protein,21324,89,2.22 [1.73-2.84],2.401055112540698e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL18,C-C motif chemokine 18,21227,91,1.81 [1.57-2.08],1.37170538304306e-16
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL7,C-C motif chemokine 7,21455,88,1.98 [1.66-2.37],6.322986891903918e-14
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD300E,CMRF35-like molecule 2,21614,90,3.03 [2.18-4.20],3.112249363672112e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD80,T-lymphocyte activation antigen CD80,18687,87,5.74 [3.81-8.64],5.930947614699799e-17
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD83,CD83 antigen,21455,88,3.62 [2.40-5.46],8.388765069263177e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CDCP1,CUB domain-containing protein 1,21315,88,3.04 [2.37-3.90],2.4029049077774413e-18
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,18702,87,5.77 [4.21-7.91],1.1483429042467812e-27
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CHGA,Chromogranin-A,18702,87,1.61 [1.38-1.86],5.508846717864145e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CLEC6A,C-type lectin domain family 6 member A,21049,86,2.67 [1.98-3.59],1.3001608001641301e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,COL24A1,Collagen alpha-1(XXIV) chain,18603,87,3.77 [2.55-5.58],3.540747696648932e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,COL6A3,Collagen alpha-3(VI) chain,21770,92,3.14 [2.19-4.50],4.285471591278503e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CXCL13,C-X-C motif chemokine 13,21672,92,1.81 [1.61-2.03],1.1591735695393153e-23
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CXCL17,C-X-C motif chemokine 17,21718,90,2.94 [2.14-4.04],3.104983958812504e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CXCL9,C-X-C motif chemokine 9,21603,91,2.03 [1.68-2.46],4.086725568996184e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,EDA2R,Tumor necrosis factor receptor superfamily member 27,21687,90,3.57 [2.64-4.82],1.1843093365271606e-16
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,FGL1,Fibrinogen-like protein 1,18696,87,2.47 [1.89-3.22],3.1964618862488716e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,FOLR1,Folate receptor alpha,21501,89,6.20 [4.00-9.59],2.6892580351606993e-16
