Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACTA2,"Actin, aortic smooth muscle",22125,86,2.24 [1.77-2.82],1.0383075421642727e-11
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ACVRL1,Serine/threonine-protein kinase receptor R3,22315,85,9.65 [6.17-15.08],2.3957663230487037e-23
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19077,64,4.17 [2.81-6.17],1.0022565136289321e-12
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,22438,89,3.35 [2.30-4.90],3.8637865513370627e-10
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,AGER,Advanced glycosylation end product-specific receptor,22501,93,3.74 [2.62-5.33],3.027609829412572e-13
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,AGRN,Agrin,22641,93,6.54 [4.85-8.81],7.433712686993972e-35
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ANGPT2,Angiopoietin-2,22732,92,3.26 [2.25-4.71],3.272809752036272e-10
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ANGPTL4,Angiopoietin-related protein 4,22601,93,3.98 [2.71-5.84],1.865467374135761e-12
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,AREG,Amphiregulin,22438,89,2.66 [2.00-3.53],1.704304425477584e-11
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ART3,Ecto-ADP-ribosyltransferase 3,22667,91,4.23 [2.85-6.30],1.0457133740950789e-12
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ASGR1,Asialoglycoprotein receptor 1,22350,85,5.88 [3.75-9.22],1.108245890261722e-14
Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,ASGR2,Asialoglycoprotein receptor 2,19671,68,7.65 [4.26-13.75],1.0278088409630378e-11
