Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,A1BG,Alpha-1B-glycoprotein,18234,98,1.73 [0.54-5.55],0.3560631212092647
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,AAMDC,Mth938 domain-containing protein,17755,93,0.61 [0.42-0.91],0.013880584677008
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,AARSD1,Alanyl-tRNA editing protein Aarsd1,20693,115,1.11 [0.82-1.49],0.494822731757968
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ABCA2,ATP-binding cassette sub-family A member 2,17585,95,1.80 [1.13-2.86],0.0133913157774978
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ABHD14B,Protein ABHD14B,20564,116,0.87 [0.65-1.17],0.3658887703916994
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ABL1,Tyrosine-protein kinase ABL1,20693,115,0.93 [0.72-1.20],0.5644040584678751
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ABO,Histo-blood group ABO system transferase,18209,98,1.07 [0.94-1.22],0.3167034312072653
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ABRAXAS2,BRISC complex subunit Abraxas 2,17585,95,1.05 [0.78-1.43],0.7304948657330634
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20333,111,1.07 [0.87-1.32],0.4969398301577834
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",17873,96,1.06 [0.82-1.37],0.6707594073253698
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18212,97,0.95 [0.76-1.18],0.6219756885866772
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACAN,Aggrecan core protein,20593,115,0.83 [0.45-1.52],0.5401251757838221
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACE,Angiotensin-converting enzyme,18209,98,0.87 [0.43-1.77],0.7065600059555037
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACE2,Angiotensin-converting enzyme 2,20418,112,1.46 [1.11-1.92],0.0074142853050775
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACHE,Acetylcholinesterase,17822,93,1.47 [0.84-2.59],0.177365187451352
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACOT13,Acyl-coenzyme A thioesterase 13,18117,99,0.96 [0.81-1.14],0.6215920233814225
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,20803,116,0.89 [0.64-1.24],0.4916422333017369
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACP1,Low molecular weight phosphotyrosine protein phosphatase,17670,95,0.57 [0.35-0.94],0.0260371504798278
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACP5,Tartrate-resistant acid phosphatase type 5,20924,115,1.69 [1.07-2.65],0.0230285747486029
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACP6,Lysophosphatidic acid phosphatase type 6,20935,114,0.90 [0.71-1.13],0.3654093631129195
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACRBP,Acrosin-binding protein,18118,99,0.74 [0.44-1.25],0.2601969672654834
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACRV1,Acrosomal protein SP-10,17670,95,1.18 [0.95-1.45],0.1290938293642522
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACSL1,Long-chain-fatty-acid--CoA ligase 1,17585,95,1.23 [0.77-1.96],0.3923386329353838
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified aplastic anaemias,ACTA2,"Actin, aortic smooth muscle",20418,112,1.60 [1.21-2.12],0.0008737889885259
