Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",A1BG,Alpha-1B-glycoprotein,16906,128,1.66 [0.60-4.57],0.3272739711577633
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",AAMDC,Mth938 domain-containing protein,16470,124,1.09 [0.79-1.51],0.5891943831741742
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",AARSD1,Alanyl-tRNA editing protein Aarsd1,19297,147,0.88 [0.67-1.14],0.3229174084404644
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ABCA2,ATP-binding cassette sub-family A member 2,16300,121,0.83 [0.50-1.37],0.4594303658828186
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ABHD14B,Protein ABHD14B,19147,148,1.10 [0.85-1.42],0.4528147954685847
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ABL1,Tyrosine-protein kinase ABL1,19297,147,1.00 [0.80-1.25],0.9862191364193136
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ABO,Histo-blood group ABO system transferase,16894,130,0.98 [0.87-1.10],0.7113221050351606
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ABRAXAS2,BRISC complex subunit Abraxas 2,16300,121,0.97 [0.74-1.27],0.8127930654258385
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",18932,149,0.96 [0.80-1.15],0.643379187782982
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",16591,125,1.00 [0.78-1.27],0.9707383706823196
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",16895,128,0.96 [0.80-1.17],0.7111864682761929
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACAN,Aggrecan core protein,19190,146,0.78 [0.46-1.32],0.3508433454610528
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACE,Angiotensin-converting enzyme,16894,130,0.93 [0.50-1.72],0.8107535103055217
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACE2,Angiotensin-converting enzyme 2,19011,146,1.24 [0.96-1.60],0.0926623430619063
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACHE,Acetylcholinesterase,16536,125,0.48 [0.27-0.83],0.0088142579023405
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACOT13,Acyl-coenzyme A thioesterase 13,16803,128,1.06 [0.91-1.23],0.4435302643473047
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,19384,150,1.04 [0.79-1.38],0.7690924196747199
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACP1,Low molecular weight phosphotyrosine protein phosphatase,16384,124,0.73 [0.49-1.10],0.1316811019104945
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACP5,Tartrate-resistant acid phosphatase type 5,19491,150,0.85 [0.53-1.35],0.4883770520018464
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACP6,Lysophosphatidic acid phosphatase type 6,19508,150,1.02 [0.83-1.27],0.8247920839506375
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACRBP,Acrosin-binding protein,16806,128,1.30 [0.89-1.91],0.1754817943144343
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACRV1,Acrosomal protein SP-10,16384,124,0.99 [0.78-1.26],0.9411588448318656
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACSL1,Long-chain-fatty-acid--CoA ligase 1,16300,121,1.19 [0.79-1.80],0.3960917585033724
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACTA2,"Actin, aortic smooth muscle",19011,146,1.31 [0.98-1.75],0.0677175140767109
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACTN2,Alpha-actinin-2,16300,121,0.97 [0.71-1.33],0.8602031885045514
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACTN4,Alpha-actinin-4,19017,148,1.07 [0.70-1.65],0.7493211436273439
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACVRL1,Serine/threonine-protein kinase receptor R3,19174,149,1.33 [0.76-2.32],0.3164587480631141
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACY1,Aminoacylase-1,19384,150,0.79 [0.62-1.01],0.063074827300401
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,16300,121,0.79 [0.56-1.10],0.1550960088189067
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ACYP1,Acylphosphatase-1,16472,124,1.07 [0.82-1.39],0.618338197271509
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ADA,Adenosine deaminase,19572,151,0.97 [0.64-1.46],0.875823728074479
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ADA2,Adenosine deaminase 2,19301,146,1.24 [0.89-1.73],0.2010531839806061
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,16384,124,1.20 [0.71-2.03],0.4893790052402703
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,19011,146,1.23 [0.76-1.98],0.4004281372797811
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,19204,149,0.82 [0.55-1.23],0.3434678916185135
Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Soft tissue disorders related to use, overuse and pressure",ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,19572,151,0.71 [0.49-1.02],0.0639407750498626
