Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Crohn's disease NAS,A1BG,Alpha-1B-glycoprotein,18653,63,6.66 [1.61-27.50],0.0088355547838634
Chapter XI Diseases of the digestive system,Crohn's disease NAS,AAMDC,Mth938 domain-containing protein,18151,63,1.25 [0.80-1.96],0.3250311826023746
Chapter XI Diseases of the digestive system,Crohn's disease NAS,AARSD1,Alanyl-tRNA editing protein Aarsd1,21304,80,1.36 [0.97-1.91],0.0760041549122608
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ABCA2,ATP-binding cassette sub-family A member 2,17985,61,1.20 [0.62-2.34],0.5926187497230784
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ABHD14B,Protein ABHD14B,21151,80,1.73 [1.25-2.39],0.000848229357622
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ABL1,Tyrosine-protein kinase ABL1,21304,80,1.29 [0.97-1.70],0.0764320764880979
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ABO,Histo-blood group ABO system transferase,18636,64,0.97 [0.82-1.14],0.6919537569013089
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ABRAXAS2,BRISC complex subunit Abraxas 2,17985,61,1.52 [1.07-2.17],0.0204585174668297
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",20929,79,1.18 [0.93-1.49],0.168033151514119
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",18292,64,1.20 [0.92-1.56],0.1821535540592152
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",18620,64,1.02 [0.78-1.33],0.9036649046559544
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACAN,Aggrecan core protein,21195,81,1.19 [0.58-2.43],0.6357062997971303
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACE,Angiotensin-converting enzyme,18636,64,1.17 [0.49-2.82],0.726661828866457
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACE2,Angiotensin-converting enzyme 2,21005,79,1.40 [1.00-1.95],0.0512692621312746
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACHE,Acetylcholinesterase,18219,63,1.65 [0.86-3.15],0.1297433160157859
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACOT13,Acyl-coenzyme A thioesterase 13,18531,62,1.14 [0.92-1.41],0.2409522475032272
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,21409,81,1.24 [0.87-1.75],0.2313508019396263
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACP1,Low molecular weight phosphotyrosine protein phosphatase,18070,57,1.39 [0.87-2.22],0.1705073024302249
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACP5,Tartrate-resistant acid phosphatase type 5,21529,82,2.06 [1.22-3.49],0.0070600020810457
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACP6,Lysophosphatidic acid phosphatase type 6,21533,81,1.58 [1.13-2.22],0.0082568697870303
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACRBP,Acrosin-binding protein,18542,63,1.18 [0.68-2.05],0.5596779812989033
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACRV1,Acrosomal protein SP-10,18070,57,1.02 [0.75-1.38],0.9190063507766764
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACSL1,Long-chain-fatty-acid--CoA ligase 1,17985,61,0.67 [0.43-1.04],0.0748602080667346
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACTA2,"Actin, aortic smooth muscle",21005,79,1.36 [0.92-1.99],0.1189421919197987
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACTN2,Alpha-actinin-2,17985,61,1.25 [0.85-1.84],0.2648997799307718
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACTN4,Alpha-actinin-4,21017,80,0.84 [0.43-1.67],0.6217534882831107
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACVRL1,Serine/threonine-protein kinase receptor R3,21178,81,2.79 [1.45-5.38],0.0021127989458025
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACY1,Aminoacylase-1,21409,81,1.21 [0.89-1.66],0.2255919633075832
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,17985,61,0.93 [0.59-1.46],0.7583833241451937
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ACYP1,Acylphosphatase-1,18156,63,1.66 [1.18-2.33],0.0035841268257349
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADA,Adenosine deaminase,21616,81,1.83 [1.15-2.90],0.0108337052489296
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADA2,Adenosine deaminase 2,21300,82,2.15 [1.44-3.21],0.0001886465016189
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18070,57,1.34 [0.64-2.81],0.4418541231479419
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,21005,79,1.18 [0.62-2.25],0.6239662849909461
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,21208,81,1.90 [1.10-3.25],0.0202893234928751
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,21616,81,1.75 [0.95-3.19],0.0706140104549018
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,21536,82,2.33 [1.31-4.14],0.0041914695060835
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18531,62,1.60 [0.74-3.47],0.2289320730798937
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,18070,57,1.48 [0.76-2.88],0.2438313200446927
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,21679,82,0.65 [0.29-1.45],0.2920658390172154
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,21304,80,0.96 [0.61-1.51],0.8589123512926006
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,21005,79,0.93 [0.47-1.84],0.8447176924922785
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAMTS4,A disintegrin and metalloproteinase with thrombospondin motifs 4,18070,57,1.50 [0.75-2.98],0.2502682990007446
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,21487,80,0.79 [0.51-1.23],0.3013076301583749
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAMTSL2,ADAMTS-like protein 2,18632,65,2.74 [1.54-4.87],0.000602757587525
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAMTSL4,ADAMTS-like protein 4,18151,63,0.61 [0.22-1.73],0.3517421255027476
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADAMTSL5,ADAMTS-like protein 5,18620,64,0.73 [0.40-1.35],0.3153201740627072
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADCYAP1R1,Pituitary adenylate cyclase-activating polypeptide type I receptor,20929,79,0.65 [0.30-1.42],0.2786808622423743
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADD1,Alpha-adducin,18219,63,1.51 [1.08-2.11],0.0167200094593108
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADGRB3,Adhesion G protein-coupled receptor B3,21178,81,2.04 [1.16-3.58],0.012788828623681
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADGRD1,Adhesion G-protein coupled receptor D1,18219,63,0.85 [0.45-1.62],0.6240551946919031
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADGRE1,Adhesion G protein-coupled receptor E1,18531,62,1.88 [1.29-2.75],0.0010164782263571
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADGRE2,Adhesion G protein-coupled receptor E2,21492,82,2.30 [1.19-4.44],0.0133762298882919
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADGRE5,Adhesion G protein-coupled receptor E5,21591,82,1.73 [0.98-3.06],0.0573554354914017
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADGRF5,Adhesion G protein-coupled receptor F5,18620,64,2.52 [1.12-5.69],0.0260922327196614
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADGRG1,Adhesion G-protein coupled receptor G1,21304,80,1.36 [1.12-1.67],0.0025444255931812
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADGRG2,Adhesion G-protein coupled receptor G2,21409,81,0.58 [0.38-0.88],0.0105222926782923
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADGRV1,Adhesion G-protein coupled receptor V1,18009,59,1.30 [1.00-1.69],0.0472274973975242
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADH1B,All-trans-retinol dehydrogenase,18219,63,1.19 [0.87-1.62],0.2749884533370065
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,21005,79,1.14 [0.89-1.45],0.2912765534575585
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADIPOQ,Adiponectin,18653,63,0.70 [0.50-0.99],0.0460288330548865
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADM,Pro-adrenomedullin,21572,81,2.84 [1.32-6.08],0.0073742082560502
Chapter XI Diseases of the digestive system,Crohn's disease NAS,ADRA2A,Alpha-2A adrenergic receptor,17985,61,1.09 [0.78-1.51],0.6160777190281603
Chapter XI Diseases of the digestive system,Crohn's disease NAS,AFAP1,Actin filament-associated protein 1,18219,63,1.08 [0.81-1.44],0.5833246770561598
Chapter XI Diseases of the digestive system,Crohn's disease NAS,AFM,Afamin,18653,63,1.65 [0.49-5.57],0.4206465191835473
Chapter XI Diseases of the digestive system,Crohn's disease NAS,AFP,Alpha-fetoprotein,21141,81,0.97 [0.72-1.31],0.8658280691175071
Chapter XI Diseases of the digestive system,Crohn's disease NAS,AGBL2,Cytosolic carboxypeptidase 2,18009,59,1.04 [0.79-1.39],0.7656889747218637
