Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,A1BG,Alpha-1B-glycoprotein,19076,51,5.63 [1.16-27.30],0.0317759020904747
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,AAMDC,Mth938 domain-containing protein,18568,49,0.82 [0.49-1.39],0.4702026027484063
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,AARSD1,Alanyl-tRNA editing protein Aarsd1,21744,63,0.74 [0.49-1.11],0.143966955694164
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ABCA2,ATP-binding cassette sub-family A member 2,18411,50,1.63 [0.84-3.16],0.1450458114423038
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ABHD14B,Protein ABHD14B,21594,60,0.90 [0.60-1.35],0.6178579529075487
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ABL1,Tyrosine-protein kinase ABL1,21744,63,0.93 [0.66-1.30],0.6629026817853636
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ABO,Histo-blood group ABO system transferase,19060,51,0.96 [0.80-1.15],0.6624342735740316
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ABRAXAS2,BRISC complex subunit Abraxas 2,18411,50,0.94 [0.62-1.42],0.7542184069153463
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21361,62,1.06 [0.81-1.40],0.6716943606853076
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",18691,49,1.12 [0.80-1.56],0.5136451320263973
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19048,51,0.87 [0.64-1.18],0.3646095182590015
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACAN,Aggrecan core protein,21628,63,1.57 [0.70-3.52],0.2764583238182969
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACE,Angiotensin-converting enzyme,19060,51,1.24 [0.47-3.32],0.6622549668228038
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACE2,Angiotensin-converting enzyme 2,21442,58,1.37 [0.92-2.05],0.1163777214960912
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACHE,Acetylcholinesterase,18642,50,1.55 [0.73-3.29],0.255957950115502
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACOT13,Acyl-coenzyme A thioesterase 13,18951,50,0.95 [0.75-1.20],0.6533381274725407
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,21845,63,0.99 [0.63-1.55],0.9712882041992098
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACP1,Low molecular weight phosphotyrosine protein phosphatase,18501,51,1.06 [0.59-1.91],0.8417452461541243
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACP5,Tartrate-resistant acid phosphatase type 5,21967,64,0.85 [0.42-1.74],0.6555948562488075
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACP6,Lysophosphatidic acid phosphatase type 6,21988,63,0.96 [0.70-1.32],0.7892564433815739
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACRBP,Acrosin-binding protein,18956,51,0.95 [0.47-1.90],0.8780243747392268
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACRV1,Acrosomal protein SP-10,18501,51,0.90 [0.61-1.34],0.615965134169764
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACSL1,Long-chain-fatty-acid--CoA ligase 1,18411,50,1.07 [0.54-2.12],0.8458734860538757
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACTA2,"Actin, aortic smooth muscle",21442,58,1.42 [0.93-2.17],0.1011111916603702
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACTN2,Alpha-actinin-2,18411,50,1.04 [0.65-1.66],0.8694510745365878
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACTN4,Alpha-actinin-4,21422,61,1.66 [1.07-2.56],0.0235489925766196
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACVRL1,Serine/threonine-protein kinase receptor R3,21619,61,1.28 [0.53-3.09],0.5899008455340877
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACY1,Aminoacylase-1,21845,63,0.96 [0.66-1.40],0.8305249288894205
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,18411,50,1.15 [0.71-1.86],0.5726211822179492
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ACYP1,Acylphosphatase-1,18574,50,0.82 [0.54-1.24],0.3418845145308444
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ADA,Adenosine deaminase,22064,63,0.94 [0.49-1.78],0.8458436260348436
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ADA2,Adenosine deaminase 2,21736,63,1.26 [0.76-2.09],0.377400535029837
Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18501,51,1.97 [0.99-3.93],0.0551011274253662
