Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,A1BG,Alpha-1B-glycoprotein,19535,473,1.29 [0.76-2.18],0.3452654605400392
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,AAMDC,Mth938 domain-containing protein,19013,461,0.95 [0.80-1.13],0.5860318999283867
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,AARSD1,Alanyl-tRNA editing protein Aarsd1,22301,527,1.21 [1.06-1.39],0.0048421232306322
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ABCA2,ATP-binding cassette sub-family A member 2,18832,448,1.35 [1.07-1.72],0.0120759541344658
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ABHD14B,Protein ABHD14B,22138,519,1.03 [0.89-1.18],0.7197673127350827
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ABL1,Tyrosine-protein kinase ABL1,22301,527,1.22 [1.09-1.36],0.0005133523588381
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ABO,Histo-blood group ABO system transferase,19516,474,0.96 [0.90-1.02],0.1693970280900756
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ABRAXAS2,BRISC complex subunit Abraxas 2,18832,448,1.02 [0.89-1.17],0.7739564048487704
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21903,514,1.13 [1.03-1.24],0.007752993848933
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19155,467,1.07 [0.95-1.20],0.2641946165348777
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19503,468,1.00 [0.90-1.10],0.9523656933242542
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACAN,Aggrecan core protein,22183,532,0.78 [0.59-1.03],0.0796345430889373
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACE,Angiotensin-converting enzyme,19516,474,1.12 [0.81-1.54],0.4928774498957031
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACE2,Angiotensin-converting enzyme 2,21973,520,1.51 [1.34-1.70],9.413815330349412e-12
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACHE,Acetylcholinesterase,19091,461,1.45 [1.13-1.87],0.003590952613638
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACOT13,Acyl-coenzyme A thioesterase 13,19409,468,1.05 [0.97-1.13],0.2643792583906821
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,22404,536,0.91 [0.78-1.06],0.2245978737453668
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACP1,Low molecular weight phosphotyrosine protein phosphatase,18924,457,0.86 [0.70-1.06],0.1593047595503537
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACP5,Tartrate-resistant acid phosphatase type 5,22529,536,0.68 [0.54-0.86],0.00156303921901
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACP6,Lysophosphatidic acid phosphatase type 6,22545,534,1.14 [1.01-1.29],0.0281553174437526
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACRBP,Acrosin-binding protein,19412,467,0.98 [0.78-1.23],0.8826744581258902
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACRV1,Acrosomal protein SP-10,18924,457,1.11 [1.00-1.23],0.0448392908656037
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACSL1,Long-chain-fatty-acid--CoA ligase 1,18832,448,0.89 [0.68-1.17],0.4029918138105468
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACTA2,"Actin, aortic smooth muscle",21973,520,1.91 [1.72-2.12],3.3900786655924745e-33
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACTN2,Alpha-actinin-2,18832,448,1.22 [1.06-1.40],0.0066992338372426
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACTN4,Alpha-actinin-4,21976,527,1.18 [0.95-1.46],0.1253019452522307
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACVRL1,Serine/threonine-protein kinase receptor R3,22164,522,4.56 [3.68-5.64],2.0870814390446992e-44
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACY1,Aminoacylase-1,22404,536,0.99 [0.88-1.12],0.8683804332245098
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,18832,448,1.22 [1.05-1.43],0.0116039336087034
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ACYP1,Acylphosphatase-1,19021,460,1.13 [0.98-1.29],0.0845046186689422
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ADA,Adenosine deaminase,22624,534,1.35 [1.11-1.65],0.0032304177182758
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ADA2,Adenosine deaminase 2,22302,528,2.17 [1.86-2.52],1.3265006747464137e-23
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18924,457,2.92 [2.41-3.54],5.3400286198204235e-28
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,21973,520,1.66 [1.29-2.12],6.893539648361615e-05
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,22199,522,0.98 [0.80-1.22],0.8847927101671733
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,22624,534,1.14 [0.91-1.42],0.2490085710892824
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,22542,532,2.04 [1.60-2.60],6.5782707057356775e-09
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19409,468,2.22 [1.73-2.86],4.319211584041021e-10
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,18924,457,1.79 [1.45-2.22],9.460740790356573e-08
Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,ADAMTS13,A disintegrin and metalloproteinase with thrombospondin motifs 13,22685,540,0.71 [0.52-0.97],0.0327439274961494
