Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CD300A,CMRF35-like molecule 8,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",23742,872,2.78 [2.26-3.42],2.3601577212460613e-22
CD300A,CMRF35-like molecule 8,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,23291,2374,1.95 [1.71-2.23],1.6506059342795912e-23
CD300A,CMRF35-like molecule 8,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),23515,1797,2.25 [1.94-2.60],2.7316092171735124e-27
CD300A,CMRF35-like molecule 8,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,23802,863,2.09 [1.69-2.59],1.4863641449836526e-11
CD300A,CMRF35-like molecule 8,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,22874,556,2.78 [2.15-3.59],6.437475695376247e-15
CD300A,CMRF35-like molecule 8,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,22102,528,4.24 [3.33-5.39],5.204319360172512e-32
CD300A,CMRF35-like molecule 8,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,17806,1046,2.46 [2.03-2.99],3.9827256017445653e-20
CD300A,CMRF35-like molecule 8,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,22122,249,5.84 [4.22-8.08],1.7018219805159827e-26
CD300A,CMRF35-like molecule 8,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,23942,1003,1.98 [1.62-2.42],1.767778385569316e-11
CD300A,CMRF35-like molecule 8,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,23399,529,3.25 [2.51-4.20],3.391094165149363e-19
CD300A,CMRF35-like molecule 8,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23980,610,2.57 [2.01-3.28],3.716813374357406e-14
CD300A,CMRF35-like molecule 8,Chapter I Certain infectious and parasitic diseases,Other septicaemia,23907,537,2.73 [2.11-3.54],2.93162753495365e-14
CD300A,CMRF35-like molecule 8,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,23373,1937,1.95 [1.69-2.26],1.9629163023882666e-19
