Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
COCH,Cochlin,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,23402,562,1.65 [1.41-1.93],4.0338477184096894e-10
COCH,Cochlin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,23085,2137,1.35 [1.24-1.47],4.126337569066616e-12
COCH,Cochlin,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,24003,3055,1.30 [1.21-1.40],2.32023081259222e-13
COCH,Cochlin,Chapter IX Diseases of the circulatory system,Hypertension,23390,4409,1.22 [1.15-1.30],7.309334715317266e-11
COCH,Cochlin,Chapter IX Diseases of the circulatory system,"Hypertension, essential",23399,4418,1.23 [1.16-1.30],3.366159848412504e-11
COCH,Cochlin,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,19022,41,6.95 [4.72-10.23],7.872178815133647e-23
COCH,Cochlin,Chapter XIV Diseases of the genitourinary system,Acute renal failure,24158,756,1.58 [1.38-1.81],3.060686209786014e-11
COCH,Cochlin,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,23971,569,2.16 [1.87-2.49],4.115123472032489e-26
COCH,Cochlin,Chapter XIV Diseases of the genitourinary system,Dialysis,23445,43,4.93 [3.48-6.97],2.223961623902473e-19
COCH,Cochlin,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,24463,1340,1.61 [1.45-1.78],8.245082976365615e-20
