Pro_code,ImportanceScore
A1BG,0.0457575757575757
ACY1,0.0499292929292929
ACP6,0.0506565656565656
ACTN4,0.0428989898989899
ACOX1,0.0448989898989899
ACP5,0.0352929292929293
ACTA2,0.0458181818181818
ACVRL1,0.0373131313131313
ACY3,0.0333232323232323
ACRV1,0.037070707070707
ACE2,0.044020202020202
ACAN,0.032
ACAA1,0.0371616161616161
ACSL1,0.0361515151515151
ABRAXAS2,0.0249292929292929
ABL1,0.032060606060606
AAMDC,0.0263838383838384
ABO,0.0368787878787878
ACHE,0.034030303030303
ABHD14B,0.0321717171717171
ACP1,0.0265050505050505
ACRBP,0.03
ACADM,0.0296060606060606
AARSD1,0.0228080808080808
ACE,0.022020202020202
ACTN2,0.0282424242424242
ABCA2,0.0239595959595959
ACYP1,0.0239393939393939
ACOT13,0.0174444444444444
ACADSB,0.0167272727272727
