Pro_code,ImportanceScore
ACAN,0.0685353535353535
ACTA2,0.0538484848484848
ACAA1,0.041
ACVRL1,0.0458181818181818
ABHD14B,0.0389191919191919
A1BG,0.0376666666666666
ACRV1,0.0357777777777777
ACADM,0.0402323232323232
ABCA2,0.0357171717171717
ACE,0.0342121212121212
ACOX1,0.0431919191919191
ACRBP,0.0339191919191919
AAMDC,0.0364444444444444
ACTN4,0.0332020202020202
ACE2,0.0333131313131313
ACP6,0.0307373737373737
ACY1,0.0321010101010101
ACP5,0.0277070707070707
ABO,0.0297878787878787
ACSL1,0.0273030303030303
ACY3,0.0231212121212121
AARSD1,0.024040404040404
ACTN2,0.0221111111111111
ACP1,0.0298585858585858
ACHE,0.0279292929292929
ACADSB,0.0243434343434343
ACOT13,0.0228686868686868
ACYP1,0.0236868686868686
ABL1,0.0236767676767676
ABRAXAS2,0.0189292929292929
