Pro_code,ImportanceScore
ACVRL1,0.0487777777777777
ACP5,0.0391313131313131
ACTN4,0.0486363636363636
ACAN,0.045060606060606
ACE,0.0389696969696969
ABL1,0.0502424242424242
ACP6,0.0405757575757575
ACY1,0.0392929292929292
ACAA1,0.0357171717171717
ACRV1,0.0353939393939394
ACSL1,0.0335858585858585
ACTA2,0.0302929292929292
ACOX1,0.0402020202020202
ACADSB,0.0308888888888888
ACY3,0.0311616161616161
ABHD14B,0.0295252525252525
ACADM,0.0419393939393939
ACP1,0.0313030303030303
ABO,0.0386868686868686
ACRBP,0.0299898989898989
ACE2,0.0302424242424242
ACHE,0.0266262626262626
AARSD1,0.0241313131313131
AAMDC,0.0249797979797979
ABCA2,0.022060606060606
A1BG,0.0214141414141414
ABRAXAS2,0.0295252525252525
ACOT13,0.0245454545454545
ACTN2,0.0147777777777777
ACYP1,0.0223232323232323
