Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
RTN4R,Reticulon-4 receptor,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15292,823,2.20 [1.83-2.64],3.222940088605746e-17
RTN4R,Reticulon-4 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,18714,1453,2.56 [2.23-2.95],9.224287397626315e-40
RTN4R,Reticulon-4 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes,21122,152,2.97 [2.18-4.04],5.983246861077109e-12
RTN4R,Reticulon-4 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,21106,136,2.98 [2.16-4.12],3.821125776994903e-11
RTN4R,Reticulon-4 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,21672,702,5.82 [4.80-7.05],7.84159580027053e-72
RTN4R,Reticulon-4 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,21645,675,5.73 [4.72-6.97],3.5873856440961607e-69
RTN4R,Reticulon-4 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,18558,1297,2.76 [2.38-3.19],1.0832191612232595e-41
RTN4R,Reticulon-4 receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,18453,1192,2.75 [2.37-3.20],2.2819995963672863e-39
RTN4R,Reticulon-4 receptor,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,23516,72,4.41 [3.08-6.33],6.99098292361145e-16
RTN4R,Reticulon-4 receptor,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",20973,72,5.11 [3.55-7.35],1.4379943203589505e-18
RTN4R,Reticulon-4 receptor,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,16127,3779,2.28 [2.04-2.54],1.2463357278536355e-47
RTN4R,Reticulon-4 receptor,Chapter IX Diseases of the circulatory system,"Hypertension, essential",17032,2475,2.61 [2.30-2.95],4.0860428993300824e-51
RTN4R,Reticulon-4 receptor,Chapter IX Diseases of the circulatory system,Hypertension,17079,2522,2.70 [2.38-3.05],3.353257163116289e-55
RTN4R,Reticulon-4 receptor,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,14670,113,6.73 [4.79-9.47],5.397888195569355e-28
RTN4R,Reticulon-4 receptor,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",21173,1685,2.51 [2.20-2.87],5.2124722273487653e-42
RTN4R,Reticulon-4 receptor,Chapter IX Diseases of the circulatory system,Angina pectoris,20427,939,2.38 [2.02-2.82],3.8709683218359e-24
RTN4R,Reticulon-4 receptor,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,22463,337,2.49 [1.97-3.16],5.26293243365932e-14
RTN4R,Reticulon-4 receptor,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,22865,739,2.50 [2.10-2.97],2.103896914859593e-25
RTN4R,Reticulon-4 receptor,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",19994,506,2.68 [2.18-3.30],9.651074263952366e-21
RTN4R,Reticulon-4 receptor,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,20903,1439,2.51 [2.18-2.90],4.730317616457536e-37
RTN4R,Reticulon-4 receptor,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,15920,5637,1.42 [1.30-1.55],1.8097403670517507e-14
RTN4R,Reticulon-4 receptor,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,18328,2396,1.92 [1.71-2.16],8.676265871865541e-29
RTN4R,Reticulon-4 receptor,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,21095,311,3.96 [3.15-4.97],2.6032468162331177e-32
RTN4R,Reticulon-4 receptor,Chapter XIV Diseases of the genitourinary system,Acute renal failure,21123,74,3.44 [2.32-5.11],7.982113810157548e-10
RTN4R,Reticulon-4 receptor,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,21143,94,5.13 [3.75-7.02],1.4009950903780452e-24
RTN4R,Reticulon-4 receptor,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,21144,95,4.68 [3.42-6.40],4.739724171906693e-22
RTN4R,Reticulon-4 receptor,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,23371,79,3.17 [2.19-4.59],9.497829121562261e-10
