Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
CTSL,Cathepsin L1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,29,1.01 [0.82-1.26],0.908675170754688
CTSL,Cathepsin L1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,29,0.99 [0.95-1.04],0.734477700753375
CTSL,Cathepsin L1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,29,0.98 [0.49-1.95],0.947850383667129
CTSL,Cathepsin L1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,29,0.96 [0.87-1.05],0.339647852194744
CTSL,Cathepsin L1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,29,0.90 [0.42-1.89],0.771620305522048
CTSL,Cathepsin L1,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,29,0.98 [0.91-1.05],0.502415526763016
CTSL,Cathepsin L1,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,29,1.03 [0.83-1.27],0.799826452853187
CTSL,Cathepsin L1,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,29,0.95 [0.85-1.07],0.39038077258108
CTSL,Cathepsin L1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,29,1.06 [0.97-1.16],0.210377667406291
CTSL,Cathepsin L1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,29,0.98 [0.90-1.07],0.668162537748218
CTSL,Cathepsin L1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,29,0.96 [0.79-1.15],0.632306214473203
CTSL,Cathepsin L1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,29,0.97 [0.87-1.08],0.560384490336503
CTSL,Cathepsin L1,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,29,1.07 [1.00-1.15],0.0629146963123279
CTSL,Cathepsin L1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,29,1.06 [0.99-1.13],0.0999460558146015
CTSL,Cathepsin L1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,29,1.04 [0.98-1.10],0.183442580669669
CTSL,Cathepsin L1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,29,1.00 [0.94-1.06],0.964030742439733
CTSL,Cathepsin L1,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,29,0.97 [0.81-1.16],0.713089897274526
CTSL,Cathepsin L1,Chapter V Mental and behavioural disorders,Depression,Inverse variance weighted,29,1.02 [0.97-1.09],0.403448801524753
CTSL,Cathepsin L1,Chapter V Mental and behavioural disorders,Depression or dysthymia,Inverse variance weighted,29,1.05 [1.00-1.10],0.0480642569950417
CTSL,Cathepsin L1,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,Inverse variance weighted,29,0.98 [0.94-1.03],0.490752597797542
CTSL,Cathepsin L1,Chapter VI Diseases of the nervous system,Epilepsy,Inverse variance weighted,29,0.96 [0.89-1.05],0.419472642627116
CTSL,Cathepsin L1,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",Inverse variance weighted,29,0.96 [0.92-1.00],0.0666787045168242
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,29,1.00 [0.91-1.10],0.978793023769403
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,29,0.97 [0.88-1.06],0.471103255978438
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,29,0.95 [0.88-1.02],0.149253547215732
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,Conduction disorders,Inverse variance weighted,29,0.95 [0.86-1.05],0.352626684850339
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,29,0.97 [0.90-1.05],0.492353018061893
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,29,0.97 [0.91-1.04],0.371060852619849
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,29,1.01 [0.96-1.07],0.588442291836963
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,29,1.01 [0.96-1.07],0.60702979020341
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,29,1.32 [0.72-2.40],0.370347514366171
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,29,0.96 [0.72-1.29],0.797691630211329
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,29,0.97 [0.91-1.04],0.420274232931942
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,29,0.96 [0.87-1.06],0.439179763042029
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",Inverse variance weighted,29,0.98 [0.90-1.08],0.716678050941251
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,29,1.13 [0.89-1.43],0.323395188943566
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,Inverse variance weighted,29,1.04 [0.86-1.26],0.685330144184647
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,Paroxysmal tachycardia,Inverse variance weighted,29,0.94 [0.85-1.04],0.244095027260416
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,Rheumatic valve diseases,Inverse variance weighted,29,1.22 [0.85-1.76],0.280692110236692
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,Secondary right heart disease,Inverse variance weighted,29,1.10 [0.81-1.49],0.542440423525016
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",Inverse variance weighted,29,0.94 [0.88-1.01],0.0752176544148606
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,Unstable angina pectoris,Inverse variance weighted,29,0.97 [0.88-1.07],0.544683840714169
CTSL,Cathepsin L1,Chapter IX Diseases of the circulatory system,Venous thromboembolism,Inverse variance weighted,29,1.08 [0.99-1.18],0.0789478654714691
CTSL,Cathepsin L1,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,29,0.95 [0.76-1.19],0.664848568735417
CTSL,Cathepsin L1,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,29,0.89 [0.62-1.29],0.553467174383687
CTSL,Cathepsin L1,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Inverse variance weighted,29,1.05 [0.91-1.20],0.517194789875127
CTSL,Cathepsin L1,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,29,1.00 [0.95-1.06],0.900223138656618
