Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
PVR,Poliovirus receptor,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,32,0.99 [0.96-1.03],0.710040768382901
PVR,Poliovirus receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,32,1.04 [1.00-1.08],0.0753080657147623
PVR,Poliovirus receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,32,1.03 [0.99-1.06],0.130647615378353
PVR,Poliovirus receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,32,1.02 [0.99-1.05],0.183624793578104
PVR,Poliovirus receptor,Chapter V Mental and behavioural disorders,Alcohol dependence,Inverse variance weighted,32,1.01 [0.97-1.05],0.700465718846579
PVR,Poliovirus receptor,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,32,1.02 [0.99-1.05],0.163309537122671
PVR,Poliovirus receptor,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,32,0.99 [0.95-1.02],0.366588786324055
PVR,Poliovirus receptor,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,32,1.01 [0.99-1.02],0.488321643027098
PVR,Poliovirus receptor,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,32,1.01 [0.99-1.02],0.273353493323998
PVR,Poliovirus receptor,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,32,1.01 [0.98-1.04],0.611487908723199
PVR,Poliovirus receptor,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,32,1.03 [0.98-1.09],0.279768743822383
PVR,Poliovirus receptor,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,Inverse variance weighted,32,1.00 [0.97-1.03],0.954379324841881
PVR,Poliovirus receptor,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,32,1.02 [0.99-1.07],0.209378742689245
PVR,Poliovirus receptor,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,Inverse variance weighted,32,1.01 [0.97-1.06],0.607928156126879
PVR,Poliovirus receptor,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,32,1.01 [0.99-1.04],0.304147901536349
PVR,Poliovirus receptor,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",Inverse variance weighted,32,1.01 [0.97-1.04],0.691138833505612
PVR,Poliovirus receptor,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,32,0.99 [0.97-1.02],0.625523072195287
