Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
FOLR1,Folate receptor alpha,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,10,0.83 [0.59-1.18],0.303380600748872
FOLR1,Folate receptor alpha,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,Inverse variance weighted,10,0.96 [0.87-1.06],0.44393732308242
FOLR1,Folate receptor alpha,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,10,0.97 [0.89-1.06],0.519698577311209
FOLR1,Folate receptor alpha,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,10,2.58 [1.07-6.22],0.0346967038339517
FOLR1,Folate receptor alpha,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,10,1.07 [0.91-1.26],0.4279369488644
FOLR1,Folate receptor alpha,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,10,0.72 [0.23-2.25],0.568628507987086
FOLR1,Folate receptor alpha,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,10,1.11 [0.98-1.26],0.0965330623937397
FOLR1,Folate receptor alpha,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,10,1.35 [0.90-2.02],0.144297849458182
FOLR1,Folate receptor alpha,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,10,1.08 [0.92-1.26],0.354084436083687
FOLR1,Folate receptor alpha,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,10,1.04 [0.91-1.19],0.577051905636544
FOLR1,Folate receptor alpha,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,10,0.88 [0.68-1.15],0.355973491990944
FOLR1,Folate receptor alpha,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,10,0.89 [0.68-1.18],0.421003761141294
FOLR1,Folate receptor alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,10,1.05 [0.95-1.15],0.327894782252242
FOLR1,Folate receptor alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,10,1.07 [0.97-1.17],0.178322928856156
FOLR1,Folate receptor alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,10,1.03 [0.96-1.10],0.440429807126542
FOLR1,Folate receptor alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,10,1.01 [0.94-1.08],0.789937348848741
FOLR1,Folate receptor alpha,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,10,1.40 [1.06-1.84],0.01761575075133
FOLR1,Folate receptor alpha,Chapter V Mental and behavioural disorders,Depression,Inverse variance weighted,10,0.95 [0.88-1.02],0.18140895661667
FOLR1,Folate receptor alpha,Chapter V Mental and behavioural disorders,Depression or dysthymia,Inverse variance weighted,10,0.98 [0.91-1.05],0.541867187056177
FOLR1,Folate receptor alpha,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,Inverse variance weighted,10,0.98 [0.93-1.04],0.57968322651079
FOLR1,Folate receptor alpha,Chapter VI Diseases of the nervous system,Epilepsy,Inverse variance weighted,10,0.91 [0.79-1.05],0.184426144713931
FOLR1,Folate receptor alpha,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,Inverse variance weighted,10,1.02 [0.87-1.19],0.808352224885414
FOLR1,Folate receptor alpha,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,10,1.02 [0.90-1.15],0.765767454131772
FOLR1,Folate receptor alpha,Chapter IX Diseases of the circulatory system,Other diseases of arteries and capillaries,Inverse variance weighted,10,1.00 [0.76-1.32],0.986732913897219
FOLR1,Folate receptor alpha,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,10,1.06 [0.97-1.14],0.18060485692581
FOLR1,Folate receptor alpha,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,10,0.94 [0.85-1.04],0.242758125504205
FOLR1,Folate receptor alpha,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,10,1.03 [0.90-1.19],0.645232913380232
FOLR1,Folate receptor alpha,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,10,1.04 [0.91-1.19],0.589680508595447
FOLR1,Folate receptor alpha,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,10,2.26 [1.06-4.85],0.0356022739733762
FOLR1,Folate receptor alpha,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,10,1.06 [0.98-1.14],0.146800576983393
FOLR1,Folate receptor alpha,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,10,1.13 [1.01-1.26],0.0322466374661997
FOLR1,Folate receptor alpha,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,Inverse variance weighted,10,1.04 [0.77-1.40],0.808179081491905
FOLR1,Folate receptor alpha,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",Inverse variance weighted,10,1.09 [0.99-1.20],0.0701370871539618
FOLR1,Folate receptor alpha,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,10,1.31 [0.95-1.80],0.0938822361390883
FOLR1,Folate receptor alpha,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,10,1.45 [0.86-2.44],0.16221969402547
FOLR1,Folate receptor alpha,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Inverse variance weighted,10,1.24 [1.01-1.54],0.0436951890317137
FOLR1,Folate receptor alpha,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,10,1.07 [0.97-1.18],0.162815766511955
FOLR1,Folate receptor alpha,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,10,1.08 [1.00-1.15],0.0414236384646199
FOLR1,Folate receptor alpha,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,10,1.02 [0.93-1.13],0.659798278044852
FOLR1,Folate receptor alpha,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,Inverse variance weighted,10,1.00 [0.91-1.11],0.969569133220088
FOLR1,Folate receptor alpha,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,10,0.97 [0.86-1.09],0.640134207825143
FOLR1,Folate receptor alpha,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,10,0.99 [0.80-1.23],0.949130917486106
FOLR1,Folate receptor alpha,Chapter XI Diseases of the digestive system,Other diseases of biliary tract,Inverse variance weighted,10,0.86 [0.64-1.15],0.310069488313755
FOLR1,Folate receptor alpha,Chapter XI Diseases of the digestive system,Constipation,Inverse variance weighted,10,1.06 [0.98-1.15],0.13806912832414
FOLR1,Folate receptor alpha,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,10,1.00 [0.76-1.32],0.973397641883997
FOLR1,Folate receptor alpha,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,Inverse variance weighted,10,1.04 [0.93-1.17],0.493983161858296
FOLR1,Folate receptor alpha,Chapter XI Diseases of the digestive system,Other diseases of intestines,Inverse variance weighted,10,0.99 [0.94-1.05],0.822160555431161
FOLR1,Folate receptor alpha,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,10,1.01 [0.78-1.30],0.953603397352221
FOLR1,Folate receptor alpha,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,10,0.98 [0.92-1.05],0.525335043588219
