Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
MRC1,Macrophage mannose receptor 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,24,1.16 [0.94-1.43],0.164400020970859
MRC1,Macrophage mannose receptor 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,Inverse variance weighted,24,0.84 [0.44-1.61],0.597191994112838
MRC1,Macrophage mannose receptor 1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,24,1.62 [0.63-4.22],0.319017230648683
MRC1,Macrophage mannose receptor 1,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,24,1.08 [1.00-1.17],0.0510911811374751
MRC1,Macrophage mannose receptor 1,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",Inverse variance weighted,24,1.13 [1.04-1.24],0.0062757486859462
MRC1,Macrophage mannose receptor 1,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,24,0.96 [0.73-1.26],0.758721150225888
MRC1,Macrophage mannose receptor 1,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,24,1.04 [0.92-1.19],0.504299566541481
MRC1,Macrophage mannose receptor 1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,24,1.09 [0.98-1.22],0.124425284732871
MRC1,Macrophage mannose receptor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,Inverse variance weighted,24,1.12 [0.99-1.26],0.0674940129642198
MRC1,Macrophage mannose receptor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,Inverse variance weighted,24,1.08 [0.97-1.21],0.140605539375729
MRC1,Macrophage mannose receptor 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,24,1.06 [0.98-1.14],0.177345590218196
MRC1,Macrophage mannose receptor 1,Chapter V Mental and behavioural disorders,Alcohol dependence,Inverse variance weighted,24,1.11 [0.99-1.26],0.0843282972996668
MRC1,Macrophage mannose receptor 1,Chapter V Mental and behavioural disorders,Depression or dysthymia,Inverse variance weighted,24,1.02 [0.96-1.08],0.530676847327127
MRC1,Macrophage mannose receptor 1,Chapter VI Diseases of the nervous system,Episodal and paroxysmal disorders,Inverse variance weighted,24,0.99 [0.94-1.05],0.850827151891204
MRC1,Macrophage mannose receptor 1,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,24,1.03 [0.96-1.11],0.368771055381906
MRC1,Macrophage mannose receptor 1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,24,1.03 [0.96-1.10],0.383719455042515
MRC1,Macrophage mannose receptor 1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,24,1.02 [0.93-1.12],0.622968145972273
MRC1,Macrophage mannose receptor 1,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,24,1.01 [0.92-1.12],0.764677374009431
MRC1,Macrophage mannose receptor 1,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,24,0.74 [0.53-1.03],0.0759036102115531
MRC1,Macrophage mannose receptor 1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,24,1.02 [0.95-1.08],0.648226407888508
MRC1,Macrophage mannose receptor 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,24,0.98 [0.89-1.08],0.70942975041843
MRC1,Macrophage mannose receptor 1,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,Inverse variance weighted,24,0.85 [0.67-1.08],0.173281759037759
MRC1,Macrophage mannose receptor 1,Chapter X Diseases of the respiratory system,Interstitial lung disease,Inverse variance weighted,24,1.14 [0.96-1.37],0.136005943179416
MRC1,Macrophage mannose receptor 1,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,Inverse variance weighted,24,1.40 [1.08-1.80],0.0099446538189043
MRC1,Macrophage mannose receptor 1,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Inverse variance weighted,24,1.14 [0.95-1.37],0.162078365963343
MRC1,Macrophage mannose receptor 1,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,24,1.11 [1.04-1.18],0.0008062770893587
MRC1,Macrophage mannose receptor 1,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,24,1.00 [0.95-1.05],0.913864662811062
MRC1,Macrophage mannose receptor 1,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,24,1.05 [0.99-1.11],0.109685578546342
MRC1,Macrophage mannose receptor 1,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,Inverse variance weighted,24,1.08 [1.00-1.16],0.056495886677543
MRC1,Macrophage mannose receptor 1,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,24,0.99 [0.90-1.08],0.799557180826378
MRC1,Macrophage mannose receptor 1,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,24,0.88 [0.75-1.04],0.13123636613534
MRC1,Macrophage mannose receptor 1,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, require KELA, min 2 HDR)",Inverse variance weighted,24,0.95 [0.67-1.35],0.762844510928031
MRC1,Macrophage mannose receptor 1,Chapter XI Diseases of the digestive system,Coeliac disease,Inverse variance weighted,24,1.12 [0.88-1.41],0.352623648740645
MRC1,Macrophage mannose receptor 1,Chapter XI Diseases of the digestive system,Other diseases of liver,Inverse variance weighted,24,1.22 [1.02-1.46],0.0282429756398115
MRC1,Macrophage mannose receptor 1,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,Inverse variance weighted,24,0.98 [0.89-1.08],0.712850972038172
MRC1,Macrophage mannose receptor 1,Chapter XI Diseases of the digestive system,Other diseases of intestines,Inverse variance weighted,24,1.00 [0.95-1.06],0.971823694880379
MRC1,Macrophage mannose receptor 1,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,24,1.11 [0.97-1.26],0.126853048429492
