Protein,Protein_definition,Disease_category,Disease,Method,Nb_SNP,OR[95%CI],P_value
RETN,Resistin,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",Inverse variance weighted,28,0.97 [0.88-1.08],0.615415846269781
RETN,Resistin,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,Inverse variance weighted,28,1.00 [0.97-1.03],0.955140597798211
RETN,Resistin,Chapter I Certain infectious and parasitic diseases,Other septicaemia,Inverse variance weighted,28,0.99 [0.94-1.04],0.708537697170029
RETN,Resistin,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,Inverse variance weighted,28,1.29 [0.80-2.09],0.29564954606296
RETN,Resistin,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",Inverse variance weighted,28,1.01 [0.96-1.06],0.752950492666459
RETN,Resistin,Chapter XI Diseases of the digestive system,Crohn's disease NAS,Inverse variance weighted,28,0.99 [0.88-1.11],0.833650639389467
RETN,Resistin,Chapter X Diseases of the respiratory system,Early onset COPD,Inverse variance weighted,28,0.99 [0.93-1.06],0.814970828387601
RETN,Resistin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,Inverse variance weighted,28,1.05 [0.99-1.11],0.126175815090563
RETN,Resistin,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,Inverse variance weighted,28,1.01 [0.97-1.06],0.525056255769782
RETN,Resistin,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Diabetic maculopathy, excluding more controls",Inverse variance weighted,28,1.02 [0.93-1.12],0.688040500297088
RETN,Resistin,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",Inverse variance weighted,28,1.00 [0.93-1.06],0.91384020033631
RETN,Resistin,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,Inverse variance weighted,28,0.97 [0.94-1.01],0.103186804784654
RETN,Resistin,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,Inverse variance weighted,28,1.00 [0.95-1.05],0.980159395514089
RETN,Resistin,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",Inverse variance weighted,28,1.03 [0.97-1.09],0.339227258884778
RETN,Resistin,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,Inverse variance weighted,28,0.97 [0.94-1.01],0.116454381311543
RETN,Resistin,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,Inverse variance weighted,28,0.93 [0.84-1.03],0.157727514264092
RETN,Resistin,Chapter V Mental and behavioural disorders,Depression,Inverse variance weighted,28,0.99 [0.96-1.02],0.532713245554695
RETN,Resistin,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,Inverse variance weighted,28,1.00 [0.95-1.05],0.982557376609386
RETN,Resistin,Chapter IX Diseases of the circulatory system,Angina pectoris,Inverse variance weighted,28,1.01 [0.97-1.05],0.686763489125658
RETN,Resistin,Chapter IX Diseases of the circulatory system,Major coronary heart disease event,Inverse variance weighted,28,0.99 [0.95-1.02],0.446957417049406
RETN,Resistin,Chapter IX Diseases of the circulatory system,Conduction disorders,Inverse variance weighted,28,0.99 [0.93-1.06],0.793336518625484
RETN,Resistin,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,Inverse variance weighted,28,1.00 [0.96-1.04],0.865855975348727
RETN,Resistin,Chapter IX Diseases of the circulatory system,"Heart failure, strict",Inverse variance weighted,28,1.00 [0.95-1.05],0.97737787172599
RETN,Resistin,Chapter IX Diseases of the circulatory system,"Hypertension, essential",Inverse variance weighted,28,1.00 [0.97-1.04],0.930088196306127
RETN,Resistin,Chapter IX Diseases of the circulatory system,Hypertension,Inverse variance weighted,28,1.01 [0.98-1.05],0.521110715408593
RETN,Resistin,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",Inverse variance weighted,28,1.09 [0.78-1.53],0.624494516675369
RETN,Resistin,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,Inverse variance weighted,28,0.89 [0.74-1.06],0.187150416848811
RETN,Resistin,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",Inverse variance weighted,28,1.01 [0.97-1.04],0.698823548060165
RETN,Resistin,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,Inverse variance weighted,28,1.00 [0.96-1.05],0.918595559045346
RETN,Resistin,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,Inverse variance weighted,28,0.94 [0.80-1.12],0.516178230990629
RETN,Resistin,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,Inverse variance weighted,28,1.05 [0.93-1.19],0.410591607332452
RETN,Resistin,Chapter IX Diseases of the circulatory system,Secondary right heart disease,Inverse variance weighted,28,1.10 [0.93-1.31],0.275658594990916
RETN,Resistin,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",Inverse variance weighted,28,0.99 [0.95-1.03],0.63234730369971
RETN,Resistin,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,Inverse variance weighted,28,1.00 [0.93-1.08],0.972034252549669
RETN,Resistin,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",Inverse variance weighted,28,1.01 [0.97-1.05],0.706734939086913
RETN,Resistin,Chapter X Diseases of the respiratory system,Influenza and pneumonia,Inverse variance weighted,28,1.00 [0.98-1.03],0.741349938061301
RETN,Resistin,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,Inverse variance weighted,28,1.01 [0.98-1.03],0.594751872090315
RETN,Resistin,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,Inverse variance weighted,28,1.00 [0.97-1.04],0.848338631403785
RETN,Resistin,Chapter X Diseases of the respiratory system,Other diseases of pleura,Inverse variance weighted,28,1.00 [0.94-1.06],0.962013776898585
RETN,Resistin,Chapter X Diseases of the respiratory system,Pleural effusion,Inverse variance weighted,28,0.95 [0.86-1.05],0.3050300679138
RETN,Resistin,Chapter XI Diseases of the digestive system,"Crohn disease (strict definition, require KELA, min 2 HDR)",Inverse variance weighted,28,0.98 [0.85-1.12],0.719021291158005
RETN,Resistin,Chapter XI Diseases of the digestive system,Cholelithiasis,Inverse variance weighted,28,1.02 [0.95-1.09],0.606127694823578
RETN,Resistin,Chapter XI Diseases of the digestive system,Noninfective enteritis and colitis,Inverse variance weighted,28,1.02 [0.97-1.07],0.379420975372064
RETN,Resistin,Chapter XI Diseases of the digestive system,Hernia,Inverse variance weighted,28,1.01 [0.98-1.05],0.422244981547147
RETN,Resistin,Chapter XI Diseases of the digestive system,Other diseases of intestines,Inverse variance weighted,28,1.00 [0.98-1.03],0.718308102974145
RETN,Resistin,Chapter XI Diseases of the digestive system,Diseases of liver,Inverse variance weighted,28,0.99 [0.94-1.05],0.789292654133538
RETN,Resistin,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",Inverse variance weighted,28,1.02 [0.99-1.05],0.262846190261309
RETN,Resistin,Chapter XI Diseases of the digestive system,Other noninfective gastroenteritis and colitis,Inverse variance weighted,28,1.00 [0.94-1.07],0.942386314281302
RETN,Resistin,Chapter XI Diseases of the digestive system,"Ulcerative colitis (strict definition, require KELA, min 2 HDR)",Inverse variance weighted,28,1.01 [0.93-1.09],0.805416956568898
RETN,Resistin,Chapter V Mental and behavioural disorders,Any mental disorder,Inverse variance weighted,28,1.01 [0.98-1.03],0.57091094114623
RETN,Resistin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,Inverse variance weighted,28,1.00 [0.98-1.03],0.901996940876875
RETN,Resistin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,Inverse variance weighted,28,1.00 [0.95-1.04],0.912054649081864
RETN,Resistin,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,Inverse variance weighted,28,1.02 [0.94-1.10],0.680541851641279
RETN,Resistin,Chapter XIV Diseases of the genitourinary system,Acute renal failure,Inverse variance weighted,28,1.02 [0.95-1.10],0.583879362873158
RETN,Resistin,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,Inverse variance weighted,28,0.99 [0.94-1.05],0.730430134064271
RETN,Resistin,Chapter XIV Diseases of the genitourinary system,Other disorders of kidney and ureter,Inverse variance weighted,28,0.95 [0.87-1.03],0.226564402610923
RETN,Resistin,Chapter XIV Diseases of the genitourinary system,Diseases of male genital organs,Inverse variance weighted,28,0.97 [0.94-1.00],0.0560577187637993
RETN,Resistin,Chapter XIV Diseases of the genitourinary system,Other obstructive and reflux uropathy,Inverse variance weighted,28,0.96 [0.89-1.05],0.392441126848591
RETN,Resistin,Chapter XIV Diseases of the genitourinary system,Hyperplasia of prostate,Inverse variance weighted,28,0.96 [0.93-1.00],0.0775401628877783
RETN,Resistin,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,Inverse variance weighted,28,1.00 [0.97-1.02],0.735129104064251
RETN,Resistin,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,Inverse variance weighted,28,1.05 [0.95-1.16],0.366511325988921
RETN,Resistin,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,Inverse variance weighted,28,1.00 [0.96-1.04],0.933129055780075
